timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1004000,0,0.18722779,0.18722779,24.675455,0
2000000,0,-0.12953992,-0.12953992,24.675455,0
3004000,0,-0.19554624,-0.19554624,24.675455,0
4004000,0,-0.14385764,-0.14385764,24.675455,0
5000000,0,-0.5179508,-0.5179508,24.675455,0
6004000,0,0.56316507,0.56316507,24.675455,0
7004000,0,-0.6316209,-0.6316209,24.675455,0
8000000,0,0.27708256,0.27708256,24.675455,0
9000000,0,0.59585476,0.59585476,24.675455,0
10000000,0,0.60727054,0.60727054,24.675455,0
11000000,0,-0.01518356,-0.01518356,24.675455,0
12000000,0,-0.57069296,-0.57069296,24.675455,0
13000000,0,-0.5917802,-0.5917802,24.675455,0
13996000,0,0.57482475,0.57482475,24.675455,0
15000000,0,-0.2177051,-0.2177051,24.675455,0
16000000,0,-0.41059074,-0.41059074,24.675455,0
17000000,0,-0.2573299,-0.2573299,24.675457,0
18004000,0,0.13915367,0.13915367,24.675455,0
19000000,0,-0.3475195,-0.3475195,24.67325,0
20001000,0,-0.50149614,-0.50149614,24.6716,0
21000000,0,-0.25649002,-0.25649002,24.670712,0
22000000,0,0.5333491,0.5333491,24.67071,0
23000000,0,0.2817376,0.2817376,24.67123,0
24000000,0,-0.4834757,-0.4834757,24.671352,0
25004000,0,-0.32031977,-0.32031977,24.671148,0
26000000,0,-0.2618038,-0.2618038,24.670734,0
27001000,0,0.46315715,0.46315715,24.67061,0
28000000,0,-0.04888274,-0.04888274,24.670448,0
29000000,0,-0.28801504,-0.28801504,24.67037,0
30000000,0,-0.029906916,-0.029906916,24.670368,0
31000000,0,0.0068667796,0.0068667796,24.67045,0
32001000,0,0.06977052,0.06977052,24.670261,0
33000000,0,0.0425768,0.0425768,24.670061,0
34004000,0,-0.075102076,-0.075102076,24.66995,0
35000000,0,-0.30315506,-0.30315506,24.670176,0
36000000,0,0.5817836,0.5817836,24.670414,0
37000000,0,0.5813012,0.5813012,24.670574,0
38004000,0,-0.53582704,-0.53582704,24.670736,0
39000000,0,-0.040620133,-0.040620133,24.670925,0
40000000,0,0.59836215,0.59836215,24.676617,0
