timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
433000,1310988,1310988,1310996,1311004,0,0.0030145068,0.0015073607,0.0015072747,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
440000,1310988,1310988,1310996,1311004,0,0.0030173229,0.0015087634,0.0015086817,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
632000,1310988,1310988,1310996,1311004,0,0.0030638785,0.00153199,0.0015319797,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
828000,1310988,1310988,1310996,1311004,0,0.0021741411,0.0010870909,0.0010870909,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1036000,1310988,1310988,1310996,1311004,0,0.0029719695,0.0014860176,0.0014860176,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1236000,1310988,1310988,1310996,1311004,0,0.0030587395,0.0015292728,0.0015293098,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1436000,1310988,1310988,1310996,1311004,0,0.0030694415,0.0015346078,0.0015347425,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1632000,1310988,1310988,1310996,1311004,0,0.0030706215,0.0015352988,0.001535341,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1832000,1310988,1310988,1310996,1311004,0,0.0030707496,0.0015354003,0.0015351904,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2032000,1310988,1310988,1310996,1311004,0,0.0030707945,0.001535382,0.0015353756,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2236000,1310988,1310988,1310996,1311004,0,0.0030706625,0.0015354406,0.0015353177,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2432000,1310988,1310988,1310996,1311004,0,0.0030707621,0.0015353517,0.0015354018,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2636000,1310988,1310988,1310996,1311004,0,0.0030707992,0.0015354254,0.0015353657,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2832000,1310988,1310988,1310996,1311004,0,0.003070802,0.0015353778,0.0015353856,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3036000,1310988,1310988,1310996,1311004,0,0.0030707866,0.001535368,0.0015354122,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3236000,1310988,1310988,1310996,1311004,0,0.0030707605,0.0015353999,0.001535387,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3436000,1310988,1310988,1310996,1311004,0,0.0030708031,0.0015354028,0.001535423,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3632000,1310988,1310988,1310996,1311004,0,0.0030708278,0.0015354105,0.0015353991,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3836000,1310988,1310988,1310996,1311004,0,0.0030708164,0.0015354141,0.0015354134,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4028000,1310988,1310988,1310996,1311004,0,0.0030708022,0.0015354141,0.0015353236,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4233000,1310988,1310988,1310996,1311004,0,0.0030706662,0.0015354588,0.0015352115,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
