timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2008000,145.06348,92.10379,0,96,208,1024000,0,3,255
3008000,192.31934,74.68712,0,174,104,1024000,0,3,255
4008000,240.58496,67.29649,0,268,142,1024000,0,3,255
5008000,287.87402,62.923283,0,358,91,1024000,0,3,255
6008000,336.92676,60.43529,0,454,170,1024000,0,3,255
7008000,386.86133,58.838226,0,559,196,1024000,0,3,255
8008000,439.73633,58.051,0,631,365,1024000,0,3,255
9008000,492.9746,57.489754,0,710,365,1024000,0,3,255
10008000,546.4717,57.07276,0,803,286,1024000,0,3,255
11008000,603.79297,57.09626,0,864,365,1024000,0,3,255
12008000,663.24414,57.299713,0,947,220,1024000,0,3,255
13008000,721.0254,57.338005,0,1054,403,1024000,0,3,255
14008000,780.55664,57.49957,0,1135,265,1024000,0,3,255
15008000,839.85156,57.62275,0,1230,406,1024000,0,3,255
16008000,898.5801,57.693745,0,1306,605,1024000,0,3,255
17012000,958.209,57.796547,0,1400,552,1024000,0,3,255
18012000,1020.63574,58.05994,0,1495,488,1024000,0,3,255
19012000,1083.5361,58.320477,0,1581,433,1024000,0,3,255
20016000,1146.0723,58.523838,0,1668,683,1024000,0,3,255
21016000,1209.1328,58.744244,0,1758,804,1024000,0,3,255
22016000,1269.0713,58.799576,0,1846,895,1024000,0,3,255
23020000,1328.6016,58.821518,0,1905,994,1024000,0,3,255
24020000,1391.2861,58.985294,0,1977,1110,1024000,0,3,255
25024000,1454.3398,59.141144,0,2068,1081,1024000,0,3,255
26024000,1516.9277,59.27583,0,2160,1093,1024000,0,3,255
27024000,1580.2891,59.42947,0,2246,1002,1024000,0,3,255
28024000,1640.6699,59.463955,0,2336,1401,1024000,0,3,255
29024000,1700.9404,59.49216,0,2422,1363,1024000,0,3,255
30024000,1760.0986,59.48088,0,2511,1413,1024000,0,3,255
31024000,1822.5146,59.576828,0,2580,1055,1024000,0,3,255
32024000,1883.6143,59.625027,0,2666,1495,1024000,0,3,255
33024000,1944.7139,59.670273,0,2749,1330,1024000,0,3,255
34024000,2006.3564,59.72899,0,2839,1056,1024000,0,3,255
35028000,2068.336,59.787136,0,2914,1713,1024000,0,3,255
36028000,2131.2852,59.87597,0,3007,1563,1024000,0,3,255
37028000,2193.1846,59.931263,0,3088,1745,1024000,0,3,255
38028000,2255.1475,59.985306,0,3175,1733,1024000,0,3,255
39028000,2315.705,60.000134,0,3267,1757,1024000,0,3,255
