timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
48000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
548000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1057000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2024000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2532000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3044000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3548000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4048000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4244000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4755000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5261000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5768000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6276000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6780000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7284000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7788000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8292000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8796000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9304000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9812000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10312000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10820000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11048000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11552000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12057000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12557000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13059000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13560000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13912000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14416000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14440000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14660000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
14768000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
14877000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
15380000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
15396000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
15904000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16408000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16420000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
16920000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17428000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17928000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18436000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18944000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19448000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19956000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20456000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20964000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21436000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
21448000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21952000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22460000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22961000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23468000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23972000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24472000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24976000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25484000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25984000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26460000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
26484000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
26988000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27496000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28004000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28505000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29008000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29516000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30024000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30528000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31032000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31540000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32044000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32544000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33052000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33552000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34053000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34556000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35056000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35564000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36073000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36496000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37008000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37516000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38020000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
38528000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
39024000,0,0,1,0,0,1,1,1,1,1,0,1,1,0
39525000,0,0,1,0,0,1,1,1,1,1,0,1,1,0
39536000,0,0,1,0,0,1,1,1,1,1,0,1,1,0
