timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10036000,10036000,40.15403020118457,116.25952089662803,49.92159,49.930004,-0.0,0.4715431,0.82519996,49.821026,2,0,1,0
10048000,10048000,40.1540302045103,116.25952089239111,49.919388,49.927803,-0.0,0.47155094,0.8252029,49.819584,2,0,1,0
11036000,11036000,40.154030247563696,116.25952090759694,49.86755,49.880367,-0.0,0.36878464,0.6787898,49.788704,2,0,1,0
12036000,12036000,40.15403025586319,116.25952082221026,49.97667,49.991226,-0.0,0.35293552,0.6163122,49.88087,2,0,1,0
13028000,13028000,40.154030518727545,116.25952080535023,50.005707,50.01364,-0.0,0.348637,0.5820216,49.898148,2,0,1,0
14028000,14028000,40.15403081507249,116.25952090734506,50.071323,50.06787,-0.0,0.34714204,0.5619155,49.95861,2,0,1,0
15036000,15036000,40.15403038999904,116.25952061584468,50.074326,50.056988,-0.0,0.34669745,0.5482914,49.944447,2,0,1,0
16040000,16040000,40.15403009860052,116.25952045495464,50.01877,49.991978,-0.0,0.34591794,0.5402784,49.882877,2,0,1,0
17036000,17036000,40.15402992334967,116.25952049771786,49.890327,49.865204,-0.0,0.34528032,0.5348779,49.80395,2,0,1,0
18032000,18032000,40.15402959034532,116.25952074203963,49.90362,49.88517,-0.0,0.3443114,0.53190786,49.793186,2,0,1,0
19036000,19036000,40.15403062887861,116.25952082305874,50.29313,50.274746,-0.0,0.34450155,0.5284087,49.793186,2,0,1,0
20036000,20036000,40.15403082500111,116.25952051005986,50.56244,50.543163,-0.0,0.34432113,0.5264922,49.793186,2,0,1,0
21041000,21041000,40.15402991950371,116.2595212990509,50.709515,50.68888,-0.0,0.34400398,0.5251052,49.793186,2,0,1,0
22036000,22036000,40.154030232844896,116.25952030354759,50.713238,50.690876,-0.0,0.3433916,0.52406347,49.793186,2,0,1,0
23032000,23032000,40.15403002085373,116.25952045403001,50.69712,50.668293,-0.0,0.34613678,0.52525735,nan,2,0,0,0
24029000,24029000,40.15402969734908,116.25952105312014,50.66168,50.625233,-0.0,0.3457343,0.5235282,nan,2,0,0,0
25036000,25036000,40.154030483854314,116.25952136567625,50.66316,50.622406,-0.0,0.3461036,0.5233597,nan,2,0,0,0
26040000,26040000,40.15403040499922,116.25952099489125,50.684074,50.64415,-0.0,0.34617347,0.5230159,nan,2,0,0,0
27032000,27032000,40.15403088995537,116.25952048360223,50.68023,50.641895,-0.0,0.345391,0.5224099,nan,2,0,0,0
28028000,28028000,40.15403364921578,116.2595197153082,50.721386,50.685444,-0.0,0.34533983,0.5221224,nan,2,0,0,0
29040000,29040000,40.15403517712273,116.25952015058425,50.808113,50.770344,-0.0,0.34617168,0.5217818,nan,2,0,0,0
30028000,30028000,40.15403282697186,116.25952075107858,50.812508,50.769363,-0.0,0.34562266,0.52068603,nan,2,0,0,0
31037000,31037000,40.15403535093877,116.25952068989723,50.766754,50.719612,-0.0,0.34557873,0.52010393,nan,2,0,0,0
32036000,32036000,40.154034753908284,116.25952135262541,50.792492,50.744156,-0.0,0.345067,0.5183446,nan,2,0,0,0
33036000,33036000,40.15403325643221,116.25952111901296,50.82079,50.770504,-0.0,0.34453222,0.51761556,nan,2,0,0,0
34040000,34040000,40.15403578030047,116.25952074423891,50.831062,50.781338,-0.0,0.34410048,0.5169812,nan,2,0,0,0
35036000,35036000,40.1540311939849,116.25952072011331,50.855618,50.8015,-0.0,0.34364557,0.51641685,nan,2,0,0,0
36028000,36028000,40.154030511996446,116.25952063318147,50.815037,50.75593,-0.0,0.34679922,0.5174858,nan,2,0,0,0
37036000,37036000,40.15402990306514,116.25951999120518,50.778156,50.714764,-0.0,0.34310794,0.51599836,nan,2,0,0,0
38036000,38036000,40.15402950236307,116.25952000978812,50.778687,50.710712,-0.0,0.3429128,0.5163185,nan,2,0,0,0
39028000,39028000,40.15402913016192,116.25952061326288,50.760303,50.687485,-0.0,0.34575394,0.51765573,nan,2,0,0,0
