timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
433000,0.9778747,0.99718845,24.675455,1.0
440000,0.9778747,0.99718845,24.675455,1.0
444000,0.56846154,0.5796891,24.675455,1.0
448000,0.56846154,0.5796891,24.675455,1.0
456000,-0.43535888,-0.44395754,24.675455,1.0
460000,-0.43535888,-0.44395754,24.675455,1.0
464000,0.49166775,0.50137854,24.675455,1.0
468000,0.49166775,0.50137854,24.675455,1.0
473000,0.7139697,0.7280711,24.675455,1.0
477000,0.7139697,0.7280711,24.675455,1.0
484000,-0.95506996,-0.9739289,24.675455,1.0
488000,-0.95506996,-0.9739289,24.675455,1.0
492000,-0.4493356,-0.45820826,24.675455,1.0
496000,-0.4493356,-0.45820826,24.675455,1.0
500000,-0.4493356,-0.45820826,24.675455,1.0
503000,0.6484068,0.66121036,24.675455,1.0
508000,0.6484068,0.66121036,24.675455,1.0
516000,0.746735,0.76148015,24.675455,1.0
524000,-0.96485496,-0.98390716,24.675455,1.0
528000,-0.96485496,-0.98390716,24.675455,1.0
536000,0.54884654,0.5596843,24.675455,1.0
540000,0.54884654,0.5596843,24.675455,1.0
544000,0.8799862,0.8973628,24.675455,1.0
548000,0.8799862,0.8973628,24.675455,1.0
553000,0.2768093,0.2822753,24.675455,1.0
560000,0.2768093,0.2822753,24.675455,1.0
564000,-0.71913224,-0.7333325,24.675455,1.0
568000,-0.71913224,-0.7333325,24.675455,1.0
576000,-0.57551426,-0.5868786,24.675455,1.0
580000,-0.57551426,-0.5868786,24.675455,1.0
584000,0.6524647,0.66534853,24.675455,1.0
588000,0.6524647,0.66534996,24.675455,1.0
592000,0.3684972,0.37577447,24.675455,1.0
596000,0.3684972,0.37577447,24.675455,1.0
601000,0.3684972,0.37577447,24.675455,1.0
608000,0.7699896,0.7851958,24.675455,1.0
612000,-0.54395634,-0.5546987,24.675455,1.0
616000,-0.54395634,-0.5546987,24.675455,1.0
620000,-0.54395634,-0.5546987,24.675455,1.0
624000,-0.31646568,-0.32271543,24.675455,1.0
628000,-0.31646568,-0.32271543,24.675455,1.0
632000,-0.35765442,-0.36471757,24.675455,1.0
640000,-0.35765442,-0.36471757,24.675455,1.0
648000,0.38073006,0.38824958,24.675455,1.0
656000,-0.5534693,-0.56440043,24.675455,1.0
664000,0.7759505,0.7912757,24.675455,1.0
668000,0.7759505,0.7912757,24.675455,1.0
676000,-0.59719384,-0.6089886,24.675455,1.0
681000,-0.59719384,-0.6089886,24.675455,1.0
684000,-0.5103215,-0.52040046,24.675455,1.0
688000,-0.5103215,-0.52040046,24.675455,1.0
692000,-0.7238593,-0.7381557,24.675455,1.0
696000,-0.7238593,-0.738156,24.675455,1.0
704000,-0.6008176,-0.6126842,24.675455,1.0
708000,-0.6008176,-0.6126842,24.675455,1.0
712000,1.0297248,1.0500627,24.675455,1.0
716000,1.0297248,1.0500627,24.675455,1.0
720000,1.0297248,1.0500627,24.675455,1.0
724000,0.96837014,0.98749614,24.675455,1.0
732000,-0.8344731,-0.85095453,24.675455,1.0
736000,-0.8344731,-0.85095453,24.675455,1.0
740000,-0.8344731,-0.85095453,24.675455,1.0
744000,-0.54002327,-0.5506891,24.675455,1.0
748000,-0.54002327,-0.5506891,24.675455,1.0
756000,-0.78030556,-0.7957172,24.675455,1.0
760000,-0.78030556,-0.7957172,24.675455,1.0
764000,1.0281042,1.0484099,24.675455,1.0
768000,1.0281042,1.0484099,24.675455,1.0
776000,0.26723307,0.27251112,24.675455,1.0
780000,0.26723307,0.27251112,24.675455,1.0
784000,-1.02908,-1.0494051,24.675455,1.0
788000,-1.02908,-1.0494051,24.675455,1.0
792000,0.38696417,0.39460698,24.675455,1.0
796000,0.38696417,0.39460698,24.675455,1.0
800000,0.38696417,0.39460567,24.675455,1.0
808000,-0.7231942,-0.7374753,24.675455,1.0
813000,0.977909,0.99722004,24.675455,1.0
820000,0.977909,0.99722004,24.675455,1.0
824000,-0.81711155,-0.83324724,24.675455,1.0
828000,-0.81711155,-0.83324724,24.675455,1.0
836000,-0.40553156,-0.41353968,24.675455,1.0
844000,-0.76194066,-0.7769869,24.675455,1.0
848000,-0.76194066,-0.7769876,24.675455,1.0
852000,-0.6826933,-0.6961753,24.675455,1.0
855000,-0.6826933,-0.6961753,24.675455,1.0
860000,-0.6826933,-0.6961753,24.675455,1.0
865000,0.8473403,0.86407375,24.675455,1.0
868000,0.8473403,0.86407375,24.675455,1.0
876000,1.029582,1.0499145,24.675455,1.0
880000,1.029582,1.0499145,24.675455,1.0
884000,0.4887931,0.4984459,24.675455,1.0
888000,0.4887931,0.4984459,24.675455,1.0
892000,-0.40803024,-0.4160881,24.675455,1.0
896000,-0.40803024,-0.4160881,24.675455,1.0
900000,-0.40803024,-0.41608754,24.675455,1.0
904000,-0.8873367,-0.9048587,24.675455,1.0
912000,0.45012775,0.45901632,24.675455,1.0
920000,0.45012775,0.45901632,24.675455,1.0
924000,0.9706239,0.9897906,24.675455,1.0
928000,0.9706239,0.9897906,24.675455,1.0
932000,0.7659947,0.78112066,24.675455,1.0
944000,0.7577733,0.77273685,24.675455,1.0
948000,0.7577733,0.77273685,24.675455,1.0
956000,0.3826191,0.39017615,24.675455,1.0
960000,0.3826191,0.39017615,24.675455,1.0
964000,0.76323813,0.77831274,24.675455,1.0
972000,-0.48395693,-0.4935155,24.675455,1.0
976000,-0.48395693,-0.4935155,24.675455,1.0
984000,0.83833534,0.85489315,24.675455,1.0
988000,0.83833534,0.85489315,24.675455,1.0
992000,0.79732674,0.8130746,24.675455,1.0
997000,0.79732674,0.8130746,24.675455,1.0
1008000,0.55288154,0.5638001,24.675455,1.0
1016000,-0.9584756,-0.977404,24.675455,1.0
1020000,-0.9584756,-0.977404,24.675455,1.0
1024000,0.7983637,0.8141301,24.675455,1.0
1032000,0.72361034,0.7379005,24.675455,1.0
1036000,0.72361034,0.7379005,24.675455,1.0
1044000,0.8208693,0.83708024,24.675455,1.0
1051000,0.8208693,0.83708024,24.675455,1.0
1057000,-0.62122715,-0.6334954,24.675455,1.0
1068000,-0.08350972,-0.08515889,24.675455,1.0
1075000,-0.68935704,-0.7029706,24.675455,1.0
1080000,-0.68935704,-0.7029706,24.675455,1.0
1088000,-0.36244893,-0.36960664,24.675455,1.0
1092000,-0.7585672,-0.77354753,24.675455,1.0
1096000,-0.7585672,-0.77354753,24.675455,1.0
1104000,0.919101,0.9372516,24.675455,1.0
1108000,0.919101,0.9372516,24.675455,1.0
1116000,0.77249557,0.78775126,24.675455,1.0
1128000,0.9978997,1.0176069,24.675455,1.0
1136000,0.9822528,1.0016508,24.675455,1.0
1144000,0.47922182,0.48868576,24.675455,1.0
1156000,-0.9733292,-0.992551,24.675455,1.0
1168000,0.41059965,0.41870856,24.675455,1.0
1172000,0.2402997,0.24504536,24.675455,1.0
1179000,0.2402997,0.24504536,24.675455,1.0
1192000,-0.4249377,-0.43332976,24.675455,1.0
1204000,0.47725007,0.48667523,24.675455,1.0
1208000,0.47725007,0.48667523,24.675455,1.0
1212000,-0.8987093,-0.91645783,24.675455,1.0
1216000,-0.8987093,-0.91645783,24.675455,1.0
1228000,0.72923434,0.74363786,24.675455,1.0
1232000,0.19899693,0.20292743,24.675455,1.0
1236000,0.19899693,0.20292743,24.675455,1.0
1241000,0.19899693,0.20292743,24.675455,1.0
1248000,-0.9463055,-0.9649965,24.675455,1.0
1256000,-0.53389645,-0.5444417,24.675455,1.0
1260000,-0.53389645,-0.5444417,24.675455,1.0
1268000,-0.6258195,-0.63818043,24.675455,1.0
1272000,-0.8651678,-0.8822555,24.675455,1.0
1277000,-0.8651678,-0.8822555,24.675455,1.0
1284000,-0.7368328,-0.75138575,24.675455,1.0
1288000,-0.7368328,-0.75138575,24.675455,1.0
1296000,-0.7008145,-0.71465605,24.675455,1.0
1300000,-0.7008145,-0.71465605,24.675455,1.0
1304000,-0.6344216,-0.64695185,24.675455,1.0
1308000,-0.6344216,-0.64695185,24.675455,1.0
1316000,-0.6458709,-0.65862733,24.675455,1.0
1324000,-0.76079905,-0.77582574,24.675455,1.0
1328000,-0.76079905,-0.77582574,24.675455,1.0
1332000,-0.9822036,-1.0016032,24.675455,1.0
1336000,-0.9822036,-1.0016032,24.675455,1.0
1345000,-0.85228735,-0.869121,24.675455,1.0
1348000,-0.85228735,-0.869121,24.675455,1.0
1351000,-0.85228735,-0.869121,24.675455,1.0
1356000,-0.41681376,-0.42504632,24.675455,1.0
1360000,-0.41681376,-0.42504632,24.675455,1.0
1368000,0.73977226,0.7543836,24.675455,1.0
1372000,-0.9184535,-0.93659407,24.675455,1.0
1380000,-0.9184535,-0.936593,24.675455,1.0
1388000,0.546545,0.5573393,24.675455,1.0
1397000,0.92333835,0.9415743,24.675455,1.0
1404000,0.46581054,0.4750103,24.675455,1.0
1408000,0.46581054,0.4750103,24.675455,1.0
1412000,0.6375601,0.65015197,24.675455,1.0
1416000,0.6375601,0.65015197,24.675455,1.0
1423000,-0.636048,-0.64861,24.675455,1.0
1428000,-0.636048,-0.64861035,24.675455,1.0
1436000,0.9667854,0.98587996,24.675455,1.0
1440000,0.9667854,0.98587996,24.675455,1.0
1448000,0.90599686,0.9238908,24.675455,1.0
1456000,-0.47158676,-0.48090088,24.675455,1.0
1464000,-0.37994212,-0.3874462,24.675455,1.0
1472000,-0.48197478,-0.49149406,24.675455,1.0
1477000,-0.48197478,-0.49149406,24.675455,1.0
1484000,1.0224646,1.0426615,24.675455,1.0
1488000,1.0224646,1.0426615,24.675455,1.0
1492000,0.98768896,1.007199,24.675455,1.0
1495000,0.98768896,1.007199,24.675455,1.0
1500000,0.98768896,1.007199,24.675455,1.0
1504000,-0.44019118,-0.44888636,24.675455,1.0
1516000,-0.909428,-0.9273921,24.675455,1.0
1528000,-0.68482655,-0.69835407,24.675455,1.0
1532000,0.7099528,0.7239766,24.675455,1.0
1540000,0.7099528,0.7239736,24.675455,1.0
1548000,0.76686555,0.7820103,24.675455,1.0
1552000,-0.5819408,-0.59343356,24.675455,1.0
1556000,-0.5819408,-0.59343356,24.675455,1.0
1568000,0.79424363,0.8099291,24.675455,1.0
1572000,0.7801328,0.79553956,24.675455,1.0
1580000,0.7801328,0.79553956,24.675455,1.0
1585000,0.88217586,0.89959854,24.675455,1.0
1588000,0.88217586,0.89959854,24.675455,1.0
1592000,-0.93188024,-0.95028454,24.675455,1.0
1600000,-0.93188024,-0.95028454,24.675455,1.0
1604000,0.93246365,0.95087945,24.675455,1.0
1608000,0.93246365,0.95087945,24.675455,1.0
1620000,0.6570519,0.67002845,24.675455,1.0
1628000,-0.88417965,-0.9016419,24.675455,1.0
1632000,0.90032756,0.9181087,24.675455,1.0
1644000,-0.6472443,-0.6600277,24.675455,1.0
1652000,-0.8435628,-0.86022353,24.675455,1.0
1664000,0.41219383,0.42033485,24.675455,1.0
1668000,0.41219383,0.42033485,24.675455,1.0
1672000,0.9373198,0.9558323,24.675455,1.0
1680000,0.9373198,0.9558323,24.675455,1.0
1688000,0.4729809,0.48232174,24.675455,1.0
1696000,1.0258762,1.0461361,24.675455,1.0
1712000,-1.0014044,-1.0211811,24.675455,1.0
1724000,0.35342076,0.36040044,24.675455,1.0
1728000,0.35342076,0.36040044,24.675455,1.0
1736000,0.44401622,0.45278507,24.675455,1.0
1748000,0.6035306,0.6154506,24.675455,1.0
1752000,0.8903805,0.90796596,24.675455,1.0
1760000,0.8903805,0.90796596,24.675455,1.0
1772000,-0.47102773,-0.48033077,24.675455,1.0
1776000,-0.47102773,-0.48033077,24.675455,1.0
1785000,0.4714576,0.4807691,24.675455,1.0
1796000,0.46943697,0.47870702,24.675455,1.0
1800000,0.46943697,0.47870702,24.675455,1.0
1803000,0.3210491,0.32738888,24.675455,1.0
1808000,0.3210491,0.32738888,24.675455,1.0
1812000,0.6491812,0.66200066,24.675455,1.0
1821000,0.6491812,0.66200066,24.675455,1.0
1824000,0.6834424,0.69693846,24.675455,1.0
1832000,-0.7048156,-0.7187337,24.675455,1.0
1844000,0.76369923,0.7787823,24.675455,1.0
1848000,0.76369923,0.7787823,24.675455,1.0
1857000,0.9938553,1.0134839,24.675455,1.0
1868000,-0.84196216,-0.8585909,24.675455,1.0
1881000,0.97033256,0.98949665,24.675455,1.0
1888000,-0.6533872,-0.6662916,24.675455,1.0
1893000,0.9183377,0.93647486,24.675455,1.0
1896000,0.9183377,0.93647486,24.675455,1.0
1900000,0.9183377,0.936475,24.675455,1.0
1904000,0.6085132,0.6205314,24.675455,1.0
1916000,0.6443005,0.6570255,24.675455,1.0
1924000,0.69693744,0.71070206,24.675455,1.0
1932000,0.7671521,0.7823034,24.675455,1.0
1939000,0.7671521,0.7823034,24.675455,1.0
1944000,0.8265388,0.842863,24.675455,1.0
1948000,0.8265388,0.84286046,24.675455,1.0
1952000,-0.6869451,-0.7005102,24.675455,1.0
1956000,-0.6869451,-0.7005102,24.675455,1.0
1959000,-0.6869451,-0.7005102,24.675455,1.0
1964000,0.69049895,0.7041342,24.675455,1.0
1976000,-0.9886806,-1.0082041,24.675455,1.0
