timestamp,main_state_changes,main_state
48000,0,0
548000,0,0
1057000,0,0
1524000,0,0
2024000,0,0
2532000,0,0
3044000,0,0
3548000,0,0
4048000,0,0
4244000,0,0
4755000,0,0
5261000,0,0
5768000,0,0
6276000,0,0
6780000,0,0
7284000,0,0
7788000,0,0
8292000,0,0
8796000,0,0
9304000,0,0
9812000,0,0
10312000,0,0
10820000,0,0
11048000,1,4
11552000,1,4
12057000,1,4
12557000,1,4
13059000,1,4
13560000,1,4
13912000,1,4
14416000,1,4
14440000,1,4
14660000,1,4
14768000,2,7
14877000,2,7
15380000,2,7
15396000,2,7
15904000,2,7
16408000,2,7
16420000,2,7
16920000,2,7
17428000,2,7
17928000,2,7
18436000,2,7
18944000,2,7
19448000,2,7
19956000,2,7
20456000,2,7
20964000,2,7
21436000,2,7
21448000,2,7
21952000,2,7
22460000,2,7
22961000,2,7
23468000,2,7
23972000,2,7
24472000,2,7
24976000,2,7
25484000,2,7
25984000,2,7
26460000,2,7
26484000,2,7
26988000,2,7
27496000,2,7
28004000,2,7
28505000,2,7
29008000,2,7
29516000,2,7
30024000,2,7
30528000,2,7
31032000,2,7
31540000,2,7
32044000,2,7
32544000,2,7
33052000,2,7
33552000,2,7
34053000,2,7
34556000,2,7
35056000,2,7
35564000,2,7
36073000,2,7
36496000,2,7
37008000,2,7
37516000,2,7
38020000,2,7
38528000,2,7
39024000,2,7
39525000,2,7
39536000,2,7
