timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
43572258,0.0,0.0,0.0,0.0021433046,-0.0040820492,-0.057501107,0.14565998,0,0,1,0
48688035,0.0,0.0,0.0,0.0016184415,-0.0013265406,-0.06574578,0.14601085,0,0,1,0
77815750,0.0,0.0,0.0,-0.056364283,-0.30542123,-0.063495696,0.038064707,0,0,1,0
