timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
761000,761000,0,nan,nan,8.482166e-20,5.72032e-19,1.16998635e-07,0.0,0.0,0.0,1.9976486e-17,1.06541267e-16,4.255528e-05,4.3001965e-05,2.7755576e-17,2.220446e-16,0.0,-1.7347234e-15,-2.7755574e-14,0.009575858,0.121145904,0.121145904,nan,0.10000096,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1000000,1000000,0,nan,nan,-3.3403284e-17,-9.097905e-16,0.011508643,0.0,0.0,0.0,-2.4257875e-16,-7.1199e-15,0.002992692,0.013281879,2.7755576e-17,2.220446e-16,0.0,-1.3877788e-15,-2.220446e-14,0.009576976,0.121145904,0.121145904,nan,0.108053654,0.7215047,1.5660911,4.5281057,0.45216745,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1491000,1491000,0,nan,nan,2.6590929e-15,-2.7833394e-14,0.01380375,0.0,0.0,0.0,1.4821857e-14,-1.3988021e-13,0.008117262,0.0130450465,2.7755576e-17,2.220446e-16,0.0,3.9650825e-14,-3.4892724e-13,0.00955803,0.121145904,0.121145904,nan,0.1,0.75411797,0.9157922,1.8966389,0.46659455,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,1.224048e-14,-1.0946089e-13,0.016369931,0.0,0.0,0.0,3.3148438e-14,-2.9386264e-13,0.01290421,0.01345435,2.7755576e-17,2.220446e-16,0.0,-2.4286127e-14,1.6653344e-13,0.009587034,0.121145904,0.121145904,nan,0.1,0.52242917,0.76678234,1.2402048,0.49462828,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2500000,2500000,0,nan,nan,-1.8356693e-15,6.560609e-15,0.024268877,0.0,0.0,0.0,-5.1810237e-14,4.081731e-13,0.018070314,0.018871361,2.7755576e-17,2.220446e-16,0.0,-3.8025139e-13,3.08642e-12,0.009756535,0.121145904,0.121145904,nan,0.10040946,0.6241918,0.72005963,1.5271444,0.5240671,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,3.6788006e-14,-3.041184e-13,0.03219612,0.0,0.0,0.0,1.2444977e-13,-1.0237996e-12,0.021865945,0.020609582,2.7755576e-17,2.220446e-16,0.0,2.4980018e-13,-2.0724165e-12,0.009457271,0.121145904,0.121145904,nan,0.1,0.74461144,0.73760223,1.6536491,0.5461966,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3496000,3496000,0,nan,nan,1.0696182e-13,-8.716928e-13,0.035232436,0.0,0.0,0.0,4.0043264e-13,-3.279098e-12,0.02230743,0.014640518,2.7755576e-17,2.220446e-16,0.0,2.5326963e-12,-2.0827784e-11,0.008375943,0.121145904,0.121145904,nan,0.1,0.5914189,0.765566,1.2631605,0.5519361,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3999000,3999000,0,nan,nan,9.435511e-15,-6.955356e-14,0.034348443,0.0,0.0,0.0,4.4433855e-13,-3.644749e-12,0.020844743,0.008311454,2.7755576e-17,2.220446e-16,0.0,2.7815053e-12,-2.2886455e-11,0.008257372,0.121145904,0.121145904,nan,0.1,0.6772901,0.80608237,1.2840483,0.5496568,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4501000,4496000,0,nan,nan,-2.648312e-13,2.1774438e-12,0.032773454,0.0,0.0,0.0,3.8125622e-13,-3.138174e-12,0.01874524,0.0030261236,2.7755576e-17,2.220446e-16,0.0,4.5484445e-12,-3.7386757e-11,0.007418915,0.121145904,0.121145904,nan,0.1,0.5298979,0.8080738,1.0183775,0.526816,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5005000,4997000,0,nan,nan,-4.966759e-13,-6.879524e-12,0.031241411,0.0,0.0,0.0,4.840325e-13,-2.194682e-09,0.016662505,-0.00055617647,2.7755576e-17,2.220446e-16,0.0,1.33972685e-11,-1.10078606e-10,0.0032233072,0.121145904,0.121145904,nan,0.1,0.59568536,0.8207613,1.0432662,0.5091428,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
