timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5005000,0.0,0.0,0.0,1
5108000,0.0,0.0,0.0,1
5924000,0.0,0.0,0.0,1
6944000,0.0,0.0,0.0,1
7963000,0.0,0.0,0.0,1
8973000,0.0,0.0,0.0,1
9996000,0.0,0.0,0.0,1
10912000,0.0,0.0,0.0,1
11923000,0.0,0.0,0.0,1
12931000,0.0,0.0,0.0,1
13949000,0.0,0.0,0.0,1
14961000,0.0,0.0,0.0,1
15979000,0.0,0.0,0.0,1
16984000,0.0,0.0,0.0,1
17992000,0.0,0.0,0.0,1
18991000,0.0,0.0,0.0,1
20007000,0.0,0.0,0.0,1
20911000,0.0,0.0,0.0,1
21932000,0.0,0.0,0.0,1
22331000,0.0,0.0,0.0,1
50501000,0.0,0.0,0.0,1
50599000,0.0,0.0,0.0,1
51411000,0.0,0.0,0.0,1
52419000,0.0,0.0,0.0,1
