timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
22442000,22436000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
22452000,22448000,2.4980917,3.5532901,-2.513271,-1.2566339,3.1960017e-06,1.2566403,2.5132773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
23449000,23440000,0.35725003,3.6724634,-2.5118608,-1.2544503,0.0014989284,1.2569385,2.5135229,-0.026228266,-0.029161066,-0.0228057,-0.015943445,-0.018054798,0.041791685,0.034152597,0.02900427,0.03345432,0.041359693,0.19948372,0.19997735,0.20050284,0.200333,0.19970305
24441000,24437000,-0.00881141,3.1655533,-2.473811,-1.1982592,0.0045063198,1.2089832,2.4858751,0.052421458,0.038208485,-0.012353154,-0.032349363,0.0063849073,-0.15231085,-0.1014122,-0.09883101,-0.14512122,-0.18046138,0.17716205,0.20877656,0.22938105,0.20796722,0.17671306
25435000,25429000,0.17835164,2.8272896,-2.4601808,-1.1462429,0.020958398,1.1670666,2.4377291,-0.078825764,-0.038702816,-0.027452167,-0.054253723,-0.0887871,-0.059364013,-0.058751587,-0.024206195,-0.00046783686,-0.0186937,0.15106034,0.20534739,0.2574929,0.2250555,0.16104391
26441000,26436000,0.21759562,2.356214,-2.4315083,-1.0739638,0.037931915,1.1093233,2.3754883,-0.062149823,-0.03331733,0.006338753,0.013842292,-0.024765044,0.009027604,-0.030865071,-0.018991869,0.020390773,0.046165116,0.11825761,0.20223299,0.29876646,0.2442357,0.13650729
27439000,27435000,0.2816933,2.1847606,-2.4299004,-1.0425394,0.05488237,1.0928129,2.341908,0.031733677,-0.022906201,-0.026758105,0.010151019,0.054055445,0.129452,0.11554503,0.069479555,0.0451404,0.0730998,0.104132645,0.19385777,0.31383282,0.25789383,0.1302829
28443000,28440000,0.33546337,2.0458376,-2.4310944,-1.0150392,0.07162027,1.0812993,2.312507,0.10672206,0.0926871,0.06702382,0.05757453,0.076836035,0.053098775,0.08240474,0.0792288,0.056848913,0.03509572,0.09257386,0.18504345,0.32566488,0.27087313,0.12584457
29439000,29436000,0.20355386,2.052488,-2.4104645,-1.0322522,0.041023392,1.0668204,2.3320124,-0.035232913,-0.00017260388,-0.020164978,-0.06041829,-0.081654996,-0.019122161,0.019779362,0.05679731,0.057832688,0.014288876,0.09950753,0.20165919,0.32666644,0.25276694,0.11939994
30444000,30441000,0.19048046,1.777338,-2.3837304,-0.9878591,0.04529562,1.0273316,2.29148,-0.021903073,-0.015482742,-0.042427823,-0.068294406,-0.06636126,-0.14473478,-0.10521476,-0.090040796,-0.104156315,-0.14080833,0.0819092,0.20066753,0.35568064,0.25953394,0.10220867
