timestamp,mag_inconsistency_angle
531000,0.0
1000000,0.0
1503000,0.0
2000000,0.0
2500000,0.0
3003000,0.0
3500000,0.0
3999000,0.0
4501000,0.0
5005000,0.0
5503000,0.0
6003000,0.0
6505000,0.0
7000000,0.0
7501000,0.0
8005000,0.0
8501000,0.0
9004000,0.0
9503000,0.0
10004000,0.0
10503000,0.0
10995000,0.0
11500000,0.0
12007000,0.0
12501000,0.0
13004000,0.0
13504000,0.0
14003000,0.0
14500000,0.0
15004000,0.0
15505000,0.0
16003000,0.0
16500000,0.0
17004000,0.0
17503000,0.0
18003000,0.0
18505000,0.0
19004000,0.0
19320000,0.0
52484000,0.0
52487000,0.0
52992000,6.3764163e-09
