timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
31388118,31386101,6684682,1999.1115,1.9522573,nan,nan,nan,nan,60.519974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,483.0,441.0,475.0
32404165,32403756,6684682,1999.1115,1.9522573,56.1766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447.0,471.0,493.0
32409061,32405206,6684682,1999.1115,1.9522573,56.1766,nan,nan,nan,40.997402,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,447.0,464.0,493.0
32535200,32534282,6684682,1999.1115,1.9522573,nan,nan,nan,nan,nan,nan,nan,nan,81.994804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,516.0,467.0,497.0
32665506,32663358,6684682,1999.1115,1.9522573,nan,nan,nan,nan,83.88029,nan,nan,nan,84.05412,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,40.0,nan,nan,nan,448.0,471.0,472.0
32791916,32790935,6684682,1999.1115,1.9522573,42.94966,nan,nan,nan,nan,nan,nan,nan,84.07028,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,74.0,nan,nan,nan,487.0,465.0,550.0
32917867,32917013,6684682,1999.1115,1.9522573,nan,nan,nan,nan,37.095955,nan,nan,nan,84.07028,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,74.0,nan,nan,nan,479.0,491.0,550.0
32921888,32918511,6684682,1999.1115,1.9522573,nan,nan,nan,nan,37.095955,nan,nan,nan,85.47066,82.47947,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,34.0,13.0,nan,nan,479.0,491.0,493.0
33048170,33046087,6684682,1999.1115,1.9522573,84.20521,nan,nan,nan,85.84013,nan,nan,nan,85.47066,82.47947,nan,nan,17.0,nan,nan,nan,29.0,nan,nan,nan,34.0,13.0,nan,nan,514.0,484.0,493.0
33174189,33173664,6684682,1999.1115,1.9522573,nan,nan,nan,nan,85.734955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,464.0,488.0,486.0
33178580,33175166,6684682,1999.1115,1.9522573,nan,nan,nan,nan,85.734955,nan,nan,nan,83.98346,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,29.0,nan,nan,nan,464.0,488.0,488.0
33304887,33302741,6684682,1999.1115,1.9522573,nan,nan,nan,nan,nan,nan,nan,nan,84.0975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,nan,495.0,481.0,553.0
33435263,33431864,6684682,1999.1115,1.9522573,nan,nan,nan,nan,nan,nan,nan,nan,84.26018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,466.0,472.0,467.0
33687824,33687019,6684682,1999.1115,1.9522573,35.140633,84.072876,nan,nan,nan,nan,nan,nan,42.94966,nan,nan,nan,17.0,17.0,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,454.0,503.0,474.0
