timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
31508200,31495680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32515706,32503682,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33523787,33511689,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34531704,34519680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35539708,35527680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36547727,36531683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37555705,37543683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38563705,38551683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39571708,39559680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40579718,40567680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41587707,41571863,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42595704,42583680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43599706,43587680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44607770,44596040,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45615705,45603680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46623708,46611755,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47631708,47619680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48635705,48623683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49643705,49631686,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50651707,50639683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51659726,51647680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52667725,52656106,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53675706,53663681,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54683706,54671681,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55691704,55679680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56699708,56687680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
57707705,57695680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
58715705,58703680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
59723704,59711996,1,1,0,0,0,3,3,0,3,0,0,0,0,0
60731737,60719680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
61739708,61727817,1,1,0,0,0,3,3,0,3,0,0,0,0,0
62747707,62735680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
63755708,63743680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
64763728,64751680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
65771729,65759683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
66779708,66767947,1,1,0,0,0,3,3,0,3,0,0,0,0,0
