timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
31940000,31939930,-0.011300024,0.0029590034,-0.00013711854,0.001,0.0,0.0,0.0,-1.0
31943007,31942931,-0.0110926535,0.0033999246,-2.9861078e-06,0.001,0.0,0.0,0.0,-1.0
31991078,31991005,-0.01077177,0.0025316933,-0.001302648,0.001,0.0,0.0,0.0,-1.0
32040563,32040489,-0.011335007,0.002729275,-0.0007805344,0.001,0.0,0.0,0.0,-1.0
32093090,32093020,-0.011252451,0.0036800099,-0.0013483004,0.001,0.0,0.0,0.0,-1.0
32141168,32141095,-0.010802421,0.0021931126,0.0035001573,0.001,0.0,0.0,0.0,-1.0
32190650,32190578,-0.012235307,0.0026610803,-0.0014278638,0.001,0.0,0.0,0.0,-1.0
32243183,32243109,-0.0112154195,0.0029139677,-0.0005877396,0.001,0.0,0.0,0.0,-1.0
32292708,32292639,-0.010897225,0.00262637,-0.0018585982,0.001,0.0,0.0,0.0,-1.0
32340747,32340669,-0.012288849,0.0035416938,-0.0026862712,0.001,0.0,0.0,0.0,-1.0
32390271,32390201,-0.010549313,0.0019725638,-0.0008748041,0.001,0.0,0.0,0.0,-1.0
32442800,32442729,-0.01033228,0.0011907578,0.00094157987,0.001,0.0,0.0,0.0,-1.0
32492329,32492259,-0.01174961,0.0024244029,-0.0027292739,0.001,0.0,0.0,0.0,-1.0
32540361,32540286,-0.01167806,0.0031909423,-0.0028477665,0.001,0.0,0.0,0.0,-1.0
32592887,32592818,-0.00973718,0.0019866258,0.0013371787,0.001,0.0,0.0,0.0,-1.0
32642417,32642347,-0.011661144,0.0018617429,0.002228656,0.001,0.0,0.0,0.0,-1.0
32691947,32691876,-0.010519459,0.0021080566,0.00023258607,0.001,0.0,0.0,0.0,-1.0
32739976,32739904,-0.011770472,0.003009364,-0.0010950518,0.001,0.0,0.0,0.0,-1.0
32792509,32792436,-0.011478647,0.0032356617,-0.0022914587,0.001,0.0,0.0,0.0,-1.0
