timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
31863334,31862395,396809,0.7083333,0.25227273,0.84166664,nan,0,1
31884972,31884033,396809,0.7090909,0.25075758,0.84696966,nan,0,1
32866175,32865237,396809,0.7598485,0.20757575,0.82348484,nan,0,1
33868711,33867736,396809,0.72575754,0.23636363,0.7984848,nan,0,1
34871641,34870701,396809,0.70681816,0.22954544,0.785606,nan,0,1
35874128,35873190,396809,0.69772726,0.23030302,0.7765151,nan,0,1
36876321,36875383,396809,0.70378786,0.2651515,0.7462121,nan,0,1
37857957,37857019,396809,0.7113636,0.26363635,0.81060606,nan,0,1
38860081,38859141,396809,0.73106056,0.2310606,1.0068182,nan,0,1
39862586,39861648,396809,0.71590906,0.22727272,0.7712121,nan,0,1
40865060,40864122,396809,0.6909091,0.26590908,0.7204545,nan,0,1
41867588,41866649,396809,0.68939394,0.22424242,0.81060606,nan,0,1
42870352,42869413,396809,0.68257576,0.18333332,0.8128788,nan,0,1
43872832,43871893,396809,0.6871212,0.24621211,0.7462121,nan,0,1
44875085,44874145,396809,0.6787878,0.20681818,0.7871212,nan,0,1
45877913,45876972,396809,0.6818182,0.19696969,0.8181818,nan,0,1
46859115,46858110,396809,0.68939394,0.23787878,0.71666664,nan,0,1
47861275,47860336,396809,0.67954546,0.17954545,0.77272725,nan,0,1
48864274,48863336,396809,0.6901515,0.22651514,0.8015151,nan,0,1
49866767,49865828,396809,0.68257576,0.25454545,0.7060606,nan,0,1
50869398,50868459,396809,0.6931818,0.23787878,0.8431818,nan,0,1
51871471,51870532,396809,0.6757575,0.1681818,0.8151515,nan,0,1
52874026,52873087,396809,0.6590909,0.24090908,0.67196965,nan,0,1
53876567,53875627,396809,0.6871212,0.2560606,0.69469696,nan,0,1
54857788,54856850,396809,0.67196965,0.19242424,0.8090909,nan,0,1
55859979,55859041,396809,0.6810606,0.22954544,0.8219697,nan,0,1
56862507,56861569,396809,0.6681818,0.20833333,0.73712116,nan,0,1
57864602,57863663,396809,0.6818182,0.22045454,0.7295454,nan,0,1
58867405,58866465,396809,0.67954546,0.24924241,0.68939394,nan,0,1
59869699,59868760,396809,0.68560606,0.21287878,0.7734848,nan,0,1
60871847,60870907,396809,0.6818182,0.2560606,0.70454544,nan,0,1
61874365,61873427,396809,0.6992424,0.17348485,0.7568182,nan,0,1
62876582,62875642,396809,0.71287876,0.22272727,0.8492424,nan,0,1
63879468,63878529,396809,0.70151514,0.19242424,0.8075757,nan,0,1
64860679,64859740,396809,0.7234848,0.23333332,0.84772724,nan,0,1
65862833,65861894,396809,0.67954546,0.26742423,0.83787876,nan,0,1
