timestamp,saturation_status
993000,1529
2000000,1529
3005000,1529
4005000,1533
5000000,1533
6000000,1533
7001000,1533
8005000,1533
9001000,1533
10003000,1533
11000000,1533
12000000,1533
13000000,1533
14000000,1533
15000000,1533
16000000,1533
17000000,1529
18003000,1533
18999000,1533
20000000,1533
21003000,1529
22000000,1
23000000,1
24004000,1
25000000,1
26000000,1
27005000,1
28000000,1
28995000,1
30004000,1
31000000,1
32003000,1
33003000,1
34004000,1
35004000,1
36000000,1
37000000,1
38000000,1
39005000,1533
40000000,1533
41000000,1533
