timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
521000,521000,0.0,1.7099117e-07,-9.797071
525000,525000,0.0,1.7099117e-07,-9.797071
568000,568000,0.0,1.7099117e-07,-9.797072
621000,621000,0.0,1.7099117e-07,-9.797071
672000,672000,0.0,1.7099117e-07,-9.797072
721000,721000,0.0,1.7099117e-07,-9.797072
768000,768000,0.0,1.7099117e-07,-9.797071
821000,821000,0.0,1.7099117e-07,-9.797072
873000,873000,0.0,1.7099117e-07,-9.797071
924000,924000,0.0,1.7099117e-07,-9.797072
972000,972000,0.0,1.7099117e-07,-9.797071
1024000,1024000,0.0,1.7099117e-07,-9.797072
1073000,1073000,0.0,1.7099117e-07,-9.797071
1117000,1117000,0.0,1.7099117e-07,-9.797071
1172000,1172000,0.0,1.7099117e-07,-9.797072
1224000,1224000,0.0,1.7099117e-07,-9.797071
1272000,1272000,0.0,1.7099117e-07,-9.797071
1324000,1324000,0.0,1.7099117e-07,-9.797071
1372000,1372000,0.0,1.7099117e-07,-9.797071
1421000,1421000,0.0,1.7099117e-07,-9.797072
1473000,1473000,0.0,1.7099117e-07,-9.797071
1521000,1521000,0.0,1.7099117e-07,-9.797071
1573000,1573000,0.0,1.7099117e-07,-9.797071
1621000,1621000,0.0,1.7099117e-07,-9.797071
1673000,1673000,0.0,1.7099117e-07,-9.797072
1721000,1721000,0.0,1.7099117e-07,-9.797071
1773000,1773000,0.0,1.7099117e-07,-9.797071
1825000,1825000,0.0,1.7099117e-07,-9.797071
1876000,1876000,0.0,1.7099117e-07,-9.797071
1921000,1921000,0.0,1.7099117e-07,-9.797071
1972000,1972000,0.0,1.7099117e-07,-9.797071
2021000,2021000,0.0,1.7099117e-07,-9.797071
2072000,2072000,0.0,1.7099117e-07,-9.797071
2121000,2121000,0.0,1.7099117e-07,-9.797071
2173000,2173000,0.0,1.7099117e-07,-9.797071
2220000,2220000,0.0,1.7099117e-07,-9.797072
2272000,2272000,0.0,1.7099117e-07,-9.797071
2325000,2325000,0.0,1.7099117e-07,-9.797071
2376000,2376000,0.0,1.7099117e-07,-9.797071
2421000,2421000,0.0,1.7099117e-07,-9.797071
2472000,2472000,0.0,1.7099117e-07,-9.797072
2521000,2521000,0.0,1.7099117e-07,-9.797071
2572000,2572000,0.0,1.7099117e-07,-9.797071
2625000,2625000,0.0,1.7099117e-07,-9.797072
2676000,2676000,0.0,1.7099117e-07,-9.797071
2721000,2721000,0.0,1.7099117e-07,-9.797071
2772000,2772000,0.0,1.7099117e-07,-9.797072
2824000,2824000,0.0,1.7099117e-07,-9.797071
2873000,2873000,0.0,1.7099117e-07,-9.797071
2924000,2924000,0.0,1.7099117e-07,-9.797072
2972000,2972000,0.0,1.7099117e-07,-9.797071
3021000,3021000,0.0,1.7099117e-07,-9.797071
3074000,3074000,0.0,1.7099117e-07,-9.797071
3121000,3121000,0.0,1.7099117e-07,-9.797071
3176000,3176000,0.0,1.7099117e-07,-9.797071
3221000,3221000,0.0,1.7099117e-07,-9.797071
3272000,3272000,0.0,1.7099117e-07,-9.797071
3325000,3325000,0.0,1.7099117e-07,-9.798084
3372000,3372000,0.0,1.7099117e-07,-9.798075
3421000,3421000,0.0,1.7099117e-07,-9.798075
3473000,3473000,0.0,1.7099117e-07,-9.798075
3521000,3521000,0.0,1.7099117e-07,-9.798075
3572000,3572000,0.0,1.7099117e-07,-9.798075
3624000,3624000,0.0,1.7099117e-07,-9.799155
3673000,3673000,0.0,1.7099117e-07,-9.799123
3721000,3721000,0.0,1.7099117e-07,-9.799123
3776000,3776000,0.0,1.7099117e-07,-9.799123
3825000,3825000,0.0,1.7099117e-07,-9.799122
3877000,3877000,0.0,1.7099117e-07,-9.799123
3924000,3924000,0.0,1.7099117e-07,-9.799123
3972000,3972000,0.0,1.7099117e-07,-9.799122
4001000,4001000,0.0,1.7099117e-07,-9.799123
4068000,4068000,0.0,1.7099117e-07,-9.799123
4125000,4125000,0.0,1.7099117e-07,-9.799122
4172000,4172000,0.0,1.7099117e-07,-9.799123
4221000,4221000,0.0,1.7099117e-07,-9.799123
4313000,4313000,0.0,1.7099121e-07,-9.799126
4325000,4325000,0.0,1.7099123e-07,-9.799126
4372000,4372000,0.0,1.7099121e-07,-9.799126
4424000,4424000,0.0,1.7099123e-07,-9.799126
4473000,4473000,0.0,1.7099121e-07,-9.799126
4524000,4524000,0.0,1.7099123e-07,-9.799126
4573000,4573000,0.0,1.7099121e-07,-9.799126
4625000,4625000,0.0,1.7099123e-07,-9.799126
4676000,4676000,0.0,1.7099121e-07,-9.799126
4724000,4724000,0.0,1.7099123e-07,-9.799126
4773000,4773000,0.0,1.7099121e-07,-9.799126
4824000,4824000,0.0,1.7099121e-07,-9.799126
4872000,4872000,0.0,1.7099123e-07,-9.799126
4925000,4925000,0.0,1.7099123e-07,-9.799126
4973000,4973000,0.0,1.7099123e-07,-9.799126
5025000,5025000,0.0,1.7099121e-07,-9.799126
5076000,5076000,0.0,1.7099123e-07,-9.799126
5125000,5125000,0.0,1.7099121e-07,-9.799126
5173000,5173000,0.0,1.7099121e-07,-9.800188
5225000,5225000,0.0,1.7099121e-07,-9.80013
5284000,5284000,0.0,1.7099123e-07,-9.800129
5320000,5320000,0.0,1.7099121e-07,-9.80013
5368000,5368000,0.0,1.7099121e-07,-9.80013
5424000,5424000,0.0,1.7099123e-07,-9.800129
5473000,5473000,0.0,1.7099121e-07,-9.80013
5521000,5521000,0.0,1.7099123e-07,-9.800129
5573000,5573000,0.0,1.7099121e-07,-9.80013
5625000,5625000,0.0,1.7099123e-07,-9.800129
5677000,5677000,0.0,1.7099123e-07,-9.800129
5725000,5725000,0.0,1.7099123e-07,-9.800129
5773000,5773000,0.0,1.7099121e-07,-9.80013
5821000,5821000,0.0,1.7099123e-07,-9.800129
5873000,5873000,0.0,1.7099123e-07,-9.800129
5925000,5925000,0.0,1.7099121e-07,-9.80013
5972000,5972000,0.0,1.7099121e-07,-9.80013
6025000,6025000,0.0,1.7099123e-07,-9.800129
6072000,6072000,0.0,1.7099121e-07,-9.80013
6121000,6121000,0.0,1.7099123e-07,-9.800129
6176000,6176000,0.0,1.7099123e-07,-9.800129
6224000,6224000,0.0,1.7099121e-07,-9.80013
6273000,6273000,0.0,1.7099123e-07,-9.800129
6324000,6324000,0.0,1.7099121e-07,-9.80013
6372000,6372000,0.0,1.7099123e-07,-9.800129
6428000,6428000,0.0,1.7099121e-07,-9.80013
6473000,6473000,0.0,1.7099121e-07,-9.80013
6524000,6524000,0.0,1.7099123e-07,-9.800129
6573000,6573000,0.0,1.7099121e-07,-9.80013
6621000,6621000,0.0,1.7099123e-07,-9.800129
6672000,6672000,0.0,1.7099121e-07,-9.80013
6724000,6724000,0.0,1.7099123e-07,-9.800129
6772000,6772000,0.0,1.7099123e-07,-9.800129
6825000,6825000,0.0,1.7099123e-07,-9.800129
6876000,6876000,0.0,1.7099121e-07,-9.80013
6921000,6921000,0.0,1.7099123e-07,-9.800129
6972000,6972000,0.0,1.7099121e-07,-9.801128
7025000,7025000,0.0,1.7099123e-07,-9.801132
7073000,7073000,0.0,1.7099123e-07,-9.801132
7121000,7121000,0.0,1.7099123e-07,-9.801132
7172000,7172000,0.0,1.7099121e-07,-9.801132
7224000,7224000,0.0,1.7099123e-07,-9.801132
7273000,7273000,0.0,1.7099121e-07,-9.801132
7325000,7325000,0.0,1.7099123e-07,-9.801132
7372000,7372000,0.0,1.7099123e-07,-9.801132
7424000,7424000,0.0,1.7099121e-07,-9.802181
7477000,7477000,0.0,1.7099123e-07,-9.802185
7524000,7524000,0.0,1.7099123e-07,-9.802185
7572000,7572000,0.0,1.7099121e-07,-9.802185
7625000,7625000,0.0,1.7099123e-07,-9.802185
7672000,7672000,0.0,1.7099123e-07,-9.802185
7721000,7721000,0.0,1.7099121e-07,-9.802185
7772000,7772000,0.0,1.7099123e-07,-9.802185
7821000,7821000,0.0,1.7099121e-07,-9.802185
7872000,7872000,0.0,1.7099123e-07,-9.802185
7924000,7924000,0.0,1.7099121e-07,-9.802185
7976000,7976000,0.0,1.7099123e-07,-9.802185
8025000,8025000,0.0,1.7099123e-07,-9.802185
8072000,8072000,0.0,1.7099121e-07,-9.802185
8121000,8121000,0.0,1.7099123e-07,-9.802185
8176000,8176000,0.0,1.7099121e-07,-9.802185
8221000,8221000,0.0,1.7099121e-07,-9.802185
8273000,8273000,0.0,1.7099123e-07,-9.802185
8324000,8324000,0.0,1.7099121e-07,-9.802185
