timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
968000,968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
1970000,1970000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
2968000,2968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
3966000,3966000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
4972000,4972000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
5968000,5968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
6966000,6966000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
7972000,7972000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
8970000,8970000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
9968000,9968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
10966000,10966000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
11964000,11964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
12964000,12964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
13966000,13966000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
14968000,14968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
15968000,15968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
16968000,16968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
17967000,17967000,1310996,-0.0061921934,0.0008783496,-3.5019197,24.675455,0,0,0,0,1
18964000,18964000,1310996,-0.00022330343,1.8243107e-05,-9.8575115,24.67479,0,0,0,0,1
19964000,19964000,1310996,0.00012385203,6.672693e-07,-9.728741,24.672598,0,0,0,0,1
20964000,20964000,1310996,5.146014e-05,3.4442404e-05,-9.708453,24.671394,0,0,0,0,1
21967000,21967000,1310996,1.7168946e-07,0.00010324371,-9.630745,24.670666,0,0,0,0,1
22968000,22968000,1310996,4.190165e-06,-1.5481475e-05,-9.929932,24.670979,0,0,0,0,1
23974000,23974000,1310996,-9.465607e-05,-3.1474021e-06,-9.760428,24.671091,0,0,0,0,1
24967000,24967000,1310996,-5.0227776e-05,7.8694364e-07,-9.733423,24.670795,0,0,0,0,1
25964000,25964000,1310996,0.00010172666,0.00011554577,-9.665484,24.670317,0,0,0,0,1
26960000,26960000,1310996,5.276863e-06,2.3594018e-06,-9.829583,24.670145,0,0,0,0,1
27971000,27971000,1310996,-9.0478425e-05,-4.612851e-05,-9.800507,24.669966,0,0,0,0,1
28964000,28964000,1310996,-0.0015368126,-7.9186175e-05,-9.7583885,24.669922,0,0,0,0,1
29971000,29971000,1310996,-0.0016099772,-1.1436721e-05,-9.773559,24.669994,0,0,0,0,1
30968000,30968000,1310996,-0.0016659973,-1.844321e-05,-9.816066,24.670017,0,0,0,0,1
31968000,31968000,1310996,-0.001935573,1.3331645e-06,-9.790992,24.669935,0,0,0,0,1
32966000,32966000,1310996,-0.001842625,2.9618042e-05,-9.831243,24.669872,0,0,0,0,1
33968000,33968000,1310996,-0.0017454836,1.4620334e-05,-9.754332,24.669725,0,0,0,0,1
34965000,34965000,1310996,-0.001586128,5.617247e-06,-9.810463,24.669737,0,0,0,0,1
35971000,35971000,1310996,-0.0014777222,1.13594115e-05,-9.786751,24.669825,0,0,0,0,1
36970000,36970000,1310996,-0.0015003134,-4.2935855e-07,-9.784947,24.66989,0,0,0,0,1
37969000,37969000,1310996,-0.0013434339,-5.5492208e-05,-9.768696,24.670002,0,0,0,0,1
38968000,38968000,1310996,-0.00160876,-5.170959e-05,-9.769631,24.670176,0,0,0,0,1
39968000,39968000,1310996,-0.0014287699,-0.00010228433,-9.837509,24.670332,0,0,0,0,1
40964000,40964000,1310996,-0.0014362942,-7.286599e-05,-9.781911,24.670258,0,0,0,0,1
41964000,41964000,1310996,-0.0013518077,-1.48579265e-05,-9.770534,24.670122,0,0,0,0,1
42966000,42966000,1310996,-0.0012554985,9.771471e-08,-9.809323,24.670017,0,0,0,0,1
43964000,43964000,1310996,2.028247e-06,0.00011563216,-10.523937,24.672178,0,0,0,0,1
44968000,44968000,1310996,-0.0004609878,0.00027496275,-3.784554,24.675404,0,0,0,0,1
45960000,45960000,1310996,-0.009165367,0.0122886775,-10.621189,24.675468,0,0,0,0,1
46964000,46964000,1310996,-0.0013053853,0.0015963742,-9.802616,24.675467,0,0,0,0,1
47964000,47964000,1310996,-0.00017028138,0.00020852899,-9.8016815,24.675467,0,0,0,0,1
48964000,48964000,1310996,-2.2214515e-05,2.7242026e-05,-9.80168,24.675467,0,0,0,0,1
