timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
13936000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,2,0,0,0,0,1
14811000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
14968000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
15119000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
15640000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15646000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15672000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,2,0,0,0,0,1
16904000,-1.0,0.0,2.0,3.0,-0.03355791,-0.030524492,666.0,183,2,0,0,0,0,1
22200000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,2,0,0,0,0,1
22289000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,2,0,0,0,0,1
27438000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,2,0,0,0,0,1
27744000,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,2,0,0,0,0,1
42985000,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,2,0,0,0,0,1
43098000,40.154056549072266,116.259521484375,0.0,0.0,0.0,0.0,49.887,21,2,0,0,0,0,1
43148000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,2,0,0,0,0,1
48344000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,2,0,0,0,0,1
