timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
804000,804000,0,nan,nan,-1.1317262e-19,2.769754e-18,2.0760312e-07,0.0,0.0,0.0,0.0,2.1310939e-16,4.5333818e-05,4.539751e-05,-2.7755576e-17,4.440892e-16,0.0,3.083953e-15,-2.4671624e-14,0.004970365,0.12114607,0.12114607,nan,0.10000015,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
988000,988000,0,nan,nan,4.228821e-17,-4.116854e-16,-0.0053223455,0.0,0.0,0.0,3.9684907e-16,-4.005658e-15,0.001203594,-0.003933259,-2.7755576e-17,4.440892e-16,0.0,1.3877788e-15,-1.110223e-14,0.0049717724,0.12114607,0.12114607,nan,0.1,1.2743981,1.7504439,7.076347,0.45131522,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1504000,1504000,0,nan,nan,1.7160859e-15,-1.5304715e-14,-0.011953321,0.0,0.0,0.0,1.2682322e-14,-1.07922406e-13,0.0040644216,-0.0057566823,-2.7755576e-17,4.440892e-16,0.0,4.8572257e-14,-4.0708178e-13,0.0049484274,0.12114607,0.12114607,nan,0.1,0.6748332,0.9464524,1.8066075,0.4652514,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2004000,2004000,0,nan,nan,3.883399e-14,-3.219443e-13,-0.020980872,0.0,0.0,0.0,1.2035185e-13,-9.978766e-13,0.0057664416,-0.008371083,-2.7755576e-17,4.440892e-16,0.0,2.220446e-13,-1.8207658e-12,0.0048674643,0.12114607,0.12114607,nan,0.1,0.69053745,0.76351285,1.4241337,0.4928984,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2500000,2500000,0,nan,nan,9.5347646e-14,-7.898063e-13,-0.020481586,0.0,0.0,0.0,2.5794384e-13,-2.1337203e-12,0.007575771,-0.0033215277,-2.7755576e-17,4.440892e-16,0.0,5.7493696e-13,-4.726378e-12,0.004699188,0.12114607,0.12114607,nan,0.1,0.5381986,0.7238541,1.3743144,0.5222199,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3003000,3003000,0,nan,nan,8.355092e-14,-6.9540933e-13,-0.015659442,0.0,0.0,0.0,1.4109777e-13,-1.1757783e-12,0.010212988,0.004202767,-2.7755576e-17,4.440892e-16,0.0,4.95437e-13,-4.0634163e-12,0.004737824,0.12114607,0.12114607,nan,0.1,0.6612431,0.7230885,1.5800469,0.54082024,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,1.2473945e-13,-1.0314016e-12,-0.017179448,0.0,0.0,0.0,3.7524327e-13,-3.0942963e-12,0.009227935,0.0007852719,-2.7755576e-17,4.440892e-16,0.0,2.2516709e-12,-1.8512967e-11,0.0039022414,0.12114607,0.12114607,nan,0.1,0.5270227,0.7651623,1.1775689,0.55354404,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3992000,3992000,0,nan,nan,7.559631e-15,-6.623441e-14,-0.020765021,0.0,0.0,0.0,3.374416e-13,-2.7799802e-12,0.0071604066,-0.0038701703,-2.7755576e-17,4.440892e-16,0.0,4.394054e-12,-3.6096123e-11,0.0028870997,0.12114607,0.12114607,nan,0.1,0.6023813,0.8053523,1.1853447,0.55265146,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4492000,4476000,0,nan,nan,-1.08463856e-13,8.896486e-13,-0.020194875,0.0,0.0,0.0,3.1076942e-13,-2.5553327e-12,0.0075044963,-0.00067545136,-2.7755576e-17,4.440892e-16,0.0,2.7824962e-12,-2.2870593e-11,0.0036507843,0.12114607,0.12114607,nan,0.100410305,0.65313447,0.8090662,1.1592486,0.53029287,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4995000,4987000,0,nan,nan,-1.00282535e-13,8.2392497e-13,-0.017030893,0.0,0.0,0.0,3.7542061e-13,-3.0868257e-12,0.008563868,0.0030176,-2.7755576e-17,4.440892e-16,0.0,7.061481e-12,-5.802766e-11,0.0016229849,0.12114607,0.12114607,nan,0.1,0.5362728,0.8062981,0.9755883,0.50539714,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
