timestamp,load,ram_usage
35012000,0.0,0.7163709
35517000,0.0,0.7163389
36017000,0.0,0.7163039
36517000,0.0,0.7163041
37017000,0.0,0.71623534
37513000,0.0,0.7161954
38017000,0.0,0.716129
38517000,0.0,0.71611035
39013000,0.0,0.7160536
39513000,0.0,0.7160567
40013000,0.0,0.7157179
40513000,0.0,0.7157022
41016000,0.0,0.7159397
41516000,0.0,0.71646893
42017000,0.0,0.71646494
42513000,0.0,0.71646315
43013000,0.0,0.7155601
43513000,0.0,0.71349543
44013000,0.0,0.71210265
44517000,0.0,0.71217424
45013000,0.0,0.71194303
45513000,0.0,0.7120953
46013000,0.0,0.7122962
46516000,0.0,0.712291
47013000,0.0,0.7123066
47513000,0.0,0.7123125
48012000,0.0,0.7123014
48512000,0.0,0.7123008
49016000,0.0,0.7122684
