timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
745000,741000,0,nan,nan,7.966251e-20,-1.3369841e-18,1.3802766e-06,0.0,0.0,0.0,-3.915395e-17,1.7752242e-17,0.00016241563,0.00016340682,5.551115e-17,-2.220446e-16,0.0,-5.551115e-15,1.110223e-14,0.009576976,0.121145904,0.121145904,nan,0.10000162,0.7097526,3.5000114,7.0710897,0.450045,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
756000,756000,0,nan,nan,-1.2347758e-18,9.059865e-19,5.206207e-06,0.0,0.0,0.0,-1.2958244e-16,2.616857e-16,0.00031894608,0.0003213997,5.551115e-17,-2.220446e-16,0.0,-5.9476235e-15,1.586033e-14,0.00957719,0.121145904,0.121145904,nan,0.10000284,0.7202422,3.500026,7.0711784,0.4500808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
840000,840000,0,nan,nan,-4.0441393e-17,9.0274416e-17,0.002526714,0.0,0.0,0.0,-6.998235e-16,1.6882064e-15,0.0013397586,0.0037473703,5.551115e-17,-2.220446e-16,0.0,-5.20417e-15,1.3877787e-14,0.009575858,0.121145904,0.121145904,nan,0.10509678,0.9506813,2.0208685,7.0730443,0.45056504,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
941000,941000,0,nan,nan,-1.6859614e-16,3.9614677e-16,0.005716054,0.0,0.0,0.0,-1.4474137e-15,3.66779e-15,0.0026862486,0.0078433715,5.551115e-17,-2.220446e-16,0.0,-5.551115e-15,1.110223e-14,0.009576976,0.121145904,0.121145904,nan,0.10447702,0.6306546,1.5657964,4.5259542,0.4516159,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1041000,1041000,0,nan,nan,-3.233435e-16,6.7903656e-16,0.0072231363,0.0,0.0,0.0,-1.7123706e-15,2.6598757e-15,0.003946614,0.009762009,5.551115e-17,-2.220446e-16,0.0,-1.7347234e-15,-1.3877787e-14,0.009573995,0.121145904,0.121145904,nan,0.10021366,0.936615,1.3244144,4.5366087,0.45341623,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1140000,1140000,0,nan,nan,-4.3864276e-16,3.1100337e-16,0.007641735,0.0,0.0,0.0,-1.4637031e-15,-2.6603588e-15,0.0050743436,0.010328843,5.551115e-17,-2.220446e-16,0.0,6.9388935e-15,-8.326672e-14,0.00957027,0.121145904,0.121145904,nan,0.1,1.2585734,1.1695008,4.549646,0.45549676,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1245000,1245000,0,nan,nan,-1.3514276e-16,-3.2153887e-15,0.005812201,0.0,0.0,0.0,2.6256145e-15,-3.7787177e-14,0.00616148,0.008445605,5.551115e-17,-2.220446e-16,0.0,2.6367797e-14,-2.4424907e-13,0.009562075,0.121145904,0.121145904,nan,0.1,0.81755984,1.0607136,2.6966705,0.45876452,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1349000,1349000,0,nan,nan,1.2404834e-15,-1.57502e-14,0.0037296477,0.0,0.0,0.0,9.748211e-15,-9.839695e-14,0.0071627977,0.0064385664,5.551115e-17,-2.220446e-16,0.0,2.602085e-14,-2.4980015e-13,0.009560957,0.121145904,0.121145904,nan,0.1,1.059334,0.97973126,2.7323878,0.46267086,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1441000,1441000,0,nan,nan,2.811299e-15,-2.9276603e-14,0.0021755267,0.0,0.0,0.0,1.7239502e-14,-1.60883e-13,0.008006347,0.0050744573,5.551115e-17,-2.220446e-16,0.0,5.3776424e-14,-4.7184473e-13,0.009547918,0.121145904,0.121145904,nan,0.1,0.7078112,0.91647863,1.7896693,0.4665393,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1545000,1545000,0,nan,nan,7.552003e-15,-6.9134714e-14,-7.284314e-05,0.0,0.0,0.0,3.6678953e-14,-3.222814e-13,0.008862013,0.003189194,5.551115e-17,-2.220446e-16,0.0,7.4940054e-14,-6.4392935e-13,0.009538978,0.121145904,0.121145904,nan,0.1,0.881963,0.86815387,1.8648857,0.4720411,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1642000,1642000,0,nan,nan,1.0180765e-14,-9.134293e-14,-9.051653e-05,0.0,0.0,0.0,3.6036315e-14,-3.1770002e-13,0.009807958,0.003706192,5.551115e-17,-2.220446e-16,0.0,-1.6190754e-14,9.251859e-14,0.009582068,0.121145904,0.121145904,nan,0.1,0.6346104,0.82781065,1.390967,0.47659335,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1753000,1753000,0,nan,nan,1.1395218e-14,-1.0227114e-13,0.00067418144,0.0,0.0,0.0,2.8747522e-14,-2.5903533e-13,0.01092494,0.005053657,5.551115e-17,-2.220446e-16,0.0,2.081668e-14,-1.9428902e-13,0.009563751,0.121145904,0.121145904,nan,0.1,0.7660001,0.7975549,1.5167847,0.48280284,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1845000,1845000,0,nan,nan,1.13687305e-14,-1.0258331e-13,0.0015471651,0.0,0.0,0.0,2.3902377e-14,-2.1958001e-13,0.0118398,0.006270366,5.551115e-17,-2.220446e-16,0.0,-5.20417e-15,1.3877787e-14,0.009575858,0.121145904,0.121145904,nan,0.1,0.5823477,0.7888905,1.2854402,0.48813492,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1945000,1945000,0,nan,nan,1.1764141e-14,-1.06471784e-13,0.002517315,0.0,0.0,0.0,2.6610733e-14,-2.4296266e-13,0.012789598,0.0075047496,5.551115e-17,-2.220446e-16,0.0,1.6306399e-13,-1.3739009e-12,0.009495764,0.121145904,0.121145904,nan,0.1,0.6876103,0.76729584,1.4381588,0.49412042,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2045000,2045000,0,nan,nan,1.0184675e-14,-9.382381e-14,0.0038650997,0.0,0.0,0.0,1.7871225e-14,-1.714965e-13,0.01379714,0.00908924,5.551115e-17,-2.220446e-16,0.0,-4.3368084e-14,3.191891e-13,0.009593553,0.121145904,0.121145904,nan,0.1,0.56411856,0.7506996,1.3256284,0.50023127,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2149000,2149000,0,nan,nan,1.019317e-14,-9.4391624e-14,0.005196919,0.0,0.0,0.0,2.0426208e-14,-1.9306057e-13,0.014778683,0.01045784,5.551115e-17,-2.220446e-16,0.0,-1.7347234e-15,-1.3877787e-14,0.009573995,0.121145904,0.121145904,nan,0.1,0.6841111,0.7404201,1.5195243,0.5072935,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2248000,2248000,0,nan,nan,9.693045e-16,-1.8545863e-14,0.0072549325,0.0,0.0,0.0,-2.2086033e-14,1.567345e-13,0.015917607,0.012615544,5.551115e-17,-2.220446e-16,0.0,-1.4670804e-13,1.1736644e-12,0.009644245,0.121145904,0.121145904,nan,0.10052035,0.57850707,0.7338572,1.4051933,0.51415044,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2340000,2340000,0,nan,nan,-1.1620474e-14,8.447998e-14,0.009213511,0.0,0.0,0.0,-6.185151e-14,4.831298e-13,0.016946925,0.014370399,5.551115e-17,-2.220446e-16,0.0,-9.194034e-14,7.216449e-13,0.009616836,0.121145904,0.121145904,nan,0.1,0.684243,0.72518045,1.5608081,0.51848936,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2452000,2452000,0,nan,nan,-2.2268955e-14,1.7210572e-13,0.011435862,0.0,0.0,0.0,-7.634906e-14,6.0368935e-13,0.018097425,0.016070688,5.551115e-17,-2.220446e-16,0.0,-2.602085e-13,2.1094235e-12,0.00969693,0.121145904,0.121145904,nan,0.1,0.5817653,0.72694093,1.4287586,0.5257412,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2541000,2541000,0,nan,nan,-4.08309e-14,3.2476677e-13,0.013716502,0.0,0.0,0.0,-1.2950468e-13,1.0415716e-12,0.019188851,0.017949931,5.551115e-17,-2.220446e-16,0.0,-4.302114e-13,3.4972023e-12,0.009777023,0.121145904,0.121145904,nan,0.1,0.69189274,0.73818326,1.585328,0.53295124,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2652000,2652000,0,nan,nan,-5.4036667e-14,4.33786e-13,0.01598773,0.0,0.0,0.0,-1.3300662e-13,1.0726062e-12,0.020240473,0.019162953,5.551115e-17,-2.220446e-16,0.0,4.1286416e-13,-3.4278134e-12,0.009377486,0.121145904,0.121145904,nan,0.1,0.5752104,0.725022,1.4066266,0.53401065,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2749000,2749000,0,nan,nan,-3.211314e-14,2.5451353e-13,0.016947055,0.0,0.0,0.0,-1.8996106e-14,1.377027e-13,0.020666074,0.01867324,5.551115e-17,-2.220446e-16,0.0,4.3541557e-13,-3.5943468e-12,0.0093672415,0.121145904,0.121145904,nan,0.1,0.69843566,0.74227846,1.5955912,0.54206693,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2853000,2853000,0,nan,nan,-1.5456418e-14,1.1847278e-13,0.01881808,0.0,0.0,0.0,2.1879666e-14,-1.9680497e-13,0.021519594,0.019441351,5.551115e-17,-2.220446e-16,0.0,4.5102807e-14,-4.0245582e-13,0.009551643,0.121145904,0.121145904,nan,0.1,0.5669322,0.7445436,1.368319,0.5451292,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2953000,2953000,0,nan,nan,-6.0418034e-15,4.1996924e-14,0.020965373,0.0,0.0,0.0,2.1237915e-14,-1.9059073e-13,0.022465099,0.020559922,5.551115e-17,-2.220446e-16,0.0,1.561251e-13,-1.3045119e-12,0.009499489,0.121145904,0.121145904,nan,0.1,0.68756235,0.7475997,1.5453291,0.5475449,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3049000,3049000,0,nan,nan,1.1438284e-14,-1.0068676e-13,0.0224682,0.0,0.0,0.0,6.551831e-14,-5.526886e-13,0.023046246,0.020697547,5.551115e-17,-2.220446e-16,0.0,3.57353e-13,-2.9698464e-12,0.009403563,0.121145904,0.121145904,nan,0.1,0.5563684,0.75153685,1.3142473,0.5495391,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3153000,3153000,0,nan,nan,2.2449963e-14,-1.90217e-13,0.024484795,0.0,0.0,0.0,8.2291284e-14,-6.889696e-13,0.02383703,0.021338347,5.551115e-17,-2.220446e-16,0.0,3.3133216e-13,-2.7478018e-12,0.009416602,0.121145904,0.121145904,nan,0.1,0.6721119,0.75561446,1.4714925,0.55072165,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3248000,3248000,0,nan,nan,3.786221e-14,-3.1575987e-13,0.025270384,0.0,0.0,0.0,1.3637127e-13,-1.1304777e-12,0.023957686,0.020260181,5.551115e-17,-2.220446e-16,0.0,1.8474803e-12,-1.5196176e-11,0.008697621,0.121145904,0.121145904,nan,0.1,0.54881316,0.75999457,1.2579175,0.55135363,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3349000,3349000,0,nan,nan,5.3502558e-14,-4.429336e-13,0.025273547,0.0,0.0,0.0,2.2156928e-13,-1.8269934e-12,0.023632746,0.017983193,5.551115e-17,-2.220446e-16,0.0,2.1288526e-12,-1.751932e-11,0.008565187,0.121145904,0.121145904,nan,0.1,0.65968376,0.76414067,1.3995831,0.55117923,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3444000,3444000,0,nan,nan,6.694495e-14,-5.520271e-13,0.024933323,0.0,0.0,0.0,2.9554844e-13,-2.4314329e-12,0.023165492,0.015574807,5.551115e-17,-2.220446e-16,0.0,4.26395e-12,-3.505529e-11,0.0075520943,0.121145904,0.121145904,nan,0.1,0.5327776,0.76417905,1.1833221,0.5490805,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3544000,3544000,0,nan,nan,6.798185e-14,-5.5879064e-13,0.024064003,0.0,0.0,0.0,3.4841547e-13,-2.8621923e-12,0.022440448,0.012686472,5.551115e-17,-2.220446e-16,0.0,2.4662813e-12,-2.0285362e-11,0.008405319,0.121145904,0.121145904,nan,0.1,0.63744926,0.76800805,1.3318776,0.54778075,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3649000,3649000,0,nan,nan,5.3453535e-14,-4.3756245e-13,0.023232935,0.0,0.0,0.0,3.7478375e-13,-3.0755502e-12,0.021753605,0.010093431,5.551115e-17,-2.220446e-16,0.0,4.032885e-12,-3.3162362e-11,0.007662177,0.121145904,0.121145904,nan,0.1,0.5275019,0.771471,1.1404693,0.54590106,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3749000,3749000,0,nan,nan,1.493938e-14,-1.1918979e-13,0.022145133,0.0,0.0,0.0,3.1523222e-13,-2.5828818e-12,0.021003447,0.007763255,5.551115e-17,-2.220446e-16,0.0,5.6517287e-12,-4.646283e-11,0.006893649,0.121145904,0.121145904,nan,0.1,0.63942295,0.77872723,1.2952261,0.5449162,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3853000,3853000,0,nan,nan,-3.6532067e-14,3.0547816e-13,0.021523986,0.0,0.0,0.0,2.8638593e-13,-2.3440425e-12,0.020477701,0.0060710534,5.551115e-17,-2.220446e-16,0.0,3.7400634e-12,-3.0753174e-11,0.007799826,0.121145904,0.121145904,nan,0.1,0.5265249,0.8015429,1.0951927,0.5506902,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3949000,3949000,0,nan,nan,-7.391379e-14,6.1386725e-13,0.021123996,0.0,0.0,0.0,3.2276674e-13,-2.6415888e-12,0.020067507,0.0048845313,5.551115e-17,-2.220446e-16,0.0,5.506706e-12,-4.5263793e-11,0.0069633126,0.121145904,0.121145904,nan,0.1,0.6130755,0.799248,1.2112789,0.54590935,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4048000,4048000,0,nan,nan,-1.343357e-13,1.1116416e-12,0.021191616,0.0,0.0,0.0,2.7147262e-13,-2.2185522e-12,0.019926433,0.004671544,5.551115e-17,-2.220446e-16,0.0,6.6925627e-12,-5.5011547e-11,0.0064000483,0.121145904,0.121145904,nan,0.1,0.51029545,0.8005673,1.0490314,0.5420343,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4141000,4141000,0,nan,nan,-1.8954017e-13,1.5659212e-12,0.020807395,0.0,0.0,0.0,1.8051852e-13,-1.4707732e-12,0.019547917,0.0039340546,5.551115e-17,-2.220446e-16,0.0,3.8823107e-12,-3.191891e-11,0.007732771,0.121145904,0.121145904,nan,0.1,0.60242844,0.80161613,1.1700616,0.5379838,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4245000,4245000,0,nan,nan,-2.7559915e-13,2.2739644e-12,0.020966582,0.0,0.0,0.0,1.575771e-13,-1.2813278e-12,0.019392166,0.003708559,5.551115e-17,-2.220446e-16,0.0,4.383646e-12,-3.6026734e-11,0.0074952836,0.121145904,0.121145904,nan,0.1,0.5006053,0.8019548,0.9945732,0.53349966,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4349000,4340000,0,nan,nan,-3.321373e-13,2.7386693e-12,0.019735942,0.0,0.0,0.0,1.4919167e-13,-1.2124285e-12,0.018488294,0.0015539075,5.551115e-17,-2.220446e-16,0.0,1.1022432e-11,-9.0566436e-11,0.0043474133,0.121145904,0.121145904,nan,0.1,0.587681,0.8018382,1.1093353,0.52878714,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4448000,4438000,0,nan,nan,-4.503908e-13,3.7108762e-12,0.018683782,0.0,0.0,0.0,8.549483e-14,-6.8758465e-13,0.017715402,-5.3749827e-05,5.551115e-17,-2.220446e-16,0.0,4.777043e-12,-3.926489e-11,0.0073090196,0.121145904,0.121145904,nan,0.1,0.68875206,0.8013035,1.2225013,0.52389777,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4549000,4541000,0,nan,nan,-4.4910495e-13,3.700459e-12,0.018897912,0.0,0.0,0.0,2.2282176e-13,-1.8157324e-12,0.017632319,0.00031997688,5.551115e-17,-2.220446e-16,0.0,9.976394e-12,-8.1976086e-11,0.0048438082,0.121145904,0.121145904,nan,0.1,0.572541,0.8223983,1.0576907,0.52841485,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4652000,4641000,0,nan,nan,-5.0964056e-13,4.198389e-12,0.019150019,0.0,0.0,0.0,2.2385305e-13,-1.8232427e-12,0.017544279,0.0007041248,5.551115e-17,-2.220446e-16,0.0,8.9563764e-12,-7.35939e-11,0.0053271647,0.121145904,0.121145904,nan,0.1,0.6686174,0.8212321,1.1670109,0.5233277,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4742000,4732000,0,nan,nan,-4.9771146e-13,4.1002466e-12,0.018920844,0.0,0.0,0.0,2.996211e-13,-2.4467052e-12,0.017216375,0.0002933147,5.551115e-17,-2.220446e-16,0.0,6.3619747e-12,-5.2307367e-11,0.0065575754,0.121145904,0.121145904,nan,0.1,0.5537313,0.8154398,1.0114614,0.516762,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4845000,4833000,0,nan,nan,-5.3892665e-13,4.4391288e-12,0.019166496,0.0,0.0,0.0,3.139494e-13,-2.5639172e-12,0.017107151,0.000618311,5.551115e-17,-2.220446e-16,0.0,5.880712e-12,-4.8322454e-11,0.006785616,0.121145904,0.121145904,nan,0.1,0.6449772,0.81339437,1.1139145,0.5113689,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4937000,4929000,0,nan,nan,-5.2848535e-13,4.3529798e-12,0.01865336,0.0,0.0,0.0,3.865687e-13,-3.160936e-12,0.016595542,-0.00016458356,5.551115e-17,-2.220446e-16,0.0,6.189493e-12,-5.0875967e-11,0.006638467,0.121145904,0.121145904,nan,0.1,0.5463755,0.8112955,0.98129535,0.5060796,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5045000,5033000,0,nan,nan,-5.698615e-13,-4.451942e-09,0.018204749,0.0,0.0,0.0,5.263468e-13,-1.929927e-07,0.016091114,-0.00093909906,5.551115e-17,-2.220446e-16,0.0,9.657205e-12,-4.033426e-06,0.0040857117,0.12114625,0.121145904,nan,0.1,0.63449997,0.808723,1.0739886,0.50063145,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5145000,5133000,0,nan,nan,-3.3189746e-13,-1.92677e-07,0.017550342,0.0,0.0,0.0,4.89312e-12,-3.324378e-06,0.015539312,-0.001782182,5.551115e-17,-2.220446e-16,0.0,4.8190615e-11,-3.124672e-05,0.003179535,0.121148586,0.121145904,nan,0.1,0.5363516,0.8061559,0.9419401,0.49532187,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5249000,5240000,0,nan,nan,2.4754955e-12,-1.3853663e-06,0.01634374,0.0,0.0,0.0,3.841346e-11,-1.3908483e-05,0.014692247,-0.0033200881,5.551115e-17,-2.220446e-16,0.0,2.8766475e-10,-8.239798e-05,0.0055091726,0.12115295,0.121145904,nan,0.1,0.6298342,0.80765206,1.0395992,0.49143535,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5345000,5337000,0,nan,nan,1.2228892e-11,-3.925234e-06,0.015693862,0.0,0.0,0.0,1.2960859e-10,-3.0630355e-05,0.014183734,-0.004027297,5.551115e-17,-2.220446e-16,0.0,8.0928486e-10,-0.00013774658,0.0058375294,0.12115773,0.121145904,nan,0.1,0.52494,0.82245046,0.8973599,0.49389958,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5445000,5437000,0,nan,nan,4.1092883e-11,-9.166763e-06,0.014399648,0.0,0.0,0.0,3.275442e-10,-5.5711254e-05,0.013318916,-0.005570136,5.551115e-17,-2.220446e-16,0.0,1.6172739e-09,-0.00019426305,0.0029448417,0.12116259,0.121145904,nan,0.1,0.6052374,0.7973523,0.9846132,0.47946563,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5552000,5541000,5493000,40.1540302,116.2594857,1.0088678e-10,-1.7157006e-05,0.012331963,0.0,0.0,0.0,6.6654954e-10,-8.74981e-05,0.012172223,-0.007877137,5.551115e-17,-2.220446e-16,0.0,2.6549694e-09,-0.00024842058,0.0030495226,0.121167414,0.121145904,49.937817,0.1,0.516506,0.8158427,0.86796355,0.4832124,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,2
5652000,5641000,5493000,40.1540302,116.2594857,2.1148304e-10,-2.8734103e-05,0.010955409,0.0,0.0,0.0,1.1768837e-09,-0.00012533361,0.0113887135,-0.00871642,5.551115e-17,-2.220446e-16,0.0,3.9342174e-09,-0.00030152066,0.0023748723,0.12117222,0.121145904,49.937817,0.1,0.6020817,0.79489684,0.9558752,0.4704055,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,2
5753000,5741000,5493000,40.1540302,116.2594857,3.6684142e-10,-4.1905194e-05,0.009033768,0.0,0.0,0.0,1.8227807e-09,-0.0001646516,0.010371281,-0.010457227,5.551115e-17,-2.220446e-16,0.0,5.4123075e-09,-0.00035305222,0.004117067,0.12117711,0.121145904,49.937817,0.1,0.5134573,0.8127002,0.83205074,0.4738882,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
5848000,5837000,5493000,40.1540302,116.2594857,5.875631e-10,-5.829761e-05,0.0066040778,0.0,0.0,0.0,2.596467e-09,-0.00020624863,0.009103517,-0.013047366,5.551115e-17,-2.220446e-16,0.0,6.8251356e-09,-0.00039619688,0.0047525386,0.121181294,0.121145904,49.937817,0.1,0.57996166,0.80479634,0.8952819,0.46730533,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
5949000,5934000,5493000,40.1540302,116.2594857,8.631159e-10,-7.554333e-05,0.00384009,0.0,0.0,0.0,3.516423e-09,-0.00024890742,0.0077452483,-0.015462454,5.551115e-17,-2.220446e-16,0.0,8.391964e-09,-0.00043861158,0.0029789906,0.12118565,0.121145904,49.937817,0.1,0.4983628,0.80080324,0.79275584,0.4620167,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6049000,6036000,5493000,40.1540302,116.2594857,1.2556134e-09,-9.759487e-05,0.0028952893,0.0,0.0,0.0,4.683891e-09,-0.00029775247,0.0073258705,-0.014926512,5.551115e-17,-2.220446e-16,0.0,1.0330255e-08,-0.00048581552,0.0044416105,0.12119068,0.121145904,49.937817,0.10086969,0.5690935,0.7969856,0.85946643,0.45691642,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6149000,6134000,5493000,40.1540302,116.2594857,1.6991526e-09,-0.00011939009,0.0030043798,0.0,0.0,0.0,5.956145e-09,-0.00034477538,0.007397765,-0.012982431,5.551115e-17,-2.220446e-16,0.0,1.236779e-08,-0.0005307458,0.0034041703,0.121195585,0.121145904,49.937817,0.103719264,0.48899624,0.79295284,0.7570748,0.45177263,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6240000,6232000,5493000,40.1540302,116.2594857,2.234383e-09,-0.00014308293,0.0035986858,0.0,0.0,0.0,7.383484e-09,-0.00039311333,0.007684992,-0.0106488215,5.551115e-17,-2.220446e-16,0.0,1.4145868e-08,-0.0005665323,0.004633197,0.12120003,0.121145904,49.937817,0.10210186,0.5562986,0.7889262,0.8189397,0.44670945,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6341000,6333000,5493000,40.1540302,116.2594857,2.8825702e-09,-0.00016965168,0.0039390665,0.0,0.0,0.0,8.97491e-09,-0.00044330466,0.0077844993,-0.009066079,5.551115e-17,-2.220446e-16,0.0,1.6138053e-08,-0.0006045645,0.0050952653,0.12120464,0.121145904,49.937817,0.10215164,0.47874928,0.8054263,0.71944594,0.44972897,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
