timestamp,tilt_limit,takeoff_state
713000,0.0,1
11025000,0.0018,1
11041000,0.005,1
12025000,0.20179993,1
12074000,0.20943952,1
16037000,0.20943952,2
17037000,0.20943952,3
18288000,0.20943952,4
21296000,0.21103951,5
21308000,0.21343951,5
22296000,0.4110398,5
23301000,0.61204046,5
24176000,0.7853982,5
40328000,0.78379816,3
40336000,0.78219813,3
41328000,0.5837974,3
42324000,0.384597,3
