timestamp,saturation_status
1000000,1529
2002000,1529
3004000,1529
4000000,1529
5000000,1529
6000000,1533
6997000,1533
8004000,1533
9000000,1533
10001000,1533
11001000,1533
12001000,1529
13004000,1533
14000000,1533
15001000,1533
16000000,1533
17000000,1533
18001000,1533
19000000,1
20000000,1
21001000,1
22000000,1
23002000,1
24002000,1
25000000,1
26001000,1
27000000,1
28001000,1
29000000,1
30000000,1
30996000,1
31996000,1
32997000,1
34001000,1
35001000,1
36000000,1
37000000,1
38000000,1
39000000,1
40001000,1
41001000,1533
42000000,1533
43000000,1529
