timestamp,speed_xy,speed_up,speed_down,want_takeoff
11025000,5.0,3.0,1.0,0
11049000,5.0,3.0,1.0,0
12052000,5.0,3.0,1.0,0
13048000,5.0,3.0,1.0,0
14045000,5.0,3.0,1.0,0
15045000,5.0,3.0,1.0,0
16046000,5.0,3.0,1.0,0
16225000,5.0,3.0,1.0,0
37368000,5.0,3.0,1.0,0
37386000,5.0,3.0,1.0,0
38368000,5.0,3.0,1.0,0
39368000,5.0,3.0,1.0,0
40368000,5.0,3.0,1.0,0
41369000,5.0,3.0,1.0,0
42369000,5.0,3.0,1.0,0
