timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
509000,501000,197388,0.277226,-0.03375007,0.47143218,0
532000,524000,197388,0.277226,-0.03375007,0.47143218,0
556000,545200,197388,0.277226,-0.03375007,0.47143218,0
577000,568800,197388,0.277226,-0.03375007,0.47143218,0
597000,590666,197388,0.27722603,-0.03375007,0.47143218,0
617000,610333,197388,0.27722603,-0.03375007,0.47143218,0
637000,629000,197388,0.277226,-0.03375007,0.47143218,0
660000,651750,197388,0.277226,-0.03375007,0.47143218,0
680000,671250,197388,0.277226,-0.03375007,0.47143218,0
700000,691750,197388,0.277226,-0.03375007,0.47143218,0
721000,713750,197388,0.277226,-0.03375007,0.47143218,0
741000,732750,197388,0.277226,-0.03375007,0.47143218,0
761000,754750,197388,0.277226,-0.03375007,0.47143218,0
784000,776666,197388,0.27722603,-0.03375007,0.47143218,0
805000,795500,197388,0.277226,-0.03375007,0.47143218,0
829000,820750,197388,0.277226,-0.03375007,0.47143218,0
852000,843500,197388,0.277226,-0.03375007,0.47143218,0
876000,865600,197388,0.277226,-0.03375007,0.47143218,0
897000,889750,197388,0.277226,-0.03375007,0.47143218,0
920000,912500,197388,0.277226,-0.03375007,0.47143218,0
940000,931750,197388,0.277226,-0.03375007,0.47143218,0
964000,953600,197388,0.277226,-0.03375007,0.47143218,0
985000,975500,197388,0.277226,-0.03375007,0.47143218,0
1005000,999333,197388,0.27722603,-0.03375007,0.47143218,0
1025000,1017500,197388,0.277226,-0.03375007,0.47143218,0
1045000,1037000,197388,0.277226,-0.03375007,0.47143218,0
1065000,1058000,197388,0.277226,-0.03375007,0.47143218,0
1085000,1078000,197388,0.27722603,-0.03375007,0.47143218,0
1105000,1098000,197388,0.277226,-0.03375007,0.47143218,0
1126000,1118000,197388,0.277226,-0.03375007,0.47143218,0
1149000,1140750,197388,0.277226,-0.03375007,0.47143218,0
1169000,1162500,197388,0.277226,-0.03375007,0.47143218,0
1189000,1180750,197388,0.277226,-0.03375007,0.47143218,0
1209000,1201000,197388,0.277226,-0.03375007,0.47143218,0
1233000,1224200,197388,0.277226,-0.03375007,0.47143218,0
1253000,1245750,197388,0.277226,-0.03375007,0.47143218,0
1277000,1265800,197388,0.277226,-0.03375007,0.47143218,0
1297000,1290250,197388,0.277226,-0.03375007,0.47143218,0
1322000,1313000,197388,0.277226,-0.03375007,0.47143218,0
1345000,1335000,197388,0.277226,-0.03375007,0.47143218,0
1369000,1358400,197388,0.277226,-0.03375007,0.47143218,0
1389000,1383666,197388,0.27722603,-0.03375007,0.47143218,0
1412000,1404000,197388,0.277226,-0.03375007,0.47143218,0
1433000,1423750,197388,0.277226,-0.03375007,0.47143218,0
1453000,1446250,197388,0.277226,-0.03375007,0.47143218,0
1477000,1467000,197388,0.277226,-0.03375007,0.47143218,0
1497000,1489000,197388,0.277226,-0.03375007,0.47143218,0
1517000,1511666,197388,0.27722603,-0.03375007,0.47143218,0
1537000,1530500,197388,0.277226,-0.03375007,0.47143218,0
1557000,1551000,197388,0.277226,-0.03375007,0.47143218,0
1577000,1568250,197388,0.277226,-0.03375007,0.47143218,0
1600000,1593250,197388,0.277226,-0.03375007,0.47143218,0
1620000,1611750,197388,0.277226,-0.03375007,0.47143218,0
1641000,1632600,197388,0.277226,-0.03375007,0.47143218,0
1665000,1655500,197388,0.277226,-0.03375007,0.47143218,0
1685000,1676750,197388,0.277226,-0.03375007,0.47143218,0
1709000,1700750,197388,0.277226,-0.03375007,0.47143218,0
1733000,1724000,197388,0.277226,-0.03375007,0.47143218,0
1753000,1746500,197388,0.277226,-0.03375007,0.47143218,0
1777000,1767000,197388,0.277226,-0.03375007,0.47143218,0
1797000,1790750,197388,0.277226,-0.03375007,0.47143218,0
1817000,1810000,197388,0.277226,-0.03375007,0.47143218,0
1837000,1831666,197388,0.27722603,-0.03375007,0.47143218,0
1860000,1852000,197388,0.277226,-0.03375007,0.47143218,0
1880000,1872250,197388,0.277226,-0.03375007,0.47143218,0
1900000,1892500,197388,0.277226,-0.03375007,0.47143218,0
1925000,1913800,197388,0.277226,-0.03375007,0.47143218,0
1945000,1937333,197388,0.27722603,-0.03375007,0.47143218,0
1968000,1958200,197388,0.277226,-0.03375007,0.47143218,0
1989000,1981000,197388,0.277226,-0.03375007,0.47143218,0
2013000,2005000,197388,0.27722603,-0.03375007,0.47143218,0
2037000,2027500,197388,0.277226,-0.03375007,0.47143218,0
2057000,2050250,197388,0.277226,-0.03375007,0.47143218,0
2080000,2071750,197388,0.277226,-0.03375007,0.47143218,0
2101000,2094000,197388,0.277226,-0.03375007,0.47143218,0
2124000,2114750,197388,0.277226,-0.03375007,0.47143218,0
2145000,2138000,197388,0.277226,-0.03375007,0.47143218,0
2169000,2158400,197388,0.277226,-0.03375007,0.47143218,0
2193000,2181800,197388,0.277226,-0.03375007,0.47143218,0
2213000,2206500,197388,0.277226,-0.03375007,0.47143218,0
2236000,2225750,197388,0.277226,-0.03375007,0.47143218,0
2257000,2248600,197388,0.277226,-0.03375007,0.47143218,0
2277000,2270333,197388,0.27722603,-0.03375007,0.47143218,0
2301000,2289600,197388,0.277226,-0.03375007,0.47143218,0
2325000,2315800,197388,0.277226,-0.03375007,0.47143218,0
2349000,2338400,197388,0.277226,-0.03375007,0.47143218,0
2369000,2363666,197388,0.27722603,-0.03375007,0.47143218,0
2389000,2382500,197388,0.277226,-0.03375007,0.47143218,0
2413000,2403600,197388,0.277226,-0.03375007,0.47143218,0
2437000,2426750,197388,0.277226,-0.03375007,0.47143218,0
2457000,2448800,197388,0.277226,-0.03375007,0.47143218,0
2477000,2469000,197388,0.277226,-0.03375007,0.47143218,0
2500000,2492250,197388,0.277226,-0.03375007,0.47143218,0
2520000,2512800,197388,0.277226,-0.03375007,0.47143218,0
2545000,2535750,197388,0.277226,-0.03375007,0.47143218,0
2565000,2556000,197388,0.277226,-0.03375007,0.47143218,0
2585000,2576000,197388,0.277226,-0.03375007,0.47143218,0
2608000,2597750,197388,0.277226,-0.03375007,0.47143218,0
2629000,2621000,197388,0.277226,-0.03375007,0.47143218,0
2649000,2643666,197388,0.27722603,-0.03375007,0.47143218,0
2669000,2661000,197388,0.277226,-0.03375007,0.47143218,0
2693000,2682750,197388,0.277226,-0.03375007,0.47143218,0
2713000,2707333,197388,0.27722603,-0.03375007,0.47143218,0
2733000,2725000,197388,0.27722603,-0.03375007,0.47143218,0
2756000,2746200,197388,0.277226,-0.03375007,0.47143218,0
2777000,2768600,197388,0.277226,-0.03375007,0.47143218,0
2800000,2790800,197388,0.277226,-0.03375007,0.47143218,0
2820000,2812500,197388,0.277226,-0.03375007,0.47143218,0
2841000,2833000,197388,0.277226,-0.03375007,0.47143218,0
2864000,2857250,197388,0.277226,-0.03375007,0.47143218,0
2885000,2875750,197388,0.277226,-0.03375007,0.47143218,0
2905000,2897750,197388,0.277226,-0.03375007,0.47143218,0
2925000,2917000,197388,0.277226,-0.03375007,0.47143218,0
2948000,2939400,197388,0.277226,-0.03375007,0.47143218,0
2969000,2961000,197388,0.277226,-0.03375007,0.47143218,0
2992000,2982800,197388,0.277226,-0.03375007,0.47143218,0
3013000,3004800,197388,0.277226,-0.03375007,0.47143218,0
3033000,3025000,197388,0.277226,-0.03375007,0.47143218,0
3053000,3046000,197388,0.277226,-0.03375007,0.47143218,0
3073000,3066000,197388,0.27722603,-0.03375007,0.47143218,0
3093000,3086250,197388,0.277226,-0.03375007,0.47143218,0
3116000,3107400,197388,0.277226,-0.03375007,0.47143218,0
3137000,3128000,197388,0.277226,-0.03375007,0.47143218,0
3160000,3152250,197388,0.277226,-0.03375007,0.47143218,0
3181000,3171750,197388,0.277226,-0.03375007,0.47143218,0
3204000,3194750,197388,0.277226,-0.03375007,0.47143218,0
3224000,3215500,197388,0.277226,-0.03375007,0.47143218,0
3244000,3236000,197388,0.277226,-0.03375007,0.47143218,0
3264000,3255500,197388,0.277226,-0.03375007,0.47143218,0
3288000,3277200,197388,0.277226,-0.03375007,0.47143218,0
3309000,3301750,197388,0.277226,-0.03375007,0.47143218,0
3332000,3322000,197388,0.277226,-0.03375007,0.47143218,0
3353000,3344500,197388,0.277226,-0.03375007,0.47143218,0
3377000,3365800,197388,0.277226,-0.03375007,0.47143218,0
3397000,3389750,197388,0.277226,-0.03375007,0.47143218,0
3420000,3411500,197388,0.277226,-0.03375007,0.47143218,0
3445000,3433750,197388,0.277226,-0.03375007,0.47143218,0
3468000,3459400,197388,0.277226,-0.03375007,0.47143218,0
3489000,3481500,197388,0.277226,-0.03375007,0.47143218,0
3512000,3503500,197388,0.277226,-0.03375007,0.47143218,0
3533000,3524400,197388,0.277226,-0.03375007,0.47143218,0
3553000,3546000,197388,0.277226,-0.03375007,0.47143218,0
3577000,3567000,197388,0.277226,-0.03375007,0.47143218,0
3600000,3591750,197388,0.277226,-0.03375007,0.47143218,0
3620000,3612666,197388,0.27722603,-0.03375007,0.47143218,0
3640000,3631750,197388,0.277226,-0.03375007,0.47143218,0
3664000,3654750,197388,0.277226,-0.03375007,0.47143218,0
3684000,3675500,197388,0.277226,-0.03375007,0.47143218,0
3705000,3697000,197388,0.277226,-0.03375007,0.47143218,0
3729000,3719000,197388,0.277226,-0.03375007,0.47143218,0
3749000,3740750,197388,0.277226,-0.03375007,0.47143218,0
3769000,3762500,197388,0.277226,-0.03375007,0.47143218,0
3793000,3782000,197388,0.277226,-0.03375007,0.47143218,0
3817000,3809333,197388,0.27722603,-0.03375007,0.47143218,0
3840000,3831750,197388,0.277226,-0.03375007,0.47143218,0
3865000,3853800,197388,0.277226,-0.03375007,0.47143218,0
3888000,3880250,197388,0.277226,-0.03375007,0.47143218,0
3908000,3901250,197388,0.277226,-0.03375007,0.47143218,0
3930000,3920750,197388,0.277226,-0.03375007,0.47143218,0
3953000,3945000,197388,0.277226,-0.03375007,0.47143218,0
3976000,3966400,197388,0.277226,-0.03375007,0.47143218,0
3997000,3987750,197388,0.277226,-0.03375007,0.47143218,0
4017000,4010333,197388,0.27722603,-0.03375007,0.47143218,0
4037000,4028666,197388,0.27722603,-0.03375007,0.47143218,0
4057000,4050000,197388,0.277226,-0.03375007,0.47143218,0
4080000,4071750,197388,0.277226,-0.03375007,0.47143218,0
4104000,4094750,197388,0.277226,-0.03375007,0.47143218,0
4125000,4116750,197388,0.277226,-0.03375007,0.47143218,0
4149000,4140250,197388,0.277226,-0.03375007,0.47143218,0
4173000,4163750,197388,0.277226,-0.03375007,0.47143218,0
4196000,4186500,197388,0.277226,-0.03375007,0.47143218,0
4217000,4210000,197388,0.277226,-0.03375007,0.47143218,0
4237000,4230750,197388,0.277226,-0.03375007,0.47143218,0
4260000,4251500,197388,0.277226,-0.03375007,0.47143218,0
4284000,4273750,197388,0.277226,-0.03375007,0.47143218,0
4305000,4297500,197388,0.277226,-0.03375007,0.47143218,0
4325000,4317000,197388,0.27722603,-0.03375007,0.47143218,0
4345000,4337000,197388,0.27722603,-0.03375007,0.47143218,0
4365000,4357000,197388,0.27722603,-0.03375007,0.47143218,0
4388000,4380500,197388,0.277226,-0.03375007,0.47143218,0
4408000,4400250,197388,0.277226,-0.03375007,0.47143218,0
4429000,4420600,197388,0.277226,-0.03375007,0.47143218,0
4453000,4443800,197388,0.277226,-0.03375007,0.47143218,0
4473000,4466750,197388,0.277226,-0.03375007,0.47143218,0
4497000,4487750,197388,0.277226,-0.03375007,0.47143218,0
4521000,4510000,197388,0.277226,-0.03375007,0.47143218,0
4544000,4533750,197388,0.277226,-0.03375007,0.47143218,0
4565000,4558333,197388,0.27722603,-0.03375007,0.47143218,0
4588000,4578800,197388,0.277226,-0.03375007,0.47143218,0
4609000,4600750,197388,0.277226,-0.03375007,0.47143218,0
4629000,4620750,197388,0.277226,-0.03375007,0.47143218,0
4653000,4643000,197388,0.277226,-0.03375007,0.47143218,0
4676000,4667500,197388,0.277226,-0.03375007,0.47143218,0
4697000,4688400,197388,0.277226,-0.03375007,0.47143218,0
4721000,4712750,197388,0.277226,-0.03375007,0.47143218,0
4744000,4734200,197388,0.277226,-0.03375007,0.47143218,0
4765000,4756750,197388,0.277226,-0.03375007,0.47143218,0
4785000,4778000,197388,0.277226,-0.03375007,0.47143218,0
4809000,4801500,197388,0.277226,-0.03375007,0.47143218,0
4832000,4823400,197388,0.277226,-0.03375007,0.47143218,0
4853000,4845750,197388,0.277226,-0.03375007,0.47143218,0
4877000,4868500,197388,0.277226,-0.03375007,0.47143218,0
4897000,4889000,197388,0.27722603,-0.03375007,0.47143218,0
4921000,4912000,197388,0.277226,-0.03375007,0.47143218,0
4945000,4933800,197388,0.277226,-0.03375007,0.47143218,0
4965000,4958000,197388,0.27722603,-0.03375007,0.47143218,0
4985000,4976750,197388,0.277226,-0.03375007,0.47143218,0
5005000,4998333,197388,0.27722603,-0.03375007,0.47143218,0
5025000,5018333,197388,0.27722603,-0.03375007,0.47143218,0
5045000,5037500,197388,0.277226,-0.03375007,0.47143218,0
5068000,5060500,197388,0.277226,-0.03375007,0.47143218,0
5089000,5081500,197388,0.277226,-0.03375007,0.47143218,0
5113000,5103000,197388,0.277226,-0.03375007,0.47143218,0
5137000,5128000,197388,0.277226,-0.03375007,0.47143218,0
5160000,5151750,197388,0.277226,-0.03375007,0.47143218,0
5185000,5175250,197388,0.277226,-0.03375007,0.47143218,0
5209000,5199500,197388,0.277226,-0.03375007,0.47143218,0
5233000,5221800,197388,0.277226,-0.03375007,0.47143218,0
5253000,5245333,197388,0.27722603,-0.03375007,0.47143218,0
5277000,5267000,197388,0.277226,-0.03375007,0.47143218,0
5300000,5292000,197388,0.277226,-0.03375007,0.47143218,0
5324000,5314500,197388,0.277226,-0.03375007,0.47143218,0
5345000,5338000,197388,0.277226,-0.03375007,0.47143218,0
5369000,5359600,197388,0.277226,-0.03375007,0.47143218,0
5393000,5383000,197388,0.277226,-0.03375007,0.47143218,0
5417000,5406250,197388,0.277226,-0.03375007,0.47143218,0
5440000,5432666,197388,0.27722603,-0.03375007,0.47143218,0
5464000,5453400,197388,0.277226,-0.03375007,0.47143218,0
5488000,5477500,197388,0.277226,-0.03375007,0.47143218,0
5509000,5500750,197388,0.277226,-0.03375007,0.47143218,0
5533000,5522750,197388,0.277226,-0.03375007,0.47143218,0
5553000,5544750,197388,0.277226,-0.03375007,0.47143218,0
5576000,5567500,197388,0.277226,-0.03375007,0.47143218,0
5597000,5588800,197388,0.277226,-0.03375007,0.47143218,0
5617000,5608000,197388,0.277226,-0.03375007,0.47143218,0
5637000,5629750,197388,0.277226,-0.03375007,0.47143218,0
5660000,5650800,197388,0.277226,-0.03375007,0.47143218,0
5680000,5671750,197388,0.277226,-0.03375007,0.47143218,0
5700000,5691250,197388,0.277226,-0.03375007,0.47143218,0
5725000,5713600,197388,0.277226,-0.03375007,0.47143218,0
5749000,5740000,197388,0.277226,-0.03375007,0.47143218,0
5769000,5760000,197388,0.277226,-0.03375007,0.47143218,0
5789000,5782500,197388,0.277226,-0.03375007,0.47143218,0
5813000,5803000,197388,0.277226,-0.03375007,0.47143218,0
5837000,5827500,197388,0.277226,-0.03375007,0.47143218,0
