magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.277226,-0.033750117,0.4714321,17145000,2_3
0.277226,-0.033750117,0.4714321,17165000,2_3
0.277226,-0.033750117,0.47143212,17186000,2_3
0.277226,-0.033750117,0.4714321,17209000,2_3
0.277226,-0.033750117,0.4714321,17232000,2_3
0.277226,-0.033750117,0.4714321,17257000,2_3
0.277226,-0.033750117,0.4714321,17277000,2_3
0.277226,-0.033750117,0.4714321,17297000,2_3
0.277226,-0.033750117,0.47143212,17317000,2_3
0.277226,-0.033750117,0.4714321,17340000,2_3
0.27722862,-0.033748034,0.47143066,17361000,2_3
0.27725017,-0.03373952,0.47141868,17381000,2_3
0.27731425,-0.03373001,0.47138166,17401000,2_3
0.277396,-0.033725686,0.47133383,17425000,2_3
0.27750587,-0.03372779,0.47126904,17445000,2_3
0.2776032,-0.033748318,0.4712102,17469000,2_3
0.2777138,-0.033796977,0.47114158,17496000,2_3
0.2777992,-0.033842053,0.47108793,17516000,2_3
0.27787006,-0.033873137,0.47104394,17536000,2_3
0.27792102,-0.033890873,0.4710126,17556000,2_3
0.2779644,-0.03390297,0.47098613,17576000,2_3
0.27800837,-0.033913888,0.4709594,17596000,2_3
0.27805513,-0.033924934,0.470931,17616000,2_3
0.278108,-0.033937197,0.4708989,17636000,2_3
0.27816603,-0.033950835,0.47086364,17657000,2_3
0.27823955,-0.033967275,0.470819,17680000,2_3
0.27829334,-0.03397899,0.47078633,17701000,2_3
0.27835363,-0.03399152,0.4707498,17728000,2_3
0.27841398,-0.03400388,0.47071323,17749000,2_3
0.27850127,-0.034020267,0.4706604,17773000,2_3
0.27857524,-0.034032762,0.4706157,17797000,2_3
0.27862883,-0.034041014,0.4705834,17821000,2_3
0.27870578,-0.034051932,0.47053704,17844000,2_3
0.27880988,-0.034066707,0.4704743,17865000,2_3
0.27887294,-0.03407436,0.47043636,17890000,2_3
0.27895775,-0.034082007,0.4703855,17914000,2_3
0.2790901,-0.034093596,0.47030616,17940000,2_3
0.27916577,-0.03409797,0.47026095,17961000,2_3
0.27924272,-0.03410144,0.470215,17982000,2_3
0.27939805,-0.03411111,0.470122,18004000,2_3
0.2794804,-0.034114134,0.4700729,18024000,2_3
0.27957335,-0.03411597,0.47001743,18046000,2_3
0.27977595,-0.034122415,0.4698964,18068000,2_3
0.2798577,-0.03412199,0.46984774,18088000,2_3
