timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
28048164,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28553721,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29059714,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29565880,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30071706,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30577684,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31061724,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31567636,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32063168,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32073633,1,0,1,0,0,1,1,1,1,1,1,1,1,0
32580324,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33085645,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33591648,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34097633,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34603644,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35109631,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35615630,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36121671,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36627630,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37089684,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37595779,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38101657,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38607632,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39113630,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39619631,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40092690,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40103632,1,0,1,0,0,1,1,1,1,1,0,1,1,0
40115019,1,0,1,0,0,1,1,1,1,1,0,1,1,0
40620813,1,0,1,0,0,1,1,1,1,1,0,1,1,0
41126631,1,0,1,0,0,1,1,1,1,1,0,1,1,0
41633302,1,0,1,0,0,1,1,1,1,1,0,1,1,0
42138790,1,0,1,0,0,1,1,1,1,1,0,1,1,0
42644743,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43151127,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43657181,1,0,1,0,0,1,1,1,1,1,0,1,1,0
44162665,1,0,1,0,0,1,1,1,1,1,0,1,1,0
44669089,1,0,1,0,0,1,1,1,1,1,0,1,1,0
45174754,1,0,1,0,0,1,1,1,1,1,0,1,1,0
45680988,1,0,1,0,0,1,1,1,1,1,0,1,1,0
46186672,1,0,1,0,0,1,1,1,1,1,0,1,1,0
46692638,1,0,1,0,0,1,1,1,1,1,0,1,1,0
47198742,1,0,1,0,0,1,1,1,1,1,0,1,1,0
47704629,1,0,1,0,0,1,1,1,1,1,0,1,1,0
48210643,1,0,1,0,0,1,1,1,1,1,0,1,1,0
48716666,1,0,1,0,0,1,1,1,1,1,0,1,1,0
49222655,1,0,1,0,0,1,1,1,1,1,0,1,1,0
49728691,1,0,1,0,0,1,1,1,1,1,0,1,1,0
50113653,1,0,1,0,0,1,1,1,1,1,0,1,1,0
50124808,1,0,1,0,1,0,1,1,0,1,1,1,1,0
50630663,1,0,1,0,1,0,1,1,0,1,1,1,1,0
51136630,1,0,1,0,1,0,1,1,0,1,1,1,1,0
51642633,1,0,1,0,1,0,1,1,0,1,1,1,1,0
52148658,1,0,1,0,1,0,1,1,0,1,1,1,1,0
52654631,1,0,1,0,1,0,1,1,0,1,1,1,1,0
53160674,1,0,1,0,1,0,1,1,0,1,1,1,1,0
53666726,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54172708,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54678632,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54821792,0,0,1,0,1,0,1,1,0,1,1,1,1,0
55130718,0,0,1,0,1,0,1,1,0,1,1,1,1,0
55626835,0,0,1,0,1,0,1,1,0,1,1,1,1,0
