timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
19137710,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
27141151,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
27848504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
27970343,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
28048011,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
31054752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
31058309,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
32063041,-1.0,0.0,2.0,3.0,0.0023031197,0.41232416,666.0,183,8,0,255,0,0,1
37080404,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
37083956,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
40089956,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
40108692,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,8,0,255,0,0,1
50106570,0.0,0.0,2.0,9.0,0.0,0.0,777.0,183,8,0,255,0,0,1
50115423,-1.2727015246127849e-06,-3.591776930988999e-06,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
50118965,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
55120485,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
55124038,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
55622942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
