timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
27982221,inf,0,1,1,1,0,0,1,0,0,1
28984881,inf,0,1,1,1,0,0,1,0,0,1
29986371,inf,0,1,1,1,0,0,1,0,0,1
30989428,inf,0,1,1,1,0,0,1,0,0,1
31999773,inf,0,1,1,1,0,0,1,0,0,1
32068843,inf,0,1,1,1,1,0,1,0,0,1
32986388,inf,0,1,0,0,1,0,1,0,0,1
32996864,inf,0,0,0,0,1,0,1,0,0,1
33999764,inf,0,0,0,0,1,0,0,1,0,1
35001285,inf,0,0,0,0,1,0,0,0,0,1
36008664,inf,0,0,0,0,1,0,0,0,0,1
37011658,inf,0,0,0,0,1,0,0,0,0,1
38017565,inf,0,0,0,0,1,0,0,0,0,1
39025073,inf,0,0,0,0,1,0,0,0,0,1
40031025,inf,0,0,0,0,1,0,0,0,0,1
41037071,inf,0,0,0,0,1,0,0,0,0,1
42044453,inf,0,0,0,0,1,0,0,0,0,1
43047288,inf,0,0,0,0,1,0,0,0,0,1
44050178,inf,0,0,0,0,1,0,0,0,0,1
45053153,inf,0,0,0,0,1,0,0,0,0,1
46059034,inf,0,0,0,0,1,0,0,0,0,1
47063418,inf,0,0,0,0,1,0,0,0,0,1
48075307,inf,0,0,0,0,1,0,0,0,0,1
49079705,inf,0,0,0,0,1,0,0,0,0,1
50079790,inf,0,0,0,0,1,0,0,0,0,1
51088599,inf,0,0,0,0,1,1,0,1,0,1
52096054,inf,0,0,0,0,1,1,1,0,0,1
52136486,inf,0,1,0,0,1,1,1,0,0,1
52483276,inf,0,1,1,0,1,1,1,0,0,1
52818188,inf,0,1,1,1,1,1,1,0,0,1
53822479,inf,0,1,1,1,1,1,1,0,0,1
54826995,inf,0,1,1,1,1,1,1,0,0,1
