timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
968000,968000,1310988,0.0,0.02633622,-9.742006,25.0,0,0,0,0,1
1968000,1968000,1310988,-0.021547815,-0.021547815,-9.7324295,25.0,0,0,0,0,1
2964000,2964000,1310988,-0.062249243,0.007182605,-9.7803135,25.0,0,0,0,0,1
3972000,3972000,1310988,0.04070143,0.047884032,-9.775525,25.0,0,0,0,0,1
4968000,4968000,1310988,0.05746084,0.0047884034,-9.634268,25.0,0,0,0,0,1
5968000,5968000,1310988,0.016759412,0.011971008,-9.674969,25.0,0,0,0,0,1
6956000,6956000,1310988,-0.01436521,0.045489833,-9.821015,25.0,0,0,0,0,1
7972000,7972000,1310988,0.04070143,-0.007182605,-9.89763,25.0,0,0,0,0,1
8960000,8960000,1310988,-0.023942016,0.031124622,-9.82341,25.0,0,0,0,0,1
9968000,9968000,1310988,0.04070143,0.019153614,-9.849746,25.0,0,0,0,0,1
10964000,10964000,1310988,0.08619126,-0.08140286,-9.832987,25.0,0,0,0,0,1
11960000,11960000,1310988,0.033518825,0.08140286,-9.64145,25.0,0,0,0,0,1
12961000,12961000,1310988,-0.062249243,-0.0047884034,-9.832987,25.0,0,0,0,0,1
13961000,13961000,1310988,0.038307227,-0.023942016,-9.878476,25.0,0,0,0,0,1
14968000,14968000,1310988,0.050278235,0.0023942017,-9.672575,25.0,0,0,0,0,1
15956000,15956000,1310988,0.055066638,0.0023942017,-9.859323,25.0,0,0,0,0,1
16960000,16960000,1310988,0.0,-0.0023942017,-9.7563715,25.0,0,0,0,0,1
17969000,17969000,1310988,-0.031124622,-0.009576807,-9.871294,25.0,0,0,0,0,1
18972000,18972000,1310988,0.035913024,-0.011971008,-9.933543,25.0,0,0,0,0,1
19972000,19972000,1310988,-0.01436521,0.08379706,-9.80665,25.0,0,0,0,0,1
20968000,20968000,1310988,-0.011971008,0.011971008,-9.801862,25.0,0,0,0,0,1
21968000,21968000,1310988,-0.023942016,-0.011971008,-9.797073,25.0,0,0,0,0,1
22972000,22972000,1310988,-0.05746084,0.016759412,-9.722853,25.0,0,0,0,0,1
23968000,23968000,1310988,0.007182605,0.033518825,-9.840169,25.0,0,0,0,0,1
24972000,24972000,1310988,-0.06464344,0.016759412,-9.7563715,25.0,0,0,0,0,1
25965000,25965000,1310988,-0.038307227,0.045489833,-9.907207,25.0,0,0,0,0,1
26972000,26972000,1310988,0.059855044,0.038307227,-9.7563715,25.0,0,0,0,0,1
27976000,27976000,1310988,-0.009576807,-0.02873042,-9.662998,25.0,0,0,0,0,1
28968000,28968000,1310988,0.055066638,-0.04070143,-9.813833,25.0,0,0,0,0,1
29972000,29972000,1310988,0.05746084,-0.04309563,-9.813833,25.0,0,0,0,0,1
30972000,30972000,1310988,-0.055066638,-0.011971008,-9.742006,25.0,0,0,0,0,1
31968000,31968000,1310988,-0.05267244,0.05267244,-9.718064,25.0,0,0,0,0,1
32972000,32972000,1310988,0.016759412,-0.023942016,-9.713276,25.0,0,0,0,0,1
33968000,33968000,1310988,-0.04070143,0.009576807,-9.9550905,25.0,0,0,0,0,1
34969000,34969000,1310988,-0.035913024,0.02873042,-10.0029745,25.0,0,0,0,0,1
35972000,35972000,1310988,-0.007182605,0.04309563,-9.643845,25.0,0,0,0,0,1
36968000,36968000,1310988,0.04309563,0.05746084,-9.866506,25.0,0,0,0,0,1
37968000,37968000,1310988,-0.019153614,-0.02633622,-9.763555,25.0,0,0,0,0,1
38968000,38968000,1310988,-0.01436521,0.050278235,-9.821015,25.0,0,0,0,0,1
39968000,39968000,1310988,-0.05267244,-0.019153614,-10.105926,25.0,0,0,0,0,1
40968000,40968000,1310988,0.0023942017,-0.033518825,-9.552865,25.0,0,0,0,0,1
41968000,41968000,1310988,0.05267244,0.016759412,-10.129868,25.0,0,0,0,0,1
42972000,42972000,1310988,-0.019153614,0.023942016,-9.928755,25.0,0,0,0,0,1
43972000,43972000,1310988,0.0023942017,-0.033518825,-9.998186,25.0,0,0,0,0,1
44972000,44972000,1310988,0.01436521,0.0,-9.241618,25.0,0,0,0,0,1
45968000,45968000,1310988,0.038307227,0.05746084,-9.797073,25.0,0,0,0,0,1
46968000,46968000,1310988,-0.038307227,0.04070143,-9.785102,25.0,0,0,0,0,1
47968000,47968000,1310988,0.050278235,0.033518825,-9.730036,25.0,0,0,0,0,1
48960000,48960000,1310988,0.0047884034,0.0023942017,-9.677363,25.0,0,0,0,0,1
49968000,49968000,1310988,0.007182605,0.076614454,-7.4986396,25.0,0,0,0,0,1
50965000,50965000,1310988,0.14604631,-0.031124622,-9.631873,25.0,0,0,0,0,1
51968000,51968000,1310988,0.021547815,-0.05746084,-9.6845455,25.0,0,0,0,0,1
52968000,52968000,1310988,0.02873042,-0.079008654,-9.91439,25.0,0,0,0,0,1
53968000,53968000,1310988,-0.0023942017,-0.031124622,-9.885659,25.0,0,0,0,0,1
