timestamp,mag_inconsistency_angle
500000,0.0
993000,0.0
1500000,0.0
2001000,0.0
2496000,0.0
3000000,8.261734e-06
3493000,4.4144684e-08
4000000,1.4866132e-10
4500000,5.2697977e-13
5000000,1.7746527e-15
5496000,6.970473e-18
6001000,3.193304e-20
6500000,1.3897658e-22
7000000,6.7018694e-25
7496000,3.0702518e-27
8000000,1.0883536e-29
8497000,5.524599e-32
8996000,6.7070333e-34
9501000,5.6862398e-36
10004000,1.9148942e-38
10501000,1.2039475e-05
11000000,0.00013059987
11500000,2.8106262e-05
11993000,1.8438081e-07
12500000,6.209193e-10
13001000,4.0733137e-12
13500000,3.826445e-14
13996000,2.3846894e-16
14500000,1.4861687e-18
15000000,0.00032864304
15500000,1.6682274e-06
16000000,1.0943794e-08
16500000,5.5551872e-11
17000000,2.678878e-13
17512000,1.2918349e-15
18000000,7.648338e-18
18501000,3.0041096e-20
19001000,1.6896598e-22
19496000,7.8382174e-05
20000000,3.078692e-07
20500000,1.6450287e-09
21001000,1.07916115e-11
21500000,6.7254714e-14
21997000,6.0019706e-16
22500000,1.9201586e-18
22820000,4.3140335e-20
54632000,4.0983316e-20
54636000,3.893415e-20
