timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5524000,0.0,0.0,50.747917,0.0,0.0,0.0,0.0,1,0,0,0
11068000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.050453976,1,1,1,0
11604000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.050590638,1,1,1,0
17528000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.05049671,1,1,1,0
19237000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.050503194,1,1,1,0
19261000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.0505309,1,1,1,0
20572000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.050664045,1,1,1,0
20960000,28.14295813436508,112.98371100630078,50.65175,0.059418686,0.010422658,0.042320803,0.050179314,1,1,1,0
22820000,28.142958057559724,112.98371103787906,50.739204,0.05087832,0.013518869,-0.037540462,0.05168928,1,1,1,0
25100000,28.142958057559724,112.98371103787906,50.739204,0.05087832,0.013518869,-0.037540462,0.051912725,1,1,1,0
25864000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.050785843,1,1,1,0
27408000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.050483316,1,1,1,0
28012000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.05091682,1,1,1,0
29632000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.050786916,1,1,1,0
30225000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.05015632,1,1,1,0
30724000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046539217,1,1,1,0
34532000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046532713,1,1,1,0
35836000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046444096,1,1,1,0
37832000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.0465871,1,1,1,0
38344000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04637301,1,1,1,0
41661000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04597581,1,1,1,0
42452000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.0462487,1,1,1,0
44752000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.045071438,1,1,1,0
46264000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04639269,1,1,1,0
46572000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.045362424,1,1,1,0
46768000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04642039,1,1,1,0
48064000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046492144,1,1,1,0
48268000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04531185,1,1,1,0
49860000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.045034923,1,1,1,0
50168000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04659763,1,1,1,0
51068000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046970535,1,1,1,0
51560000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046619676,1,1,1,0
52552000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.04683496,1,1,1,0
52968000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.045053087,1,1,1,0
53168000,28.142958108298917,112.98371081298218,50.76906,0.0009227981,-0.037946608,-0.021142906,0.046848156,1,1,1,0
