gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
-0.0053263223,0.0010652647,-4.5423615e-10,0.0,1.7157623e-07,-9.830593,26739000,2_6
-0.0055926396,0.00079894846,5.813387e-10,0.0,1.7170159e-07,-9.837775,26747000,2_6
-0.0058589545,0.0002663161,2.1323765e-09,0.0,1.7186875e-07,-9.847353,26750000,2_6
-0.0055926396,-0.00026631617,7.5778794e-10,0.0,1.7203585e-07,-9.856929,26754000,2_6
-0.0053263223,-0.0010652647,1.4944591e-09,0.0,1.722239e-07,-9.8677025,26758000,2_6
-0.0053263223,-0.003728426,2.8901055e-09,0.0,1.7270443e-07,-9.895235,26767000,2_6
-0.0053263223,-0.004527375,1.3394689e-09,0.0,1.7297607e-07,-9.9108,26775000,2_6
-0.0055926386,-0.0053263223,1.940198e-09,0.0,1.7326855e-07,-9.927557,26780000,2_6
-0.0061252704,-0.0058589545,-4.3152544e-11,0.0,1.735193e-07,-9.941923,26786000,2_6
-0.006657903,-0.0053263223,-3.2845566e-09,0.0,1.7374916e-07,-9.955093,26794000,2_6
-0.007456851,-0.004261058,-7.639627e-09,0.0,1.7397893e-07,-9.968259,26799000,2_6
-0.0085221175,-0.0026631611,-6.9024964e-09,0.0,1.7416697e-07,-9.9790325,26807000,2_6
-0.009321064,-0.00079894846,-1.2023788e-08,0.0,1.7431326e-07,-9.987413,26810000,2_6
-0.010120012,0.00079894846,-3.8691597e-09,0.0,1.7441774e-07,-9.993401,26818000,2_6
-0.011185277,0.0029294773,-1.3755461e-08,0.0,1.7450125e-07,-9.998186,26823000,2_6
-0.011984225,0.0055926386,-1.1338931e-08,0.0,1.7458484e-07,-10.002975,26828000,2_6
-0.013848438,0.010386329,-1.2112274e-08,0.0,1.7475203e-07,-10.012554,26840000,2_6
-0.014647388,0.011717911,-3.1762066e-09,0.0,1.7481469e-07,-10.016144,26844000,2_6
-0.014913704,0.012783175,-3.9377785e-09,0.0,1.7483558e-07,-10.01734,26848000,2_6
-0.015180019,0.013582122,-2.599916e-09,0.0,1.7485647e-07,-10.0185375,26855000,2_6
-0.01571265,0.013848438,2.1034616e-09,0.0,1.7489828e-07,-10.020933,26859000,2_6
-0.015978966,0.013582122,2.8612475e-09,0.0,1.7491912e-07,-10.022128,26866000,2_6
-0.01597897,0.012783175,7.670166e-09,0.0,1.7491917e-07,-10.02213,26870000,2_6
-0.01571265,0.011717909,4.743674e-09,0.0,1.7491911e-07,-10.022127,26875000,2_6
-0.015180019,0.010652645,4.5595923e-09,0.0,1.7491912e-07,-10.022128,26878000,2_6
-0.014647388,0.0085221175,4.593322e-09,0.0,1.7491917e-07,-10.02213,26886000,2_6
-0.013848438,0.0063915867,4.4615747e-09,0.0,1.7491911e-07,-10.022127,26895000,2_6
-0.01384844,0.0053263223,6.2397323e-09,0.0,1.7491912e-07,-10.022128,26898000,2_6
