timestamp,main_state_changes,main_state
53000,0,0
568000,0,0
1081000,0,0
1520000,0,0
2024000,0,0
2524000,0,0
3028000,0,0
3532000,0,0
4040000,0,0
4280000,0,0
4784000,0,0
5288000,0,0
5796000,0,0
6304000,0,0
6808000,0,0
7312000,0,0
7821000,0,0
8327000,0,0
8828000,0,0
9328000,0,0
9837000,0,0
10340000,0,0
10844000,0,0
11029000,1,4
11536000,1,4
12036000,1,4
12544000,1,4
13044000,1,4
13548000,1,4
13827000,1,4
14333000,1,4
14441000,1,4
14748000,1,4
14968000,2,7
15116000,2,7
15616000,2,7
15640000,2,7
15736000,2,7
15772000,2,7
16279000,2,7
16784000,2,7
16920000,2,7
16935000,2,7
17436000,2,7
17940000,2,7
18444000,2,7
18952000,2,7
19460000,2,7
19960000,2,7
20468000,2,7
20968000,2,7
21468000,2,7
21971000,2,7
22128000,2,7
22140000,2,7
22236000,2,7
22744000,2,7
23244000,2,7
23748000,2,7
24252000,2,7
24756000,2,7
25256000,2,7
25760000,2,7
26264000,2,7
26772000,2,7
27275000,2,7
27780000,2,7
28284000,2,7
28792000,2,7
29296000,2,7
29796000,2,7
30308000,2,7
30808000,2,7
31316000,2,7
31816000,2,7
32320000,2,7
32824000,2,7
33329000,2,7
33832000,2,7
34336000,2,7
34840000,2,7
35340000,2,7
35840000,2,7
36340000,2,7
36852000,2,7
37352000,2,7
37852000,2,7
38356000,2,7
38864000,2,7
39364000,2,7
39868000,2,7
40376000,2,7
40880000,2,7
41380000,2,7
41884000,2,7
42388000,2,7
42416000,2,7
42432000,2,7
42444000,3,11
42456000,3,11
42956000,3,11
43460000,3,11
43964000,3,11
44476000,3,11
44980000,3,11
45488000,3,11
45996000,3,11
46504000,3,11
47004000,3,11
47516000,3,11
47568000,3,11
47935000,3,11
48444000,3,11
