timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5612000,0.0,0.0,49.92245,0.0,0.0,0.0,0.0,1,0,0,0
11029000,40.154030208070466,116.25952095437297,49.88282,0.0008973941,0.004621038,0.039631974,-0.004139463,1,1,1,0
14748000,40.154030565250835,116.25952066313667,50.077972,0.04061404,-0.020130495,-0.15552211,-0.0046668435,1,1,1,0
17652000,40.15402964649354,116.25952073510418,49.886887,-0.06154711,-0.014014135,0.03556325,-0.005303472,1,1,1,0
