timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
422611618,inf,0,1,1,1,0,0,1,0,0,1
423611840,inf,0,1,1,1,0,0,1,0,0,1
424615143,inf,0,1,1,1,0,0,1,0,0,1
425615342,inf,0,1,1,1,0,0,1,0,0,1
426617122,inf,0,1,1,1,0,0,1,0,0,1
426716195,inf,0,1,1,1,1,0,1,0,0,1
427716307,inf,0,1,1,1,1,0,1,0,0,1
428394167,inf,0,1,0,0,1,0,1,0,0,1
428400136,inf,0,0,0,0,1,0,1,0,0,1
429400563,inf,0,0,0,0,1,0,0,1,0,1
430409577,inf,0,0,0,0,1,0,0,0,0,1
431419005,inf,0,0,0,0,1,0,0,0,0,1
432422029,inf,0,0,0,0,1,0,0,0,0,1
433423724,inf,0,0,0,0,1,0,0,0,0,1
434428524,inf,0,0,0,0,1,0,0,0,0,1
435431576,inf,0,0,0,0,1,0,0,0,0,1
436440733,inf,0,0,0,0,1,0,0,0,0,1
437449900,inf,0,0,0,0,1,0,0,0,0,1
438450172,inf,0,0,0,0,1,0,0,0,0,1
439453219,inf,0,0,0,0,1,0,0,0,0,1
440453292,inf,0,0,0,0,1,0,0,0,0,1
441465496,inf,0,0,0,0,1,0,0,0,0,1
442476108,inf,0,0,0,0,1,0,0,0,0,1
443482087,inf,0,0,0,0,1,0,0,0,0,1
444483866,inf,0,0,0,0,1,0,0,0,0,1
445488471,inf,0,0,0,0,1,0,0,0,0,1
446491360,inf,0,0,0,0,1,0,0,0,0,1
447500432,inf,0,0,0,0,1,0,0,0,0,1
448507995,inf,0,0,0,0,1,0,0,0,0,1
449508212,inf,0,0,0,0,1,0,0,0,0,1
450512604,inf,0,0,0,0,1,0,0,0,0,1
451521793,inf,0,0,0,0,1,0,0,0,0,1
452521826,inf,0,0,0,0,1,1,0,1,0,1
453521912,inf,0,0,0,0,1,1,1,0,0,1
453967062,inf,0,1,0,0,1,1,1,0,0,1
454327091,inf,0,1,1,0,1,1,1,0,0,1
454667334,inf,0,1,1,1,1,1,1,0,0,1
455676327,inf,0,1,1,1,1,1,1,0,0,1
456677888,inf,0,1,1,1,1,1,1,0,0,1
