timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
422674096,5.200461,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
422684088,5.164206,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
423174104,5.165213,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
423674084,5.1610837,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
424174096,5.169745,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
424674088,5.188275,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
425174107,5.1832395,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
425674096,5.1891813,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
426174087,5.1960297,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
426674084,5.186966,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
427174097,5.1878724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
427674164,5.196936,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
428174088,5.1723633,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
428674096,5.1731687,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
429174085,5.187268,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
429674087,5.2009645,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
430174235,5.196936,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
430674102,5.1858582,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
431174431,5.1887784,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
431674109,5.19039,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
432174087,5.1826353,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
432674087,5.143158,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
433174100,5.175183,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
433674087,5.1866636,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
434174090,5.1932096,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
434674135,5.184146,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
435174088,5.1867642,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
435674096,5.1881742,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
436174100,5.1856565,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
436674089,5.1858582,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
437174088,5.1722627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
437674101,5.175485,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
438174090,5.191296,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
438674090,5.1822324,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
439174178,5.195526,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
439674088,5.182736,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
440174154,5.18898,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
440674100,5.1880736,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
441174087,5.173068,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
441674091,5.1624937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
442174095,5.179614,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
442674084,5.1894836,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
443174085,5.182132,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
443674096,5.181024,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
444174085,5.1888795,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
444674101,5.1843476,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
445174099,5.1839447,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
445674085,5.170349,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
446174086,5.1537323,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
446674096,5.169644,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
447174085,5.1868653,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
447674145,5.1866636,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
448174164,5.1868653,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
448674085,5.180017,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
449174087,5.1829376,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
449674095,5.1691403,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
450174084,5.1813264,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
450674088,5.1598754,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
451174100,5.166522,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
451674087,5.189685,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
452174084,5.182736,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
