timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
30011931,30009283,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.585731e-05,5.671575e-05,-5.5901015e-05
30032597,30029257,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4702479e-05,-4.0645038e-05,-1.4702479e-05,4.0645038e-05,-2.7342454e-05
30212949,30209052,0.0,0.0,0.0,0.0,-0.0,-0.00426,-8.820785e-06,-0.004239153,8.820785e-06,-2.084656e-05,-7.7104065e-05
30414287,30408832,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00014402322,3.9219936e-05,-0.00014402322,-3.9219936e-05,-0.00023044038
30613844,30613494,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0477877e-05,9.05811e-05,2.0477877e-05,-9.05811e-05,-0.00014756215
30809174,30808431,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.98299e-05,1.30197495e-05,-1.3167888e-05
31010091,31008130,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.00020292986,-0.0021119884,-0.00020292986,-1.801159e-05,4.343092e-07
31211421,31207899,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.00015675108,9.531288e-06,-8.051465e-05
31410937,31407759,0.0,0.0,0.0,0.0,-0.0,-0.0,7.290988e-05,-3.367051e-05,-7.290988e-05,3.367051e-05,-8.482937e-05
31610710,31607388,0.0,0.0,0.0,0.0,-0.0,0.00213,0.00014218663,0.0021366745,-0.00014218663,-6.674487e-06,8.580071e-05
31810518,31807133,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00010556234,7.555525e-05,0.00010556234,-7.555525e-05,4.9685965e-05
32008781,32007081,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00022967719,9.574465e-05,0.00022967719,-9.574465e-05,-0.000101796926
32208578,32206753,0.0,0.0,0.0,0.0,0.00426,-0.0063899998,0.003950955,-0.0061868466,0.00030904508,-0.0002031532,2.8043884e-05
32409430,32406410,0.0,0.0,0.0,0.0,-0.0,-0.0,5.5509045e-05,-2.6768117e-05,-5.5509045e-05,2.6768117e-05,-8.820961e-05
32609184,32606146,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00013923983,-2.9252618e-05,0.00013923983,2.9252618e-05,-7.692262e-05
32810672,32805925,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00023409992,-0.00011916783,0.00023409992,0.00011916783,-2.0650987e-08
33011859,33005794,0.0,0.0,0.0,0.0,-0.0,-0.00426,4.7114903e-05,-0.004228854,-4.7114903e-05,-3.1145555e-05,-9.950567e-05
33211405,33210459,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.9732639e-05,-0.000102014266,2.9732639e-05,0.000102014266,-0.00012017731
33413934,33405194,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0022441335,0.0001793806,0.00011413355,-0.0001793806,5.7673507e-05
33606305,33604936,0.0,0.0,0.0,0.0,-0.0,-0.0,4.2055166e-05,-1.8030472e-05,-4.2055166e-05,1.8030472e-05,-0.00011689269
33808835,33804807,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0020991657,0.00012048449,3.0834122e-05,-0.00012048449,-0.00011181008
34008533,34004435,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0,0.0,-0.00013345125,7.56036e-05,0.000114650145
34208327,34204196,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0004136162,0.000120498196,0.0004136162,-0.000120498196,5.401982e-05
34409605,34403943,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00014671567,0.000102565646,0.00014671567,-0.000102565646,4.2333526e-05
34604637,34603833,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7513057e-05,-9.356291e-05,-1.7513057e-05,9.356291e-05,-0.00013568318
34806072,34803488,0.0,0.0,0.0,0.0,-0.00213,-0.00213,-0.0019613057,-0.0019903427,-0.00016869418,-0.00013965723,5.023094e-05
35005849,35003236,0.0,0.0,0.0,0.0,-0.0,-0.00213,-2.6018384e-05,-0.0021466205,2.6018384e-05,1.6620541e-05,0.00039281385
35208417,35202999,0.0,0.0,0.0,0.0,-0.00852,0.00213,-0.008639632,0.0022303595,0.000119631804,-0.00010035966,0.0013051671
35409654,35402757,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.003381066,-0.0002995483,0.003381066,0.0002995483,0.001055724
35624491,35622486,0.0,0.0,0.0,0.0,-0.048989996,0.01917,-0.030130772,0.0056583094,-0.0022614575,-0.0001496201,0.0017278692
35804639,35802270,0.0,0.0,0.0,0.0,-0.06816,0.03408,-0.030130772,0.0056583094,-0.0019897271,0.0011675567,0.0006468215
36004211,36002026,0.0,0.0,0.0,0.0,-0.00426,0.0213,-0.0024857474,0.025085932,-0.0017742524,-0.0037859324,0.00013608806
36206728,36201776,0.0,0.0,0.0,0.0,-0.0063899998,0.01065,-0.009166895,0.008696884,0.0027768956,0.0019531158,0.0016427779
36404930,36401577,0.0,0.0,0.0,0.0,-0.00426,0.00426,-0.01003355,-0.00035965323,0.0001751143,0.00010078674,7.700327e-05
36601815,36601259,0.0,0.0,0.0,0.0,-0.00426,-0.00213,-0.0044140806,-0.0021095132,0.00015408079,-2.0486725e-05,-0.0023125184
36807648,36801059,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00038373825,0.0017427143,-0.00038373825,-0.0017427143,0.002932399
37002754,37000742,0.0,0.0,0.0,0.0,0.00213,-0.0,-0.00088189146,0.00022139287,0.0030118914,-0.00022139287,0.0010129861
37223253,37220582,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0041927723,0.00090122817,-6.722758e-05,-0.00090122817,0.0015446874
37422947,37420205,0.0,0.0,0.0,0.0,-0.00213,-0.00213,-0.0019646569,-0.0027257744,-0.00016534305,0.0005957744,-0.0026272342
37621168,37620024,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0036699276,-0.00042935024,-0.0005900723,0.00042935024,0.0010510363
37811884,37804629,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0035507067,-0.0013192818,-0.00070929324,0.0013192818,-0.0003670223
38022084,38019472,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00088102836,-0.0009267521,0.00088102836,0.0009267521,0.0016276739
38220248,38219240,0.0,0.0,0.0,0.0,-0.0063899998,-0.0,-0.00012824,-0.00049987104,-0.0002995575,1.687051e-05,-3.0518386e-05
38421428,38419126,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0024955627,-0.0002675848,0.00036556274,0.0002675848,-0.00053380535
38624301,38618760,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.000112990456,-0.0023099715,-0.000112990456,0.0001799716,-0.0028532636
38820837,38818502,0.0,0.0,0.0,0.0,0.00213,-0.0,0.00021241186,-0.00045558912,0.0019175881,0.00045558912,0.0014979064
39019026,39018351,0.0,0.0,0.0,0.0,-0.0,-0.0,0.001558,0.00015940989,-0.001558,-0.00015940989,5.1264185e-05
39200920,39198029,0.0,0.0,0.0,0.0,0.00426,-0.0,-0.00012686849,-0.0005281468,0.0043868683,0.0005281468,0.0018909818
39418654,39417728,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.003635862,-0.0010689107,-0.00062413793,0.0010689107,0.00095570093
39618302,39617589,0.0,0.0,0.0,0.0,-0.00852,-0.0,-0.0055600777,-0.00012586662,-0.0029599222,0.00012586662,0.00027298147
