timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
29503709,29487728,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30511708,30495696,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31515709,31503683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32527706,32511683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33535707,33519683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34543711,34527683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35547710,35535684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36555712,36543684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37567711,37551683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38575711,38559683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39579711,39567685,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40587710,40575683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41595711,41583684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42603729,42587684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43611706,43595683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44611738,44595683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45619708,45603683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46627708,46611722,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47635979,47619684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48643710,48627723,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49651706,49635683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50659717,50643683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51667707,51651684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52675710,52659683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53683709,53667683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54691714,54675692,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55699708,55683684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56707709,56691684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
57715711,57699685,1,1,0,0,0,3,3,0,3,0,0,0,0,0
58723708,58707683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
59731707,59715685,1,1,0,0,0,3,3,0,3,0,0,0,0,0
60739728,60723683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
61747710,61731683,1,1,0,0,0,3,3,0,3,0,0,0,0,0
62755711,62739684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
63763707,63747686,1,1,0,0,0,3,3,0,3,0,0,0,0,0
64771714,64755684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
