timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
29075955,5.209323,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
29085926,5.1878724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
29575924,5.205597,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
30075922,5.193915,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
30575924,5.195929,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
31075926,5.2081146,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
31575964,5.213452,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
32075925,5.1983457,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
32575922,5.2065034,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
33075924,5.2074094,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
33575925,5.2065034,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
34075925,5.1971374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
34575922,5.1846495,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
35075922,5.1852536,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
35575925,5.195929,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
36075923,5.2096252,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
36575925,5.2088194,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
37075925,5.216675,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
37575925,5.208215,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
38075999,5.211337,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
38575935,5.204791,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
39075955,5.2081146,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
39576003,5.1970367,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
40076036,5.1950226,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
40576412,5.2009645,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
41076016,5.205395,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
41576018,5.199655,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
42075923,5.2042875,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
42575925,5.211136,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
43075927,5.201065,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
43575921,5.1995544,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
44075921,5.1924043,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
44575967,5.205798,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
45075927,5.213754,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
45575950,5.2075105,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
46075925,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
46575922,5.2063017,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
47075926,5.2112365,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
47575921,5.207007,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
48075926,5.1874695,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
48575925,5.185153,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
49075924,5.195929,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
49575922,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
50075925,5.204187,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
50575923,5.2098265,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
51075923,5.2104306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
51575953,5.1984468,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
52075922,5.2095246,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
52575923,5.1753845,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
53075935,5.1878724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
53575921,5.192706,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
54075924,5.207208,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
54575933,5.211337,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
55075924,5.206906,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
55575923,5.1987486,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
56075921,5.1632996,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
56575925,5.2042875,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
57075925,5.1957273,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
57575923,5.1803193,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
58075923,5.1884766,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
58575926,5.210934,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
59075925,5.201468,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
