timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
28998710,28982699,3,1,0,0,0,3,3,0,3,0,0,0,0,0
30006708,29990682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
31014705,30998745,3,1,0,0,0,3,3,0,3,0,0,0,0,0
32022706,32006682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
33030720,33014685,3,1,0,0,0,3,3,0,3,0,0,0,0,0
34038713,34022684,3,1,0,0,0,3,3,0,3,0,0,0,0,0
35046705,35030682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
36054769,36038683,3,1,0,0,0,3,3,0,3,0,0,0,0,0
37058706,37042682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
38066707,38050683,3,1,0,0,0,3,3,0,3,0,0,0,0,0
39074710,39058682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
40082706,40066682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
41090714,41074682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
42098711,42082682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
43106710,43090682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
44114707,44099100,3,1,0,0,0,3,3,0,3,0,0,0,0,0
45122706,45106682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
46130715,46114682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
47138707,47122699,3,1,0,0,0,3,3,0,3,0,0,0,0,0
48146763,48130682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
49154707,49138682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
50158930,50142685,3,1,0,0,0,3,3,0,3,0,0,0,0,0
51166713,51150682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
52174706,52158682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
53182793,53166689,3,1,0,0,0,3,3,0,3,0,0,0,0,0
54190708,54174682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
55198706,55182682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
56206778,56190682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
57214709,57198685,3,1,0,0,0,3,3,0,3,0,0,0,0,0
58222709,58206728,3,1,0,0,0,3,3,0,3,0,0,0,0,0
59230789,59214683,3,1,0,0,0,3,3,0,3,0,0,0,0,0
60238709,60222682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
61246709,61230684,3,1,0,0,0,3,3,0,3,0,0,0,0,0
62254709,62238682,3,1,0,0,0,3,3,0,3,0,0,0,0,0
63262709,63246687,3,1,0,0,0,3,3,0,3,0,0,0,0,0
