timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
29075290,29072933,0.0,0.0,0.0,0.0,-0.0,-0.0,3.2149423e-05,-3.6004778e-05,-3.2149423e-05,3.6004778e-05,-7.982869e-05
29094860,29092925,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.0,0.0,1.1809183e-05,1.0719486e-05,-8.6728716e-05
29273507,29272606,0.0,0.0,0.0,0.0,-0.0,-0.00213,-3.1413583e-05,-0.0021053525,3.1413583e-05,-2.464735e-05,-4.6085457e-05
29479380,29472523,0.0,0.0,0.0,0.0,-0.0,-0.0,1.5897185e-06,3.171937e-05,-1.5897185e-06,-3.171937e-05,-9.492534e-06
29673145,29672187,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00018231799,-4.279515e-05,-0.00018231799,4.279515e-05,-5.532545e-05
29875671,29872098,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.00018703999,-0.0020599253,-0.00018703999,-7.007452e-05,-5.079923e-05
30079839,30071785,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3343637e-05,4.3232998e-05,-1.3343637e-05,-4.3232998e-05,3.5028817e-05
30273761,30271534,0.0,0.0,0.0,0.0,-0.0,0.00213,-0.0001545199,0.0021198953,0.0001545199,1.0104603e-05,-0.000115933784
30471996,30471343,0.0,0.0,0.0,0.0,-0.0,-0.0,6.452334e-05,-5.55181e-05,-6.452334e-05,5.55181e-05,-2.4863322e-05
30671830,30671111,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.00010128043,-0.0021971131,-0.00010128043,6.711325e-05,-6.776753e-05
30874240,30871000,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.0729493e-06,-1.9525129e-05,7.0729493e-06,1.9525129e-05,-5.8450874e-05
31073920,31070832,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.61569e-05,-5.737197e-05,9.61569e-05,5.737197e-05,-3.316607e-05
31272177,31270860,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.9728628e-05,-0.000116656985,1.9728628e-05,0.000116656985,2.4216199e-05
31473334,31470276,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.000116175805,4.287593e-05,0.000116175805,-4.287593e-05,-2.9660121e-05
31676382,31670060,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.0329822e-05,-7.121565e-06,1.0329822e-05,7.121565e-06,-1.1814584e-05
31878818,31870101,0.0,0.0,0.0,0.0,-0.0,-0.0,8.431544e-05,9.655145e-06,-8.431544e-05,-9.655145e-06,-7.629304e-05
32072496,32069742,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.6286328e-05,1.4376965e-06,5.6286328e-05,-1.4376965e-06,7.287244e-05
32271105,32269395,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00010874628,-0.000120635224,0.00010874628,0.000120635224,-0.000118424156
32472226,32469294,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00012261189,1.5488424e-05,-0.00012261189,-1.5488424e-05,-7.6452365e-05
32675016,32668950,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.0,0.0,-3.966087e-05,-7.803821e-05,-6.516783e-05
32870032,32868835,0.0,0.0,0.0,0.0,-0.0,-0.00213,9.708911e-05,-0.0021735928,-9.708911e-05,4.3592878e-05,-4.893716e-05
33077251,33068477,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00013945487,-3.6887966e-05,-0.00013945487,3.6887966e-05,7.3289593e-06
33271117,33268380,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.107209e-05,0.00014262367,8.107209e-05,-0.00014262367,-7.845265e-07
33469018,33468046,0.0,0.0,0.0,0.0,-0.0,-0.00213,-0.0002620885,-0.0021064216,0.0002620885,-2.3578348e-05,1.5010097e-05
33670215,33667829,0.0,0.0,0.0,0.0,-0.0,0.00213,0.0,0.0,7.78043e-05,-0.00013866255,-9.837506e-06
33873115,33867623,0.0,0.0,0.0,0.0,-0.00213,-0.0,0.0,0.0,-0.00014755462,-6.106811e-05,8.149192e-05
34075861,34067412,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00011338822,4.37341e-05,0.00011338822,-4.37341e-05,-0.00010626629
34270878,34267198,0.0,0.0,0.0,0.0,-0.01065,-0.00213,-0.011221496,-0.0019554924,0.0005714972,-0.00017450744,0.0014095157
34467753,34466995,0.0,0.0,0.0,0.0,-0.02343,-0.01065,-0.026220053,-0.009038539,0.002790054,-0.0016114607,0.0048410445
34674974,34666772,0.0,0.0,0.0,0.0,-0.110759996,0.0127799995,-0.03228677,-0.0044770455,-0.0038407547,-0.00105512,0.0015900731
34868566,34866570,0.0,0.0,0.0,0.0,-0.05325,0.0063899998,-0.03228677,-0.0044770455,-0.002481781,0.0007533402,0.0069989916
35074548,35066428,0.0,0.0,0.0,0.0,-0.01704,-0.0063899998,-0.01249644,-0.0056187394,-0.0045435596,-0.0007712602,0.010631429
35276958,35271234,0.0,0.0,0.0,0.0,-0.00213,-0.01065,-0.004168831,-0.010740882,0.0020388307,9.088233e-05,0.010130183
35479834,35470884,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0009794695,-0.00053802,-0.0009794695,0.00053802,-0.013703385
35667540,35665798,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.002196242,-0.00052031607,0.002196242,0.00052031607,0.011985562
35867140,35865718,0.0,0.0,0.0,0.0,-0.00852,-0.0,-0.00859901,0.0006799544,7.9010584e-05,-0.0006799544,-0.01171637
36068311,36065385,0.0,0.0,0.0,0.0,-0.0,-0.0063899998,0.00050180324,-0.006603238,-0.00050180324,0.00021323818,0.00752226
36266531,36265262,0.0,0.0,0.0,0.0,-0.00426,0.00213,-0.0030603833,0.0021882656,-0.0011996165,-5.826574e-05,0.0027528997
36467965,36465098,0.0,0.0,0.0,0.0,-0.0,0.00213,0.0011410399,0.001679238,-0.0011410399,0.0004507619,-0.0099386405
36669120,36664785,0.0,0.0,0.0,0.0,0.00213,-0.00213,0.0021610637,-0.001400474,-3.1063842e-05,-0.0007295259,0.005389131
36865706,36864576,0.0,0.0,0.0,0.0,-0.0,-0.00213,-0.00028576163,-0.0014904905,0.00028576163,-0.0006395094,0.0020661391
37068612,37064504,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0003557668,-1.9222338e-05,0.0003557668,1.9222338e-05,-0.005649846
37268273,37264182,0.0,0.0,0.0,0.0,-0.00213,-0.00213,-0.0019339987,-0.0028640311,-0.0001960012,0.0007340313,0.008417018
37464790,37463998,0.0,0.0,0.0,0.0,-0.00213,0.00213,-0.0025096994,0.0021653415,0.00037969943,-3.5341676e-05,0.00796662
37672179,37663883,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.002692473,-0.0002175677,0.000562473,0.0002175677,0.0033364403
37864297,37863558,0.0,0.0,0.0,0.0,0.00426,-0.00213,0.004485257,-0.0014536512,-0.00022525722,-0.0006763487,-0.006438029
38067166,38063360,0.0,0.0,0.0,0.0,-0.0,-0.0,8.3477426e-05,0.00020653044,-8.3477426e-05,-0.00020653044,-0.0025652943
38263953,38263265,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0016179997,-0.0011131599,-0.00051200023,0.0011131599,-0.0077229254
38472743,38467828,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.0003390523,-0.0010225743,-0.0003390523,-0.0011074257,-0.0079348795
38667788,38662711,0.0,0.0,0.0,0.0,-0.00213,-0.0,8.0215876e-05,-0.00025899243,3.432562e-05,3.7656264e-08,-0.0018031372
38870317,38867437,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00013594137,-0.00040576924,-0.00013594137,0.00040576924,0.004944127
