timestamp,main_state_changes,main_state
29041685,4,7
29547691,4,7
30053669,4,7
30559672,4,7
31065693,4,7
31571685,4,7
32022776,4,7
32528698,4,7
33012696,4,7
33023672,4,7
33529686,4,7
34035682,4,7
34541669,4,7
35047669,4,7
35553671,4,7
36059725,4,7
36565698,4,7
37071694,4,7
37577687,4,7
38028719,4,7
38534671,4,7
39040697,4,7
39546723,4,7
40052673,4,7
40558719,4,7
41064693,4,7
41570672,4,7
42076695,4,7
42582673,4,7
43044703,4,7
43055746,4,7
43561671,4,7
44067700,4,7
44573697,4,7
45079691,4,7
45585722,4,7
46091676,4,7
46597670,4,7
47103677,4,7
47609699,4,7
48115680,4,7
48621671,4,7
49127687,4,7
49633703,4,7
50139687,4,7
50645798,4,7
51151698,4,7
51657671,4,7
52163705,4,7
52669670,4,7
53175687,4,7
53681700,4,7
54187671,4,7
54693671,4,7
55199667,4,7
55705685,4,7
56211755,4,7
56717670,4,7
57223684,4,7
57729765,4,7
58060075,5,11
58565726,5,11
59071685,5,11
59577683,5,11
60083697,5,11
60589722,5,11
61095682,5,11
61601673,5,11
62107832,5,11
62613710,5,11
62987757,5,11
63076726,5,11
63572704,5,11
