timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
29074855,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
29094906,9699376,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
30073663,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
31072599,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
32071645,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
33070385,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
34069322,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
35068282,9699378,0.02,2.5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
36067288,9699378,0.02,2.5,0.45999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
37066409,9699378,0.02,2.5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
38065273,9699378,0.02,2.5,0.85999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
39064169,613679152,0.02,2.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
40063137,9699378,0.02,2.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
41081914,9699378,0.02,2.5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
42080812,613679152,0.02,2.5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
43079839,9699378,0.02,2.5,0.84999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
44078642,9699378,0.02,2.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
45077450,9699378,0.02,2.5,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
46076418,9699378,0.02,2.5,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
47075191,9699378,0.02,2.5,0.78999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
48074067,9699378,0.02,2.5,0.78999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
49073034,9699378,0.02,2.5,0.78999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
50071788,9699378,0.02,2.5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
51070665,9699378,0.02,2.5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
52069686,9699378,0.02,2.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
53068437,9699378,0.02,2.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
54067322,9699378,0.02,2.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
55066156,613679152,0.02,2.5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
56064975,9699378,0.02,2.5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
57063804,9699378,0.02,2.5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
58067511,9699378,0.02,2.5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
59081476,9699378,0.02,2.5,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
60080537,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
61079318,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
62078196,613679152,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
63077122,9699378,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
