timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
29080584,63.945312,20064.422,0,16,12469,65536,0,3,246
30082496,107.49121,106.946,0,52,6524,65536,0,3,246
31083500,140.10156,69.83768,0,76,5162,65536,0,3,246
32084480,169.85742,56.48578,0,108,7418,65536,0,3,246
33085422,204.66602,51.064056,0,140,3954,65536,0,3,246
34086419,236.22461,47.15983,0,173,3701,65536,0,3,246
35087425,269.61035,44.86008,0,205,4646,65536,0,3,246
36088423,303.00684,43.218616,0,237,3854,65536,0,3,246
37089457,332.89062,41.548695,0,270,5230,65536,0,3,246
38090421,365.54004,40.55687,0,296,3942,65536,0,3,246
39091421,396.58594,39.60306,0,327,3739,65536,0,3,246
40092492,423.5459,38.45141,0,360,7489,65536,0,3,246
41093427,456.48242,37.98946,0,387,5501,65536,0,3,246
42094422,488.6123,37.536404,0,424,3651,65536,0,3,246
43095423,516.0879,36.81602,0,448,7173,65536,0,3,246
44096452,546.07715,36.358955,0,479,7539,65536,0,3,246
45097431,584.41504,36.480263,0,505,129,65536,0,3,246
46098423,614.48047,36.10126,0,537,320,65536,0,3,246
47099422,644.58496,35.766514,0,572,129,65536,0,3,246
48100426,674.9258,35.47941,0,604,179,65536,0,3,246
49101429,704.0,35.157753,0,638,1648,65536,0,3,246
50102428,735.5088,34.98253,0,672,282,65536,0,3,246
51103429,765.7803,34.767056,0,706,332,65536,0,3,246
52104426,796.31445,34.58173,0,736,282,65536,0,3,246
53105421,826.93066,34.41526,0,764,282,65536,0,3,246
54106426,857.8369,34.27368,0,775,332,65536,0,3,246
55107424,887.6201,34.099854,0,775,332,65536,0,3,246
56108428,917.58105,33.94547,0,775,282,65536,0,3,246
57109475,944.9629,33.710056,0,793,4233,65536,0,3,246
58110425,976.6074,33.63781,0,826,4074,65536,0,3,246
59111424,1008.90625,33.59211,0,861,3922,65536,0,3,246
60112427,1045.1602,33.67679,0,898,232,65536,0,3,246
61113449,1077.5254,33.634773,0,930,830,65536,0,3,246
62114424,1108.584,33.5558,0,963,4454,65536,0,3,246
63115428,1146.3271,33.677834,0,993,501,65536,0,3,246
