timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
31739713,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32043717,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32359711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32663713,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32979709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
33279730,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
33583711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
33888048,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
34203708,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
34503714,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
34807710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35111715,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35411787,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35715710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36031709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36335708,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36635949,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36939722,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
37255824,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
37559711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
37875809,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38191712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38495711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38811711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
39127712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
39431713,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
39747708,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
40047714,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
40351776,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
40655712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
40971712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
41271754,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
41575764,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
41879709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
42195711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
42495716,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
42799712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
43103709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
43419711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
43720106,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
44023713,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
44327820,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
44643710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
44943728,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
45247709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
45551710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
45851716,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
46155709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
46455714,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
46759710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
47063709,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
47379712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
47695717,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
47999711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
48299713,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
48603758,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
48919711,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
49223837,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
49539715,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
49855718,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
50159710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
50475708,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
50775713,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
51079710,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
51383712,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
51699733,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
