timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
27458668,27442644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28466675,28450648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29474668,29458643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30482669,30466644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31490670,31474657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32498669,32482643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33506669,33490643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34514668,34498643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35522673,35506643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36530671,36514646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37534670,37522645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38538668,38522643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39546673,39530643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40554670,40538643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41562669,41546665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42570700,42554646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43574673,43562643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44578672,44566643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45587187,45574645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46594672,46582659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47602672,47590643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48610670,48598643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49618669,49606643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50626670,50614643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51634669,51622644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52642668,52630644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53650671,53638643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54654674,54642645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55662672,55650644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
