timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.18317282,0.18317282,24.675455,0
2000000,0,-0.55850756,-0.55850756,24.675455,0
3000000,0,0.33282498,0.33282498,24.675455,0
4001000,0,-0.12167848,-0.12167848,24.675455,0
5000000,0,0.18462479,0.18462479,24.675455,0
6001000,0,0.5828343,0.5828343,24.675455,0
7004000,0,-0.5100587,-0.5100587,24.675455,0
8000000,0,0.5237667,0.5237667,24.675455,0
9000000,0,-0.46144477,-0.46144477,24.675455,0
10000000,0,-0.61956495,-0.61956495,24.675455,0
11000000,0,-0.23001225,-0.23001225,24.675455,0
12001000,0,-0.24980581,-0.24980581,24.675455,0
13000000,0,0.2588361,0.2588361,24.675455,0
14003000,0,0.08889247,0.08889247,24.675455,0
15000000,0,0.007624308,0.007624308,24.675455,0
16000000,0,0.6138921,0.6138921,24.675455,0
17000000,0,-0.45698887,-0.45698887,24.675455,0
18000000,0,-0.52785945,-0.52785945,24.675455,0
19000000,0,0.468458,0.468458,24.675455,0
20001000,0,-0.44887248,-0.44887248,24.675459,0
21000000,0,-0.2687803,-0.2687803,24.675459,0
22006000,0,0.6325221,0.6325221,24.67397,0
23000000,0,-0.18022303,-0.18022303,24.672064,0
24000000,0,-0.55790067,-0.55790067,24.67104,0
25012000,0,0.61276144,0.61276144,24.670961,0
26004000,0,-0.41605258,-0.41605258,24.67122,0
27003000,0,-0.01558781,-0.01558781,24.671024,0
28000000,0,0.16608372,0.16608372,24.6706,0
29000000,0,-0.43305033,-0.43305033,24.670412,0
29995000,0,-0.29225644,-0.29225644,24.670204,0
31000000,0,-0.16924174,-0.16924174,24.670002,0
32000000,0,0.39345658,0.39345658,24.66996,0
33000000,0,-0.38857278,-0.38857278,24.669775,0
34000000,0,0.5723493,0.5723493,24.669514,0
35000000,0,0.49377963,0.49377963,24.669357,0
36000000,0,0.44443467,0.44443467,24.669222,0
37000000,0,-0.6116007,-0.6116007,24.66925,0
38000000,0,-0.3173244,-0.3173244,24.669464,0
39000000,0,-0.2324894,-0.2324894,24.669832,0
40000000,0,0.59534395,0.59534395,24.670135,0
41000000,0,-0.27364993,-0.27364993,24.67381,0
42004000,0,-0.21552187,-0.21552187,24.675455,0
43000000,0,0.5968593,0.5968593,24.675467,0
44000000,0,-0.48101494,-0.48101494,24.675467,0
45000000,0,-0.09366254,-0.09366254,24.675467,0
