timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
30752000,30752000,0.51912344,0.0002786406,-0.09640083,4.1425433,0.00024925964,4.028064,0
30764000,30764000,0.5192977,0.00027211983,-0.13859951,4.124615,0.0005174847,4.0048876,0
30852000,30852000,0.52176386,0.00022360882,-0.3331031,3.9347835,0.0031332423,3.8406236,0
30956000,30956000,0.5191087,0.0001851178,0.25915444,3.7381263,0.0019962771,3.6581366,0
31061000,31061000,0.51984507,0.0001566743,-0.18272558,3.5460637,0.0010461878,3.4765246,0
31160000,31160000,0.5196682,0.00013473077,1.1207123,3.3804376,0.04128315,3.32331,0
31252000,31252000,0.5175224,0.000117628886,-0.05687882,3.2354908,0.00011110113,3.1811252,0
31360000,31360000,0.5191151,0.00010373058,-0.35753447,3.0745583,0.004619666,3.021506,0
31452000,31452000,0.51856583,9.216978e-05,0.5869364,2.9422426,0.013009516,2.8986506,0
31552000,31552000,0.5178173,8.266066e-05,-0.118361115,2.8021886,0.00055549253,2.7604725,0
31652000,31652000,0.51859486,7.453051e-05,0.3113645,2.6681616,0.0040372307,2.6310496,0
31756000,31756000,0.51719517,6.761866e-05,-0.08906917,2.540246,0.00034700567,2.5063045,0
31852000,31852000,0.5183493,6.1593266e-05,-0.32186863,2.425192,0.0047464473,2.3939495,0
31956000,31956000,0.51779556,5.6286244e-05,0.35353708,2.3163779,0.005995398,2.2874963,0
32049000,32049000,0.51720244,5.2138388e-05,-0.14615399,2.2145653,0.0010717423,2.1863894,0
32156000,32156000,0.5185194,4.795913e-05,-0.4049816,2.1045926,0.008658847,2.0795643,0
32253000,32253000,0.5170121,4.387988e-05,0.2480323,2.0169895,0.0033889904,1.9934347,0
32352000,32352000,0.51703715,4.0630595e-05,-0.17849776,1.9218272,0.001842081,1.8998029,0
32456000,32456000,0.517043,3.7648217e-05,0.36109668,1.8343595,0.007898052,1.8107905,1
32552000,32552000,0.5164525,3.4914883e-05,0.05882415,1.7473158,0.00022003788,1.7275528,1
32653000,32653000,0.51697916,3.2471296e-05,-0.3072676,1.6640142,0.006304259,1.6452154,1
32753000,32753000,0.5161422,3.0264016e-05,0.2101796,1.595108,0.003077149,1.5764467,1
32852000,32852000,0.5159756,2.847976e-05,-0.19073607,1.5204054,0.0026586659,1.5029589,1
32952000,32952000,0.51694,2.6461326e-05,0.22571331,1.4529545,0.003896008,1.4356496,1
33064000,33064000,0.5160036,2.4646366e-05,-0.11187227,1.3828573,0.0010055995,1.3660092,1
33152000,33152000,0.51669425,2.3275703e-05,-0.31813735,1.3238266,0.008494849,1.3106314,1
33257000,33257000,0.51616246,2.1862204e-05,0.070418,1.267113,0.00043482002,1.2517844,1
33360000,33360000,0.51650685,2.0559995e-05,-0.21829477,1.2052505,0.004393057,1.1910522,1
33452000,33452000,0.5176443,1.9337751e-05,-0.40254486,1.1547207,0.015592262,1.143684,1
33555000,33555000,0.5169055,1.8210589e-05,0.25951242,1.1089263,0.006747938,1.0966711,1
33651000,33651000,0.51677805,1.7181006e-05,-0.155607,1.058248,0.0025423085,1.0470085,1
33760000,33760000,0.51754415,1.6215718e-05,0.24401921,1.0085045,0.00656036,1.0,1
33852000,33852000,0.516692,1.5333622e-05,0.05176419,1.0055076,0.00029609495,1.0,1
33961000,33961000,0.51723546,1.4473646e-05,-0.32128647,1.0052371,0.01140969,1.0,1
34049000,34049000,0.5168968,1.3904994e-05,0.3854474,1.0050075,0.016425494,1.0,1
34155000,34155000,0.51685673,1.319986e-05,-0.18407856,1.0047331,0.0037472546,1.0,1
34252000,34252000,0.51758605,1.2613481e-05,-0.32090312,1.0046026,0.011389669,1.0,1
34352000,34352000,0.51683754,1.2078557e-05,0.14985281,1.0043305,0.0024843377,1.0,1
34452000,34452000,0.51710445,1.1591062e-05,-0.2325376,1.0041832,0.0059831645,1.0,1
34552000,34552000,0.5169689,1.1137193e-05,0.77374864,1.0040241,0.066254154,1.0,1
34657000,34657000,0.51682633,1.0725812e-05,-0.16488014,1.0038402,0.0030090513,1.0,1
34753000,34753000,0.51732534,1.0338954e-05,-0.21769929,1.0037671,0.0052461238,1.0,1
34852000,34852000,0.5166351,9.981363e-06,0.08801186,1.0035722,0.0008576128,1.0,1
34957000,34957000,0.5169609,9.6513795e-06,-0.291557,1.003493,0.009412178,1.0,1
35052000,35052000,0.516935,9.335292e-06,0.9910151,1.0034055,0.10875307,1.0,1
35152000,35152000,0.51651716,9.0470785e-06,-0.08264308,1.0032307,0.00075643155,1.0,1
35256000,35256000,0.5169393,8.77645e-06,-0.39245024,1.0031899,0.017058605,1.0,1
35352000,35352000,0.5165006,8.518847e-06,0.13710688,1.0030628,0.0020823218,1.0,1
35457000,35457000,0.5167066,8.280475e-06,-0.2252397,1.0030001,0.00562013,1.0,1
35552000,35552000,0.5170519,8.049654e-06,0.5014706,1.0029615,0.027858919,1.0,1
35652000,35652000,0.516509,7.8363055e-06,0.048114553,1.0027963,0.0002565061,1.0,1
35764000,35764000,0.5168497,7.616802e-06,-0.38382265,1.0027533,0.016323926,1.0,1
35852000,35852000,0.5166722,7.44373e-06,0.3193128,1.0026728,0.0112987645,1.0,1
35952000,35952000,0.516667,7.2642233e-06,-0.17434306,1.0026008,0.0033685174,1.0,1
36052000,36052000,0.5169476,7.0920983e-06,0.24780428,1.0025784,0.0068054483,1.0,1
36152000,36152000,0.51663035,6.92979e-06,-0.04692675,1.002469,0.0002440774,1.0,1
36252000,36252000,0.51692426,6.7752285e-06,-0.3351748,1.0024474,0.012451987,1.0,1
36356000,36356000,0.5167235,6.628058e-06,0.13128516,1.0023667,0.0019105664,1.0,1
36456000,36456000,0.51673007,6.488818e-06,-0.21203864,1.0023184,0.004984043,1.0,1
36557000,36557000,0.5171046,6.3545813e-06,-0.19879138,1.0023218,0.004380719,1.0,1
36656000,36656000,0.51674217,6.225325e-06,0.06996633,1.0022298,0.0005427107,1.0,1
36753000,36753000,0.5169133,6.1016594e-06,-0.2543993,1.0022075,0.007175161,1.0,1
36865000,36865000,0.5169943,5.970543e-06,1.0143704,1.0021856,0.11407816,1.000284,1
36955000,36955000,0.5166878,5.8698065e-06,-0.0021841154,1.0020901,5.2893444e-07,1.0,1
37061000,37061000,0.51693475,5.7505154e-06,-0.2292175,1.0020816,0.0058257245,1.0,1
37153000,37153000,0.51669174,5.658101e-06,0.073266745,1.0020194,0.0005952441,1.0,1
37252000,37252000,0.5168998,5.558884e-06,-0.27088085,1.0020117,0.0081365695,1.0,1
37353000,37353000,0.5170737,5.461927e-06,0.7214174,1.002013,0.057710838,1.0,1
37452000,37452000,0.5167289,5.3692847e-06,0.04804427,1.0019203,0.00025598088,1.0,1
37557000,37557000,0.5168941,5.2827404e-06,-0.3402553,1.0019101,0.012839216,1.0,1
37656000,37656000,0.51730067,5.1955567e-06,-0.48264,1.001925,0.02583265,1.0,1
37764000,37764000,0.5177064,5.112074e-06,-0.32117206,1.0019269,0.011439235,1.0,1
37856000,37856000,0.51796144,5.037253e-06,-0.2658469,1.0019063,0.007837789,1.0,1
37956000,37956000,0.51823133,4.9459513e-06,-0.23868601,1.001871,0.0063182907,1.0,1
