timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
964000,964000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
1964000,1964000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
2968000,2968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
3972000,3972000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
4965000,4965000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
5968000,5968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
6968000,6968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
7960000,7960000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
8964000,8964000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
9965000,9965000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
10964000,10964000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
11960000,11960000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
12968000,12968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
13972000,13972000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
14960000,14960000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
15968000,15968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
16964000,16964000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
17968000,17968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
18964000,18964000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
19969000,19969000,1310988,0.0,0.0,-9.849746,24.675457,0,0,0,0,1
20972000,20972000,1310988,-0.01436521,0.0023942017,-7.2113357,24.675451,0,0,0,0,1
21966000,21966000,1310988,0.0,0.0,-9.227253,24.674088,0,0,0,0,1
22968000,22968000,1310988,0.0,0.0,-9.742006,24.672106,0,0,0,0,1
23965000,23965000,1310988,0.0,0.0,-9.579201,24.671057,0,0,0,0,1
24962000,24962000,1310988,0.0,0.0,-9.32781,24.670916,0,0,0,0,1
25975000,25975000,1310988,0.0,0.0,-9.830592,24.67122,0,0,0,0,1
26972000,26972000,1310988,0.0,0.0,-9.864111,24.671032,0,0,0,0,1
27968000,27968000,1310988,0.0,0.0,-9.636662,24.670609,0,0,0,0,1
28972000,28972000,1310988,0.0,0.0,-9.706094,24.670418,0,0,0,0,1
29964000,29964000,1310988,0.0,0.0,-9.840169,24.670212,0,0,0,0,1
30965000,30965000,1310988,0.0,0.0,-9.880871,24.670006,0,0,0,0,1
31960000,31960000,1310988,0.0,0.0,-9.993398,24.669964,0,0,0,0,1
32964000,32964000,1310988,0.0,0.0,-10.840945,24.66979,0,0,0,0,1
33972000,33972000,1310988,0.0,0.0,-9.583989,24.669516,0,0,0,0,1
34964000,34964000,1310988,0.0,0.0,-9.605537,24.66936,0,0,0,0,1
35964000,35964000,1310988,0.0,0.0,-9.643845,24.669224,0,0,0,0,1
36968000,36968000,1310988,0.0,0.0,-9.674969,24.66925,0,0,0,0,1
37968000,37968000,1310988,0.0,0.0,-9.821015,24.669449,0,0,0,0,1
38968000,38968000,1310988,0.0,0.0,-9.797073,24.669823,0,0,0,0,1
39972000,39972000,1310988,0.0,0.0,-9.445126,24.670122,0,0,0,0,1
40964000,40964000,1310988,0.0,0.0,-9.502586,24.673674,0,0,0,0,1
41968000,41968000,1310988,0.047884032,-0.08379706,-12.275072,24.675486,0,0,0,0,1
42968000,42968000,1310988,0.0047884034,-0.0047884034,-9.801862,24.675467,0,0,0,0,1
43968000,43968000,1310988,0.0,0.0,-9.797073,24.675467,0,0,0,0,1
44972000,44972000,1310988,0.0,0.0,-9.797073,24.675467,0,0,0,0,1
