timestamp,rtl_time_s,rtl_limit_fraction
11095000,0.0002725805,3.0286725e-07
12103000,0.03808516,4.2316846e-05
13116000,0.06537279,7.263643e-05
14124000,0.045346458,5.0384955e-05
15139000,0.08820963,9.801071e-05
16160000,0.1551569,0.00017239657
17164000,0.13105391,0.00014561547
18176000,0.04717797,5.2419968e-05
19212000,0.07072017,7.857798e-05
20235000,0.037201982,4.1335537e-05
21240000,0.0044325027,4.925003e-06
22255000,0.0007593456,8.437174e-07
23268000,0.0335057,3.7228558e-05
24287000,0.53620017,0.000595778
25299000,0.69822216,0.0007758025
26303000,0.79110855,0.00087900955
27304000,0.75496733,0.0008388526
28320000,0.79245675,0.0008805076
29336000,0.78735447,0.0008748384
30347000,0.8228819,0.00091431325
31351000,0.83154315,0.0009239369
32372000,0.80274236,0.000891936
33383000,0.77734756,0.00086371956
34391000,0.83303225,0.00092559145
35404000,0.8378692,0.0009309659
36404000,0.9726422,0.0010807136
37415000,1.0029315,0.0011143683
38431000,1.018878,0.0011320866
39444000,1.0770065,0.0011966738
40444000,1.1111984,0.001234665
41459000,1.130743,0.0012563813
42472000,1.0797673,0.0011997415
43487000,1.1328857,0.001258762
44512000,1.1908398,0.0013231554
45527000,1.2443943,0.0013826604
46527000,1.2917922,0.0014353247
47539000,1.3038749,0.0014487499
48559000,1.0484294,0.0011649217
49559000,0.6664685,0.0007405206
50583000,0.6852091,0.00076134346
51592000,0.6506293,0.00072292145
52604000,0.6521381,0.00072459795
53615000,0.031444054,3.4937842e-05
