timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
18012000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
19055000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
19212000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
19784000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
20191000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
20223000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
21472000,-1.0,0.0,2.0,3.0,-0.034929447,-0.007672966,666.0,183,1,0,0,0,0,1
26719000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
26995000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
32255000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
32295000,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,1,0,0,0,0,1
47591000,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,1,0,0,0,0,1
47755000,40.15425491333008,116.25949096679688,0.0,0.0,0.0,0.0,49.919,21,1,0,0,0,0,1
47792000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
53348000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
