timestamp,mag_inconsistency_angle
496000,0.0
1003000,0.0
1504000,0.0
2000000,0.0
2503000,0.0
3003000,0.0
3504000,0.0
4007000,0.0
4504000,0.0
5003000,0.0
5500000,0.0
6000000,0.0
6504000,0.0
7004000,0.0
7503000,0.0
8003000,0.0
8499000,0.0
9004000,0.0
9500000,0.0
10002000,0.0
10503000,0.0
11000000,0.0
11507000,0.0
12000000,0.0
12496000,0.0
13008000,0.0
13500000,0.0
14000000,0.0
14500000,0.0
15003000,0.0
15500000,0.0
16007000,0.0
16500000,0.0
17004000,0.0
17500000,0.0
18000000,0.0
18500000,0.0
19007000,0.0
19504000,0.0
19791000,0.0
52788000,0.0
52795000,0.0
53292000,1.01721485e-10
