timestamp,saturation_status
996000,1529
2000000,1529
3003000,1529
3999000,1533
5003000,1533
6000000,1533
7004000,1533
8003000,1533
9004000,1533
9996000,1533
11000000,1533
11996000,1533
13008000,1533
14000000,1533
15003000,1533
16007000,1533
17004000,1529
18000000,1533
19007000,1533
20003000,1533
21003000,1529
22000000,1
23000000,1
24007000,1
25000000,1
26007000,1
27000000,1
28008000,1
29004000,1
30003000,1
31004000,1
32003000,1
33007000,1
34008000,1
35000000,1
36003000,1
37000000,1
38003000,1
39004000,1
40000000,1
41003000,1
42000000,1
43007000,1
44003000,1
45003000,1
46004000,1
47008000,1
48004000,1
49008000,1
50003000,1
51003000,1533
52003000,1533
53000000,1533
