timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
39255000,39255000,0.2237335,1.0929176,-2.3176827,-0.8458149,0.077146746,0.9227797,2.1420002,-0.005203694,-0.016923934,-0.039397985,-0.052856132,-0.043659344,0.007047862,0.038884282,0.03934268,0.023609687,-0.003788054,0.03752113,0.17837584,0.4372491,0.28520763,0.061646327
40248000,40248000,0.22410697,1.0216188,-2.3051643,-0.826415,0.08058268,0.90884596,2.1213017,-0.07219769,-0.08373994,-0.100357756,-0.10919444,-0.10070479,0.011058826,0.034036852,0.0325571,0.020067452,0.00012555439,0.033127066,0.17531861,0.44785982,0.28700233,0.056692213
41256000,41256000,0.21664794,1.0287341,-2.3030438,-0.8292773,0.07802689,0.9090433,2.1257524,0.011117801,0.003240183,-0.0003004521,0.00049085915,0.0070480406,0.02436186,0.027058639,0.02294106,0.018001836,0.015322272,0.03384559,0.17748517,0.44739044,0.28466266,0.05661612
42252000,42252000,0.20416196,1.0190108,-2.29628,-0.8284405,0.07436833,0.9043623,2.1258914,0.07801737,0.06293212,0.054838896,0.055168092,0.06767605,-0.017279048,-0.00999965,-0.01733197,-0.027421014,-0.03444693,0.03369524,0.18004957,0.4498579,0.2813854,0.055011913
43260000,43260000,0.20679149,1.0179514,-2.2955267,-0.82682264,0.076062806,0.9056761,2.1264696,-0.02628015,-0.035966054,-0.033765703,-0.027034089,-0.018345311,-0.00428316,-0.01185828,-0.01955299,-0.02261023,-0.01668166,0.033593737,0.1796675,0.44987142,0.28180552,0.055061836
44255000,44255000,0.20609015,1.0134048,-2.2932258,-0.82500774,0.07658391,0.9053103,2.1264024,0.014772594,-0.0010092556,0.0051223338,0.01836361,0.03277415,0.077504836,0.060929753,0.04734403,0.043527264,0.0568266,0.033386424,0.17985883,0.45065367,0.28145313,0.05464791
45252000,45252000,0.1926134,1.0051606,-2.2865782,-0.82493234,0.07234594,0.90049154,2.1269693,-0.0070420504,-0.008226141,-0.0038404316,0.0006669909,0.0021681488,0.014358848,0.006569784,0.003927652,0.0054244343,0.012049809,0.03335378,0.18272132,0.4529392,0.27787948,0.053106252
46244000,46244000,0.18643828,0.9996784,-2.2823994,-0.8239835,0.07084181,0.8983799,2.1274848,-0.025836036,-0.012158066,-0.00585559,-0.0069771856,-0.018464044,0.020189274,0.015363829,0.022364737,0.03104489,0.036092214,0.033265475,0.1841262,0.4542594,0.2760914,0.052257523
47256000,47256000,0.18673077,0.98323023,-2.2776608,-0.8183575,0.07222843,0.89549065,2.1233315,-0.024733469,-0.0303659,-0.034893364,-0.03621094,-0.031744763,0.076676354,0.08191828,0.07986935,0.07544414,0.070514515,0.0322475,0.1835782,0.45699403,0.27615073,0.051029574
48256000,48256000,0.25635865,0.8704671,-2.1850755,-0.716667,0.14548089,0.9383699,2.154036,0.08642833,-0.01932849,-0.059013873,-0.046397857,0.03926052,-0.012104418,0.012326486,-0.042576883,-0.103606194,-0.13639605,0.025579313,0.17806512,0.47511175,0.27784944,0.0433943
49256000,49256000,0.20568351,0.6022165,-2.2020319,-0.69387037,0.09172038,0.7962774,1.9598719,0.16503544,0.098189175,0.063348256,0.055812653,0.097988866,-0.018760625,0.019505218,-0.006041482,-0.04442715,-0.090083264,0.011126868,0.15308063,0.5211837,0.2878766,0.026732165
50259000,50259000,0.21426024,0.58966327,-2.1977704,-0.6830535,0.09758291,0.79620266,1.9548608,-0.0047855824,0.009994024,0.009140532,0.002826577,-0.010483682,0.00071178004,0.009197214,0.018571746,0.024268772,0.021616092,0.010429007,0.15022554,0.52304137,0.29013547,0.026168602
50775000,50775000,0.2230217,0.588454,-2.2000766,-0.67950696,0.101947635,0.7994383,1.953779,-0.020673819,-0.0018097814,-0.00064715743,-0.006503487,-0.02222902,-0.039837822,-0.033652537,-0.022742955,-0.014812633,-0.014695838,0.010247255,0.14796661,0.5221574,0.2930712,0.026557548
