timestamp,load,ram_usage
31334813,0.3954779,0.34197283
31834767,0.4112895,0.34248266
32334766,0.38029057,0.3411341
32834769,0.3543839,0.3377134
33334760,0.3561514,0.3377134
33834763,0.3542186,0.3377134
34334767,0.34804672,0.3377134
34834762,0.3610127,0.3377134
35334764,0.36086798,0.3377134
35834778,0.35339457,0.3377134
36334764,0.35903543,0.3377134
36834760,0.35388273,0.3377134
37334763,0.353,0.3377134
37834763,0.3531773,0.3377134
38334763,0.3546986,0.3377134
38834764,0.35749215,0.3377134
39334762,0.35352987,0.33797652
39834830,0.34913766,0.33797652
40334765,0.3525867,0.33797652
40834762,0.35599744,0.33797652
41334763,0.35155398,0.33797652
41834760,0.35454673,0.33797652
42334760,0.35213327,0.33797652
42834760,0.3494727,0.33797652
43334763,0.35211527,0.33797652
43834763,0.365758,0.33823964
44334762,0.3564,0.33823964
44834763,0.3474586,0.33823964
45334761,0.3560974,0.33823964
45834765,0.35577726,0.33823964
46334765,0.354366,0.33823964
46834764,0.3577947,0.33823964
47334767,0.34600002,0.33823964
47834771,0.3576284,0.33823964
48334778,0.35481685,0.33823964
48834777,0.35767674,0.33888105
49334765,0.35607803,0.33888105
49834764,0.3562913,0.33888105
50334762,0.3588447,0.33888105
50834762,0.3550347,0.33888105
51334762,0.35755128,0.33888105
51834761,0.360196,0.33888105
52334762,0.35679126,0.33888105
52834804,0.35548627,0.33888105
53334765,0.3547551,0.33888105
53834767,0.39175922,0.33888105
54334763,0.28645486,0.33888105
