timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5507000,0.0,0.0,49.926186,0.0,0.0,0.0,0.0,1,0,0,0
11051000,40.15403018761047,116.25952098573734,49.90171,-0.0013776538,0.007286627,0.024476103,-0.0043066186,1,1,1,0
15651000,40.15403014593624,116.2595203525848,50.02943,-0.0060116164,-0.046523616,-0.10324343,-0.0053900247,1,1,1,0
19087000,40.15402974794837,116.25952078137927,49.88297,-0.05026585,-0.010081315,0.043216743,-0.004836442,1,1,1,0
