timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2002000,135.8125,89.70442,0,101,7490,1024000,0,3,255
3004000,182.53613,72.55013,0,200,7336,1024000,0,3,255
4012000,237.57324,67.415794,0,292,129,1024000,0,3,255
5016000,283.36914,62.581528,0,396,403,1024000,0,3,255
6020000,331.21777,59.87306,0,482,838,1024000,0,3,255
7023000,381.70703,58.409645,0,582,1356,1024000,0,3,255
8024000,433.2207,57.486824,0,688,1103,1024000,0,3,255
9027000,485.07715,56.807255,0,798,1771,1024000,0,3,255
10027000,538.49023,56.451435,0,910,1242,1024000,0,3,255
11028000,595.0947,56.460598,0,1006,997,1024000,0,3,255
12031000,655.916,56.823704,0,1098,952,1024000,0,3,255
13034000,715.7461,57.049747,0,1198,1246,1024000,0,3,255
14035000,774.6299,57.180916,0,1299,1246,1024000,0,3,255
15040000,834.0879,57.31775,0,1393,1672,1024000,0,3,255
16043000,895.1494,57.547375,0,1478,1998,1024000,0,3,255
17044000,954.8086,57.67145,0,1565,1831,1024000,0,3,255
18044000,1010.5088,57.55917,0,1680,2562,1024000,0,3,255
19044000,1067.2568,57.515457,0,1776,2062,1024000,0,3,255
20048000,1129.3105,57.735714,0,1876,3074,1024000,0,3,255
21053000,1191.5234,57.939384,0,1976,3260,1024000,0,3,255
22056000,1253.3643,58.112213,0,2095,3197,1024000,0,3,255
23060000,1314.5859,58.239677,0,2192,3521,1024000,0,3,255
24063000,1375.8389,58.360077,0,2289,3870,1024000,0,3,255
25064000,1434.2832,58.361134,0,2393,3303,1024000,0,3,255
26068000,1493.7783,58.396336,0,2496,3331,1024000,0,3,255
27070000,1555.8125,58.528797,0,2579,3700,1024000,0,3,255
28072000,1617.832,58.651104,0,2682,3310,1024000,0,3,255
29072000,1678.1748,58.71029,0,2781,3334,1024000,0,3,255
30078000,1741.2627,58.846325,0,2888,393,1024000,0,3,255
31080000,1802.1807,58.91019,0,2985,474,1024000,0,3,255
32080000,1857.4932,58.796314,0,3086,4255,1024000,0,3,255
33080000,1916.9883,58.817757,0,3184,3985,1024000,0,3,255
34081000,1976.9023,58.84864,0,3297,4506,1024000,0,3,255
35081000,2037.3379,58.894512,0,3400,368,1024000,0,3,255
36084000,2097.6748,58.93007,0,3521,877,1024000,0,3,255
37084000,2156.2832,58.92128,0,3630,591,1024000,0,3,255
38087000,2214.0986,58.88717,0,3724,1582,1024000,0,3,255
