timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,-0.23637795,-0.23637795,24.675455,0
2002000,0,0.18525428,0.18525428,24.675455,0
3004000,0,0.061064184,0.061064184,24.675455,0
4003000,0,0.30834252,0.30834252,24.675455,0
5003000,0,0.031280443,0.031280443,24.675455,0
6000000,0,-0.12474341,-0.12474341,24.675455,0
7003000,0,-0.63537085,-0.63537085,24.675455,0
8003000,0,0.094409324,0.094409324,24.675455,0
9000000,0,-0.076552525,-0.076552525,24.675455,0
10003000,0,0.29567116,0.29567116,24.675455,0
11003000,0,-0.10890981,-0.10890981,24.675455,0
12008000,0,-0.21065024,-0.21065024,24.675455,0
13003000,0,-0.015415346,-0.015415346,24.675455,0
14003000,0,0.15164208,0.15164208,24.675455,0
15000000,0,0.2110298,0.2110298,24.675455,0
16000000,0,0.037142005,0.037142005,24.675455,0
17004000,0,0.33369398,0.33369398,24.675455,0
18000000,0,0.36034653,0.36034653,24.675455,0
19002000,0,-0.049497645,-0.049497645,24.67546,0
20000000,0,-0.19750136,-0.19750136,24.675451,0
21003000,0,0.6747151,0.6747151,24.673227,0
22000000,0,-0.43670404,-0.43670404,24.671776,0
23004000,0,0.054791775,0.054791775,24.671259,0
24000000,0,-0.52019894,-0.52019894,24.671001,0
25001000,0,0.45797908,0.45797908,24.671171,0
26000000,0,0.37970752,0.37970752,24.670822,0
27007000,0,-0.15509422,-0.15509422,24.670656,0
28003000,0,0.112295836,0.112295836,24.670534,0
29003000,0,0.55717295,0.55717295,24.670572,0
30000000,0,0.15600364,0.15600364,24.670677,0
31003000,0,0.4839601,0.4839601,24.670715,0
31999000,0,-0.35264993,-0.35264993,24.670635,0
33003000,0,-0.10234462,-0.10234462,24.670572,0
34003000,0,-0.47302097,-0.47302097,24.673498,0
35003000,0,0.30890548,0.30890548,24.675493,0
36003000,0,0.25919852,0.25919852,24.67546,0
37003000,0,0.14315929,0.14315929,24.675491,0
38005000,0,-0.29911846,-0.29911846,24.675491,0
39007000,0,-0.024511501,-0.024511501,24.675491,0
