timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
51546398,51543117,6684682,2001.7794,1.9548627,nan,nan,nan,nan,34.969406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,448.0,503.0,518.0
52789993,52789118,6684682,2001.7794,1.9548627,56.90914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,476.0,511.0,502.0
52920208,52918071,6684682,2001.7794,1.9548627,nan,nan,nan,nan,87.967995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,455.0,521.0,560.0
53176785,53175978,6684682,2001.7794,1.9548627,nan,nan,nan,nan,60.514206,nan,nan,nan,56.726505,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,502.0,424.0,550.0
53684642,53684295,6684682,2001.7794,1.9548627,84.18407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,511.0,479.0,537.0
53945557,53942248,6684682,2001.7794,1.9548627,nan,nan,nan,nan,47.134827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,452.0,504.0,505.0
54071586,54068155,6684682,2001.7794,1.9548627,84.0591,nan,nan,nan,47.134827,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,478.0,504.0,504.0
54197487,54197155,6684682,2001.7794,1.9548627,84.13312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,474.0,495.0,550.0
54202272,54200108,6684682,2001.7794,1.9548627,84.13312,nan,nan,nan,nan,nan,nan,nan,87.896095,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,474.0,519.0,540.0
54328420,54327562,6684682,2001.7794,1.9548627,nan,nan,nan,nan,nan,nan,nan,nan,87.96097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,474.0,469.0,546.0
54454126,54453516,6684682,2001.7794,1.9548627,nan,nan,nan,nan,52.999416,nan,nan,nan,87.96097,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,20.0,nan,nan,nan,485.0,504.0,546.0
54710287,54708466,6684682,2001.7794,1.9548627,84.154015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,500.0,501.0,510.0
54836335,54835879,6684682,2001.7794,1.9548627,84.12294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,501.0,459.0,498.0
54966937,54966331,6684682,2001.7794,1.9548627,nan,nan,nan,nan,84.13312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,470.0,478.0,506.0
54971238,54967830,6684682,2001.7794,1.9548627,nan,nan,nan,nan,84.13312,nan,nan,nan,87.96882,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,470.0,478.0,526.0
55223095,55219741,6684682,2001.7794,1.9548627,84.09732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,441.0,480.0,532.0
55480005,55479192,6684682,2001.7794,1.9548627,nan,nan,nan,nan,nan,nan,nan,nan,50.719753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,484.0,527.0,531.0
55605666,55605100,6684682,2001.7794,1.9548627,nan,nan,nan,nan,38.87913,nan,nan,nan,50.719753,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,451.0,525.0,531.0
55987833,55987464,6684682,2001.7794,1.9548627,33.06644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,479.0,510.0,519.0
55992584,55990460,6684682,2001.7794,1.9548627,33.06644,nan,nan,nan,nan,nan,nan,nan,86.11913,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,479.0,510.0,512.0
56123125,56119413,6684682,2001.7794,1.9548627,nan,nan,nan,nan,nan,nan,nan,nan,89.98541,50.82643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,16.0,nan,nan,523.0,484.0,584.0
56249060,56246867,6684682,2001.7794,1.9548627,nan,nan,nan,nan,nan,nan,nan,nan,91.81299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,521.0,498.0,571.0
56375343,56374321,6684682,2001.7794,1.9548627,nan,nan,nan,nan,nan,nan,nan,nan,91.70333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,450.0,519.0,512.0
56888108,56887134,6684682,2001.7794,1.9548627,84.05411,nan,nan,nan,nan,nan,nan,nan,105.422005,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,486.0,492.0,489.0
57014036,57011588,6684682,2001.7794,1.9548627,50.608307,nan,nan,nan,nan,nan,nan,nan,105.422005,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,469.0,492.0,489.0
57269984,57267995,6684682,2001.7794,1.9548627,41.918404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,464.0,514.0,545.0
57657104,57654853,6684682,2001.7794,1.9548627,nan,nan,nan,nan,nan,nan,nan,nan,91.95128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,458.0,528.0,551.0
57782707,57779307,6684682,2001.7794,1.9548627,132.93066,136.70663,nan,nan,nan,nan,nan,nan,91.95128,nan,nan,nan,18.0,16.0,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,573.0,528.0,551.0
