timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
51647710,51631684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
52655879,52639691,1,1,0,0,0,0,3,0,3,0,0,0,0,0
53663707,53647684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
54671708,54655685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
55679710,55663689,1,1,0,0,0,0,3,0,3,0,0,0,0,0
56687731,56671685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
57695707,57679684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
58703707,58687684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
59711709,59695694,1,1,0,0,0,0,3,0,3,0,0,0,0,0
60719766,60703684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
61727710,61711684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
62735711,62719684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
63743710,63727685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
64747709,64731684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
65755732,65739819,1,1,0,0,0,0,3,0,3,0,0,0,0,0
66763773,66747684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
67771722,67755684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
68779709,68763696,1,1,0,0,0,0,3,0,3,0,0,0,0,0
69787707,69771686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
70795709,70779684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
71803708,71787684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
72811709,72795684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
73819853,73803688,1,1,0,0,0,0,3,0,3,0,0,0,0,0
74827712,74811685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
75835712,75819811,1,1,0,0,0,0,3,0,3,0,0,0,0,0
76843707,76827684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
77851715,77835684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
78859708,78843684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
79867710,79851685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
80875714,80859685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
