timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
42937433,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
50940025,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,255,0,0,1
51653459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
51748198,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
51851112,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
54848701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
54852585,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,255,0,0,1
55876771,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,255,0,0,1
60877555,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,255,0,0,1
60886919,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,255,0,0,1
65890435,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,255,0,0,1
65909252,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,1,0,255,0,0,1
75910100,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,1,0,255,0,0,1
75913631,3.637211875684443e-06,1.8851120557883405e-06,0.0,0.0,0.0,0.0,0.0,21,1,0,255,0,0,1
75917357,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,255,0,0,1
80926829,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,255,0,0,1
80930722,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
81422805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,255,0,0,1
